#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 6.97301e-05 0 6.97301e-05 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 30888 28682 2206 229 445 237
9.00 0 2.04532e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 55651 48890 6761 834 1458 821
9.25 4.49194e-06 4.4942e-06 8.67658e-10 0 2.19289e-05 0 0 0 0 0 0 0 0 0.000180538 0 9.125 9.375 268173 222621 45552 5635 9517 5539
9.50 6.01062e-05 0.000215692 -4.08308e-06 0.000146313 0.000677454 -8.71315e-06 0.000346586 0.000537196 1.64286e-05 0.000206398 0.000752528 4.22689e-05 0.000388833 0.000853693 2.46384e-06 9.375 9.625 1.09868e+06 948321 150363 20197 24225 12859
9.75 0.000452346 0.00136127 -6.41306e-06 0.000716359 0.00297116 -2.65411e-05 0.000730979 0.00353532 -2.73581e-05 0.000842326 0.00432164 -9.08129e-05 0.00076141 0.0047331 -0.000119919 9.625 9.875 2.9789e+06 2.60199e+06 376906 47881 43926 22327
10.00 0.000334536 0.000816802 1.46051e-05 0.000628355 0.00175815 8.55915e-05 0.000705537 0.00212491 7.65437e-06 0.000603195 0.00232131 5.29673e-05 0.00132833 0.0021017 0.000519242 9.875 10.125 3.76366e+06 3.21938e+06 544278 70868 61340 30113
10.25 0.00028644 0.00053032 0.000148144 0.00196734 0.00299522 0.00086544 0.00171389 0.00371244 0.000604423 0.00322322 0.00378434 0.00135428 0.00499205 0.00440324 0.00329547 10.125 10.375 2.61312e+06 2.12261e+06 490509 67099 54914 27043
10.50 0.000760771 0.000916283 0.000559463 0.00693085 0.00835807 0.00222306 0.00735063 0.00976403 0.0023718 0.00897687 0.0112158 0.00279243 0.0137257 0.0099253 0.00695222 10.375 10.625 1.62247e+06 1.24085e+06 381627 57274 43445 21274
10.75 0.00239682 0.00173222 0.00169715 0.021074 0.017863 0.00617874 0.0204509 0.0210296 0.00449719 0.0245353 0.0192368 0.00668198 0.0373246 0.0190773 0.0159167 10.625 10.875 999337 729716 269621 47235 31954 15968
11.00 0.00735383 0.0037247 0.00453367 0.0527473 0.0258002 0.0116119 0.0489014 0.0295639 0.00911834 0.0630459 0.028597 0.0120587 0.0827698 0.0236858 0.0252165 10.875 11.125 600754 430660 170094 36502 22095 10499
11.25 0.0217297 0.00603747 0.0110783 0.11274 0.0377799 0.0147079 0.0980239 0.0396883 0.00912913 0.12953 0.0405097 0.0157529 0.158028 0.0305222 0.0368421 11.125 11.375 348404 254214 94190 25606 14321 6714
11.50 0.0576418 0.00556438 0.023459 0.217991 0.0380581 0.0179775 0.169608 0.0426196 0.0088786 0.236309 0.0392945 0.020504 0.292263 0.0259189 0.0397769 11.375 11.625 201471 149978 51493 14846 9733 4123
11.75 0.12913 0.00301096 0.0378266 0.356002 0.0408813 0.0152597 0.267201 0.0438522 0.00965384 0.373896 0.0442315 0.0141964 0.440029 0.0238841 0.037039 11.625 11.875 116540 88043 28497 4738 6566 2718
12.00 0.249555 0.00226839 0.0476702 0.518701 0.0385396 0.00830567 0.45738 0.047275 -0.00012663 0.533305 0.0459248 0.00296932 0.582986 0.0245869 0.0266989 11.875 12.125 66531 51131 15400 481 4624 1681
12.25 0.416125 0.00632697 0.046944 0.67646 0.0327028 0.00861263 0.717949 0.0897436 -0.022792 0.676181 0.0349551 0.00376207 0.718207 0.0317932 0.0196773 12.125 12.375 37657 29556 8101 78 3048 1093
12.50 0.57831 0.0276352 0.0478691 0.796117 0.0333766 0.00896227 0.882353 0.017647 0.0156863 0.763187 0.0375645 0.00452995 0.841515 0.0331209 0.0108117 12.375 12.625 20977 16754 4223 17 1782 713
12.75 0.736968 0.0339221 0.0458437 0.88894 0.0288129 0.0112287 1 0 0 0.857868 0.0335693 0.0143625 0.907308 0.0220394 0.014915 12.625 12.875 11406 9227 2179 5 591 561
13.00 0.855279 0.0321382 0.0356562 0.943796 0.01445 0.0167964 0 0 0 0.944444 0.0216573 0.012241 0.968652 0.00494534 0.0176716 12.875 13.125 5925 4982 943 0 54 319
13.25 0.91086 0.0264695 0.019852 0.961187 0.00351864 0.0103676 0 0 0 1 0 0 0.976636 0.00865859 0.0166355 13.125 13.375 3007 2569 438 0 2 214
