#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00398594 0.00363542 0.00211577 0.00417019 0.0040221 0.00218244 0.00376622 0.00469597 0.00214605 0.00546871 0.00571961 0.00337515 7.2 7.4 589121 135272 21433 16863 8609
7.5 0.0080612 0.00634299 0.00373368 0.00789372 0.00664534 0.00365248 0.00797353 0.00554224 0.00377476 0.00901063 0.00723736 0.00446798 7.4 7.6 479735 115122 19508 14882 7773
7.7 0.01604 0.00976497 0.00711222 0.0162865 0.0109241 0.00699307 0.0148166 0.00877534 0.0067183 0.0158402 0.0101326 0.00698309 7.6 7.8 394197 99919 17599 13330 6820
7.9 0.023027 0.0114396 0.00891503 0.0235406 0.0120627 0.00939946 0.0217092 0.010487 0.00816069 0.0259005 0.0177985 0.0114156 7.8 8 332049 96008 17554 12653 6672
8.1 0.0309425 0.0132044 0.0107754 0.0322675 0.0136442 0.011791 0.029852 0.0134477 0.00949624 0.0366803 0.0200796 0.0162209 8 8.2 281696 91499 17600 12019 6568
8.3 0.0397692 0.0159382 0.0125632 0.0427093 0.0160301 0.0137168 0.0415082 0.0171098 0.0124032 0.0430826 0.0198358 0.0144958 8.2 8.4 231506 79059 16255 10699 5769
8.5 0.0547953 0.0175896 0.0144672 0.060394 0.0179863 0.01609 0.0561971 0.0177216 0.0156808 0.0604317 0.0290123 0.0186031 8.4 8.6 186777 63904 13966 9176 4812
8.7 0.0738368 0.0188546 0.0181884 0.0785225 0.019435 0.0198064 0.0788608 0.021231 0.0183396 0.0801887 0.0221499 0.0205458 8.6 8.8 149594 51527 12448 7705 4086
8.9 0.0938072 0.0192108 0.0201605 0.0895227 0.01984 0.0205243 0.097035 0.0199528 0.0170065 0.109572 0.0276236 0.0244752 8.8 9 118197 40018 10401 6418 3299
9.1 0.109469 0.0214535 0.0199948 0.100462 0.0217918 0.0219117 0.113892 0.0223294 0.0199771 0.122831 0.0297799 0.0189275 9 9.2 95034 32005 8636 5446 2834
9.3 0.132515 0.0230888 0.0200856 0.107569 0.0233947 0.0204892 0.148446 0.0248058 0.0245802 0.166225 0.0342354 0.0246813 9.2 9.4 77861 25849 6855 4637 2453
9.5 0.159871 0.0265202 0.027008 0.119138 0.0244233 0.0281745 0.179534 0.0279672 0.0293265 0.185615 0.0248239 0.0253958 9.4 9.6 64595 20922 5167 4000 1996
9.7 0.180539 0.0284811 0.0284333 0.110658 0.02666 0.0288678 0.208483 0.031869 0.0279764 0.208414 0.0304945 0.0277185 9.6 9.8 56332 17889 3758 3622 1875
9.9 0.199738 0.030131 0.0299243 0.101759 0.0341113 0.0359534 0.224995 0.0298444 0.0327742 0.252369 0.030498 0.0383384 9.8 10 50989 15779 2516 3581 1764
10.1 0.210618 0.0320769 0.0330358 0.077948 0.0316079 0.0343654 0.245702 0.0371786 0.0347717 0.253493 0.0243623 0.0253889 10 10.2 47186 14089 1527 3536 1633
10.3 0.223062 0.031649 0.0316143 0.0479054 0.0270521 0.0326034 0.257797 0.0312025 0.0325071 0.295653 0.0297849 0.035595 10.2 10.4 44666 12560 772 3506 1613
10.5 0.215335 0.0257824 0.0293237 -0.0016056 0.0506335 0.0524035 0.238308 0.0277123 0.0298295 0.271898 0.022615 0.0214532 10.4 10.6 39868 10807 363 3367 1553
10.7 0.205828 0.0271495 0.0312932 0.0881388 0.0335782 0.0365729 0.199203 0.0323502 0.0269161 0.29872 0.0258663 0.0355653 10.6 10.8 32195 8068 119 2552 1311
10.9 0.181153 0.0214484 0.0261604 0.21589 0.0745083 0.122853 0.16213 0.0203935 0.025063 0.283632 0.0185394 0.0239821 10.8 11 21147 4793 34 1520 966
