#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 203214 200733 2481 44 10 0
9.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 324367 321008 3359 210 36 0
9.25 1.80846e-06 4.52051e-06 1.80846e-06 0 4.49357e-05 0 0 0.000361011 0 0 0 0 0 0 0 9.125 9.375 1.12812e+06 1.10591e+06 22214 2764 432 0
9.50 2.3e-06 2.39604e-05 1.3146e-06 5.22114e-06 7.75196e-05 5.22114e-06 0 0.000127345 0 0 0 0 0 0 0 9.375 9.625 3.235e+06 3.04347e+06 191529 23048 2953 0
9.75 7.74452e-06 6.20544e-05 1.17882e-06 1.0957e-05 0.000148476 1.64699e-07 4.10728e-05 0.000336563 2.14033e-05 0 0.000561377 0 0 0 0 9.625 9.875 4.71741e+06 4.26108e+06 456331 48694 5133 0
10.00 7.47395e-06 4.99511e-05 1.35519e-08 6.29539e-06 0.000122509 1.52748e-07 0 0.000230108 0 0 0.000363769 0 0 0 0 9.875 10.125 3.55389e+06 3.07736e+06 476539 52881 5454 0
10.25 5.74437e-07 1.95061e-05 3.63684e-10 1.02379e-05 0.000103678 7.89069e-06 2.00272e-05 0.000117571 2.00272e-05 0 0.000801764 0 0 0 0 10.125 10.375 2.13154e+06 1.74084e+06 390707 49932 5199 0
10.50 0 1.79966e-05 0 3.12085e-05 0.000345278 3.12085e-05 2.36507e-05 0.000559496 2.36507e-05 0 0.000632778 0 0 0 0 10.375 10.625 1.23206e+06 943680 288383 42282 4356 0
10.75 9.63332e-06 7.12627e-05 9.63332e-06 0.000227378 0.00156621 0.000227378 0.000303869 0.00246178 0.000303869 0.000343879 0.00423627 0.000343879 0 0 0 10.625 10.875 659767 519032 140735 29618 2908 0
11.00 0.000115974 0.000293503 0.000115974 0.00147474 0.00440457 0.00147474 0.002075 0.00578124 0.002075 0.00215633 0.00704018 0.00215633 0 0 0 10.875 11.125 341021 275925 65096 19759 1855 0
11.25 0.000820719 0.00157819 0.000820719 0.00721257 0.0157179 0.00721257 0.00766096 0.0148648 0.00766096 0.0165153 0.0343697 0.0165153 0 0 0 11.125 11.375 170426 142558 27868 12270 1211 0
11.50 0.00474283 0.00580406 0.00474283 0.0296032 0.0399548 0.0296032 0.0227685 0.0329662 0.0227685 0.0570749 0.0655348 0.0570749 0 0 0 11.375 11.625 81848 70633 11215 6061 841 0
11.75 0.020635 0.0203394 0.0206055 0.0834489 0.0666399 0.0823495 0.0506777 0.0415775 0.0506777 0.141544 0.0989403 0.137966 0 0 0 11.625 11.875 38152 33826 4326 1697 544 0
12.00 0.0699771 0.0339793 0.0697753 0.180547 0.0931861 0.171921 0.0666667 0.0457594 0.0607143 0.26 0.127006 0.241081 0 0 0 11.875 12.125 16507 14862 1645 165 350 0
12.25 0.18419 0.0592885 0.168063 0.322457 0.0656885 0.230679 1 0 0 0.413636 0.111251 0.290909 0 0 0 12.125 12.375 6846 6325 521 2 220 0
12.50 0.355517 0.0751396 0.216831 0.454545 0.0775058 0.175325 0 0 0 0.514019 0.0654205 0.174569 0 0 0 12.375 12.625 2483 2329 154 1 107 0
12.75 0.583102 0.192521 0.200831 0.567568 0.189189 0.0810811 0 0 0 0.482759 0.241379 0.0689655 0 0 0 12.625 12.875 759 722 37 0 29 0
13.00 0.797297 0.13964 0.121622 0.714286 0.285714 0.142857 0 0 0 0.5 0.5 0.25 0 0 0 12.875 13.125 229 222 7 0 4 0
13.25 0.926829 0.0731707 0.097561 1 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 43 41 2 0 0 0
13.50 0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 5 5 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0 0
