#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 168122 84 34 0
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 274208 404 123 0
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 993040 4153 1239 0
9.50 0 0.461538 0 0 0.333333 0 0 0 0 9.375 9.625 2.94303e+06 30812 7632 0
9.75 0.428571 0.238095 0.105042 0 0.528887 0 0 0 0 9.625 9.875 4.81181e+06 65702 13272 0
10.00 0.25 0.301777 0.107143 0.4 0.159042 0.257143 0 0 0 9.875 10.125 3.799e+06 69499 13201 0
10.25 1 0 1 1 0 1 0 0 0 10.125 10.375 2.36495e+06 63833 11951 0
10.50 0.666667 0.233333 0.666667 1 -0.142857 1 0 0 0 10.375 10.625 1.42838e+06 56895 10389 0
10.75 0.909091 -0.00284094 0.909091 1 -0.0571429 1 0 0 0 10.625 10.875 802208 41516 6954 0
11.00 0.854701 0.0672849 0.854701 0.897436 0.102564 0.897436 0 0 0 10.875 11.125 428006 28271 4611 0
11.25 0.890625 0.0690524 0.22297 0.847826 0.106719 0.847826 0 0 0 11.125 11.375 223508 18210 3078 0
11.50 0.860544 0.0600907 0.0653156 0.855346 0.0979251 0.0428459 0 0 0 11.375 11.625 113585 8870 2083 0
11.75 0.828877 0.0643268 0.16221 0.861224 0.0598282 0.073515 0 0 0 11.625 11.875 56265 2487 1398 0
12.00 0.756757 0.125596 0.00675678 0.803509 0.109825 0.0255127 0 0 0 11.875 12.125 26924 250 866 0
12.25 0.75 0.25 0.15 0.68231 0.179392 0.00373906 0 0 0 12.125 12.375 11904 8 560 0
12.50 0 0 0 0.654321 0.147049 0.0505474 0 0 0 12.375 12.625 5007 0 267 0
12.75 1 0 0 0.392157 0.135621 0.0267723 0 0 0 12.625 12.875 1894 1 77 0
13.00 0 0 0 0.555556 0.194444 0.0555556 0 0 0 12.875 13.125 619 0 11 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 171 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 36 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 2 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
