#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00327522 0.00356016 0.00191766 0.00361165 0.00360152 0.00208488 0.00329609 0.00324183 0.00191902 0.00337936 0.00565726 0.00208243 7.2 7.4 578838 132932 22365 15851 6228
7.5 0.00647974 0.00598808 0.00378191 0.00690361 0.00624506 0.00405087 0.00590457 0.00554303 0.00347714 0.00654387 0.0067795 0.00399779 7.4 7.6 469768 114700 20619 13811 5502
7.7 0.0110771 0.00966075 0.00608178 0.0109631 0.00907026 0.00580243 0.010343 0.00839223 0.00553851 0.0114575 0.0109685 0.00672014 7.6 7.8 387473 105679 19901 12880 5183
7.9 0.0162317 0.0106157 0.00847133 0.0167662 0.0117102 0.0091837 0.0167625 0.0102121 0.00757471 0.017243 0.0157019 0.0091922 7.8 8 326501 101908 19999 12613 5086
8.1 0.022423 0.0120711 0.0108813 0.0241192 0.0131698 0.0107387 0.0218877 0.0126537 0.0107192 0.0283188 0.0175564 0.0146572 8 8.2 272525 91766 19191 11431 4920
8.3 0.0310989 0.0148385 0.0129663 0.0338234 0.0166973 0.0139149 0.0318762 0.0167585 0.013173 0.0373654 0.023059 0.0151767 8.2 8.4 221747 76502 17010 10157 4185
8.5 0.0421173 0.019656 0.0147932 0.0466804 0.0211112 0.0168156 0.044558 0.022441 0.0169826 0.0469611 0.0291697 0.0157503 8.4 8.6 177075 60712 14996 8559 3566
8.7 0.0599095 0.0224545 0.0192381 0.0611353 0.0208114 0.0193581 0.0657262 0.0241744 0.0202681 0.0725685 0.0319189 0.0226249 8.6 8.8 140925 47881 12961 7168 2899
8.9 0.076881 0.0236611 0.0217154 0.0741615 0.0221083 0.0220108 0.0816653 0.0262663 0.0231124 0.095572 0.0365691 0.0267877 8.8 9 111235 37260 10759 6133 2417
9.1 0.0995872 0.0232394 0.0225517 0.0871857 0.0207826 0.0211538 0.108187 0.0226754 0.0235013 0.121472 0.02709 0.0208064 9 9.2 88408 29209 8593 5028 1927
9.3 0.119358 0.0251632 0.0226056 0.0961681 0.0197545 0.0215255 0.127984 0.024856 0.0234369 0.135935 0.0360939 0.0284607 9.2 9.4 70956 23144 6551 4146 1660
9.5 0.14615 0.0271148 0.0278474 0.10037 0.0256394 0.0232998 0.164218 0.0323181 0.0295733 0.180364 0.0368041 0.032977 9.4 9.6 58350 18549 4765 3670 1487
9.7 0.16554 0.0317633 0.031975 0.0946814 0.0315957 0.0288357 0.185754 0.0335092 0.0353608 0.205217 0.030793 0.0326089 9.6 9.8 49660 15559 3252 3379 1314
9.9 0.182944 0.0302716 0.0312018 0.0735938 0.0290022 0.0272719 0.221738 0.0323562 0.0339485 0.219883 0.0377643 0.0372834 9.8 10 43816 13033 2065 3173 1130
10.1 0.190646 0.0361526 0.0342591 0.0512598 0.0365147 0.0391671 0.227839 0.0384849 0.0343863 0.244246 0.0320477 0.0372057 10 10.2 41197 11783 1214 3120 1161
10.3 0.207535 0.0322392 0.0299777 -0.00222887 0.0332995 0.0275147 0.253154 0.0327763 0.0318792 0.255949 0.0310108 0.0283962 10.2 10.4 38738 10649 696 3191 1123
10.5 0.21036 0.0313795 0.0324791 -0.0174611 0.0506248 0.0538162 0.242256 0.0325197 0.0319009 0.293792 0.0292638 0.0382792 10.4 10.6 35224 8922 280 2874 1103
10.7 0.199569 0.0276454 0.0277004 -0.00408193 0.0609487 0.036708 0.203725 0.0278773 0.0315103 0.280359 0.0210068 0.0236062 10.6 10.8 28426 6749 123 2321 943
10.9 0.15636 0.0259429 0.0263231 0.129359 0.055707 0.0715729 0.123429 0.0237023 0.0286585 0.25714 0.023083 0.032914 10.8 11 19016 4074 50 1469 691
11.1 0.132049 0.0222061 0.0260457 0.242014 0.0747561 0.0769432 0.0575566 0.0251496 0.0289559 0.223392 0.0230697 0.0221106 11 11.2 9350 1829 8 589 371
11.3 0.0836418 0.0188944 0.0211159 -0.184409 0.484816 0.504464 -0.00962716 0.0287026 0.034456 0.168406 0.0283065 0.0271845 11.2 11.4 3107 508 2 127 131
11.5 -0.0310209 0.030159 0.0356219 -0.80609 0.98266 0.0322621 -0.253449 0.0722262 0.0922098 0.0926276 0.0783788 0.0887756 11.4 11.6 711 76 0 24 16
11.7 0.0719697 0.085925 0.136297 -0.843478 0.0480237 0.0417677 -0.821053 0.926686 0.0539474 0.154472 0.0472091 0.0457759 11.6 11.8 108 3 0 0 3
11.9 -0.9 0.9 0.1 -1 0.1 0 -1 0.1 0 -0.9 0.9 0.1 11.8 12 7 1 0 0 1
12.1 0 0 1 0 0 1 0 0 1 0 0 1 12 12.2 1 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
