#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 4.30544e-05 0.000157628 3.07699e-05 3.83489e-05 0.000191026 3.07597e-05 6.60589e-05 0.000347164 6.60589e-05 0 0.00130039 0 0 0 0 7.2 7.4 597856 482131 115725 13528 748 0
7.5 9.14003e-05 0.000277447 5.92213e-05 5.64676e-05 0.000347257 4.01282e-05 0.000138658 0.000495129 8.09277e-05 0 0.00135135 0 0 0 0 7.4 7.6 470205 367005 103200 13605 738 0
7.7 0.00014673 0.000259458 7.50578e-05 8.27601e-05 0.00070321 5.17126e-05 0.000146252 0.000832924 0.000146252 0 0.0021978 0 0 0 0 7.6 7.8 358636 272346 86290 13115 746 0
7.9 0.000179999 0.000385045 9.61396e-05 0.000132778 0.000806382 8.0037e-05 6.46329e-05 0.00130398 6.46329e-05 0 0.00135135 0 0 0 0 7.8 8 266176 199063 67113 12080 720 0
8.1 0.00020012 0.000555363 0.000121066 0.00017305 0.00148018 0.000106223 0.000151366 0.00213455 0.000151366 0 0.00323625 0 0 0 0 8 8.2 194127 145256 48871 10555 648 0
8.3 0.000192623 0.000682812 0.00011296 0.000247837 0.00236642 0.00016722 0.000186185 0.00326017 0.000186185 0 0.00382409 0 0 0 0 8.2 8.4 137864 104096 33768 8713 530 0
8.5 0.000177286 0.000815169 0.000114339 0.000293945 0.0051102 0.000199104 0.000321199 0.00716995 0.000321199 0 0.0144628 0 0 0 0 8.4 8.6 98171 75093 23078 7179 413 0
8.7 0.000166821 0.00145058 0.000112271 0.00040008 0.00687804 0.000339795 0.000296077 0.00879048 0.000296077 0 0.0163043 0 0 0 0 8.6 8.8 68626 53375 15251 5627 381 0
8.9 0.00011154 0.00350404 8.4309e-05 0.00029645 0.0105505 0.00029645 0.000191058 0.0138267 0.000191058 0.00277778 0.0198637 0.00277778 0 0 0 8.8 9 48001 37932 10069 4401 281 0
9.1 0.000344775 0.00760934 0.000304813 0.000886787 0.019795 0.000759593 0.000627156 0.0171461 0.000627156 0.00398406 0.0527845 0.00398406 0 0 0 9 9.2 33295 26867 6428 3031 233 0
9.3 0.000786252 0.0124485 0.000745651 0.00188009 0.0376328 0.00169045 0.00143062 0.0281778 0.00143062 0.00613497 0.111212 0.00613497 0 0 0 9.2 9.4 22445 18404 4041 2043 186 0
9.5 0.00161919 0.0250292 0.00161919 0.00656117 0.0489038 0.0062215 0.000876424 0.0387895 0.000876424 0.0253165 0.10112 0.0253165 0 0 0 9.4 9.6 15618 13006 2612 1345 153 0
9.7 0.00539923 0.0367585 0.00528536 0.0108557 0.0642128 0.0108557 0.00356506 0.036194 0.00356506 0.0246914 0.117284 0.0246914 0 0 0 9.6 9.8 10408 8824 1584 710 159 0
9.9 0.0108599 0.0512064 0.0106561 0.0204651 0.0882089 0.0186133 0 0.04947 0 0.0775194 0.143634 0.067904 0 0 0 9.8 10 7134 6142 992 373 126 0
10.1 0.0256556 0.0585577 0.0225874 0.0332594 0.101356 0.0295762 0.0129032 0.0463073 0.0129032 0.0888889 0.158636 0.0792735 0 0 0 10 10.2 4532 3970 562 151 89 0
10.3 0.05 0.0845053 0.0401809 0.0731707 0.121004 0.067407 0.0263158 0.0797448 0.0263158 0.123077 0.170256 0.108371 0 0 0 10.2 10.4 2919 2580 339 68 75 0
10.5 0.0866575 0.0971106 0.0587072 0.112426 0.128011 0.0869483 0.0344828 0.0369458 0.0344828 0.25 0.160256 0.175 0 0 0 10.4 10.6 1913 1718 195 30 50 0
10.7 0.111969 0.104988 0.0629037 0.168675 0.119787 0.128271 0.111111 0.138889 0.111111 0.272727 0.199495 0.218673 0 0 0 10.6 10.8 1187 1077 110 9 35 0
10.9 0.159615 0.120612 0.0764511 0.261905 0.138095 0.178571 0 1 0 0.416667 0.162281 0.242754 0 0 0 10.8 11 616 564 52 0 22 0
11.1 0.174905 0.108312 0.087749 0.294118 0.122549 0.244118 0 1 0 0.5 0.227273 0.423077 0 0 0 11 11.2 321 298 23 1 10 0
11.3 0.183824 0.128676 0.0866013 0.2 0.244444 0.2 0 0 0 0.333333 0.333333 0.333333 0 0 0 11.2 11.4 124 116 8 0 4 0
11.5 0.214286 0.160714 0.119048 0.5 0.166667 0.5 0 0 0 0.5 0.166667 0.5 0 0 0 11.4 11.6 37 32 5 0 5 0
11.7 0.153846 0.246154 0.153846 1 0 1 0 0 0 1 0 1 0 0 0 11.6 11.8 14 13 1 0 1 0
11.9 0 0.333333 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 3 3 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
