#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 26072 120 295 337
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 46583 428 1036 1101
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 219200 2790 6618 6376
9.50 0 0.666667 0 0 1 0 1 0 0.244723 9.375 9.625 797888 9153 13925 13053
9.75 0.821429 0.00465834 0.382404 0.807692 0.0281286 0.214472 0.90625 0 0.252404 9.625 9.875 2.18306e+06 26036 29471 26413
10.00 0.936782 -0.000539958 0.0716131 0.942029 0.0230873 0.067029 0.960474 -0.00580007 0.0715854 9.875 10.125 3.30266e+06 54268 55925 47519
10.25 0.961039 0.0168616 0.00559992 0.966722 0.0109454 0.00988758 0.972727 0.00568998 0.0130344 10.125 10.375 2.41054e+06 54762 53706 44981
10.50 0.969294 0.00913125 0.00521058 0.974026 0.00314951 0.0148423 0.977745 -0.00153607 0.0147476 10.375 10.625 1.51866e+06 44934 42629 35563
10.75 0.965305 0.0144694 0.00278938 0.97395 0.00633842 0.00934327 0.970847 0.0102725 0.00235432 10.625 10.875 942699 36163 31676 26076
11.00 0.956365 0.0177934 0.00332445 0.959117 0.0136358 0.00691837 0.962631 0.0131944 0.00183201 10.875 11.125 581229 28516 22496 17936
11.25 0.922921 0.0394564 -0.000868738 0.934708 0.0235739 0.00580877 0.947275 0.0173787 0.00855505 11.125 11.375 345020 20986 14791 11652
11.50 0.88364 0.0501311 0.00338888 0.878025 0.0471663 0.00377303 0.903374 0.0316465 0.00850153 11.375 11.625 203966 12874 9709 7119
11.75 0.793471 0.070518 -0.00703084 0.795736 0.0624843 -0.00459039 0.818615 0.0424111 0.00872725 11.625 11.875 120265 4251 6442 4604
12.00 0.705128 0.0902683 -0.0139729 0.653578 0.0756408 -0.0127348 0.684971 0.0456926 0.00054723 11.875 12.125 70415 470 4572 2896
12.25 0.75 0.0219298 0.0290698 0.539081 0.0532877 -0.000398338 0.520927 0.0374066 0.00600713 12.125 12.375 41008 63 3041 1795
12.50 0.470588 0.0294118 0.0358056 0.370041 0.0524531 0.00611898 0.381365 0.0354839 0.00944659 12.375 12.625 23520 22 1818 1123
12.75 0.571429 0.0535714 0.0714286 0.293103 0.0361648 0.0223453 0.286832 0.0272707 0.026594 12.625 12.875 13490 7 624 861
13.00 0 0 0 0.215385 0.0270396 0.0414716 0.140845 0.0274916 0.0155797 12.875 13.125 7541 1 70 532
13.25 1 0 0 0.2 0 0.0333333 0.0882353 0.00724209 0.0140665 13.125 13.375 4083 2 6 382
13.50 0 0 0 1 0 0.333333 0.045045 0.00518326 0.0136549 13.375 13.625 2150 0 2 230
13.75 0 0 0 0 0 0 0.0454545 0.0142469 0.0146853 13.625 13.875 1068 0 0 68
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 503 0 0 8
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 216 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 49 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 21 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 1 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
