#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 277598 6 0 0
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 444736 59 3 0
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 1.37013e+06 759 19 0
9.50 0 0 0 0 0 0 0 0 0 9.375 9.625 3.17824e+06 6676 111 0
9.75 0 0.582492 0 0 0 0 0 0 0 9.625 9.875 3.61911e+06 14182 225 0
10.00 0 0.500125 0 1 0 1 0 0 0 9.875 10.125 2.51701e+06 16334 290 0
10.25 0 0.618459 0 0 0 0 0 0 0 10.125 10.375 1.39856e+06 17018 321 0
10.50 0 0.671384 0 0 0 0 0 0 0 10.375 10.625 712157 12355 200 0
10.75 1 -0.0684211 1 0 0.646154 0 0 0 0 10.625 10.875 344937 8517 148 0
11.00 1 0 1 0 0 0 0 0 0 10.875 11.125 161420 5510 84 0
11.25 1 -0.0568182 1 1 0 1 0 0 0 11.125 11.375 70419 3268 47 0
11.50 0.909091 0.0909091 0.909091 0 1 0 0 0 0 11.375 11.625 28808 1683 48 0
11.75 0.857143 0.031746 0.857143 1 0 1 0 0 0 11.625 11.875 11080 466 36 0
12.00 1 0 1 1 0 1 0 0 0 11.875 12.125 3802 73 18 0
12.25 0 0 0 1 0 1 0 0 0 12.125 12.375 1112 3 6 0
12.50 0 0 0 1 0 1 0 0 0 12.375 12.625 277 0 9 0
12.75 0 0 0 0 0 0 0 0 0 12.625 12.875 59 0 0 0
13.00 0 0 0 0 0 0 0 0 0 12.875 13.125 5 0 0 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 1 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
