#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 242923 4103 1 0 0
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 340552 4104 3 0 0
9.25 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 844774 9298 20 0 0
9.5 0 0 0 0 0 0 0 0 6.71843e-07 0 0 6.71843e-07 9.375 9.625 1.52366e+06 35645 207 0 0
9.75 0 0 0 0 0 0 0 0 7.50074e-07 0 0 7.50074e-07 9.625 9.875 1.39388e+06 61580 436 0 0
10 0 0 0 0 0 0 0 0 1.3448e-06 0 0 1.3448e-06 9.875 10.125 802320 58824 547 0 0
10.25 0 4.5047e-05 0 0 0 0 0 0 5.95594e-06 0 0 5.95594e-06 10.125 10.375 374906 39015 531 0 0
10.5 0 0.000259943 0 0 0 0 0 0 1.42584e-05 0 0 1.42584e-05 10.375 10.625 155240 14984 319 0 0
10.75 0 0.00036788 0 0 0 0 0 0 1.79588e-05 0 0 1.79588e-05 10.625 10.875 60611 4925 239 0 0
11 0 0.000641437 0 0 0 0 0 0 4.94315e-05 0 0 4.94315e-05 10.875 11.125 21750 1520 148 0 0
11.25 0 0.00123171 0 0 0.00901253 0 0 0 0.00108848 0 0 0.00108848 11.125 11.375 6865 434 101 0 0
11.5 0 0 0 0 0 0 0 0 0.00228441 0 0 0.00228441 11.375 11.625 1834 83 50 0 0
11.75 0 0 0 0 0 0 0 0 0.00702576 0 0 0.00702576 11.625 11.875 447 20 16 0 0
12 0 0 0.0115385 0 0 0 0 0 0.0153846 0 0 0.0153846 11.875 12.125 69 4 3 0 0
12.25 -0.0714286 0.0714286 0 -0.0714286 0.0714286 0 -0.0714286 0.0714286 0 -0.0714286 0.0714286 0 12.125 12.375 15 1 0 0 0
12.5 0 0 0.333333 0 0 0.333333 0 0 0.333333 0 0 0.333333 12.375 12.625 3 0 0 0 0
12.75 0 0 0 0 0 0 0 0 0 0 0 0 12.625 12.875 0 0 0 0 0
13 0 0 0 0 0 0 0 0 0 0 0 0 12.875 13.125 0 0 0 0 0
13.25 0 0 0 0 0 0 0 0 0 0 0 0 13.125 13.375 0 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
