#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00222335 0.00191925 0.00101895 0.00857364 0.00620952 0.00328059 0.00799483 0.00689561 0.00288417 0.00830096 0.00706029 0.00387901 0.010244 0.00752841 0.00463834 7.2 7.4 611240 472962 138278 19464 17278 12446
7.5 0.00290595 0.00259438 0.00134724 0.0127168 0.00894968 0.00404087 0.012444 0.00832985 0.00495972 0.0126621 0.00844203 0.00411717 0.0130532 0.00774935 0.00461197 7.4 7.6 510296 391063 119233 17877 15741 11341
7.7 0.00405178 0.00335685 0.00171329 0.024071 0.0127265 0.00771146 0.0243357 0.0129462 0.00783603 0.0213765 0.0126562 0.00674381 0.0266838 0.0126574 0.00840093 7.6 7.8 422482 320446 102036 15955 13779 9986
7.9 0.00599107 0.0042939 0.00227182 0.0413866 0.0180896 0.0110495 0.0416061 0.0199357 0.0119306 0.0386725 0.019051 0.011111 0.0407648 0.0193813 0.0114696 7.8 8 351337 261488 89849 14727 12392 9159
8.1 0.00879837 0.00562376 0.00306382 0.0551608 0.0189616 0.0122279 0.0543263 0.0211105 0.0137685 0.0537254 0.0192276 0.0127871 0.0589416 0.0221813 0.0154439 8 8.2 296408 209806 86602 14667 11825 8812
8.3 0.0131961 0.0061116 0.00423585 0.0705273 0.0206212 0.0133457 0.0732258 0.0219565 0.0160178 0.0694639 0.0202806 0.0131706 0.0774622 0.0219227 0.0186631 8.2 8.4 248838 167618 81220 14450 11174 8222
8.5 0.0188552 0.00764677 0.00540895 0.0885206 0.0228938 0.0145398 0.0916451 0.0215464 0.0165901 0.0864763 0.0226965 0.01648 0.0945838 0.0235265 0.0192034 8.4 8.6 204518 135144 69374 13120 9943 7094
8.7 0.0265066 0.00900067 0.00724261 0.114804 0.0248449 0.0170916 0.118643 0.0264313 0.0213624 0.11601 0.0253811 0.0182669 0.122471 0.0268248 0.0205801 8.6 8.8 163143 107311 55832 11344 8244 6063
8.9 0.035709 0.00918773 0.00806697 0.145574 0.02238 0.0186915 0.149444 0.0209582 0.0225492 0.148196 0.0215607 0.0187578 0.162015 0.028628 0.0240701 8.8 9 131517 86557 44960 9731 7101 5065
9.1 0.045813 0.00990093 0.00972541 0.180904 0.0188216 0.0200601 0.182726 0.0194695 0.0230161 0.18123 0.0179864 0.0214383 0.199239 0.0256452 0.024378 9 9.2 106050 70346 35704 8173 5845 4240
9.3 0.0619708 0.011006 0.0106827 0.217502 0.0186906 0.0214137 0.200689 0.0205235 0.0222296 0.222457 0.018688 0.0216477 0.232551 0.0240662 0.0217227 9.2 9.4 87783 58392 29391 6682 5147 3592
9.5 0.0787632 0.0125118 0.0125765 0.260292 0.0209216 0.0200903 0.228364 0.0223724 0.0232717 0.266609 0.0216352 0.0197375 0.277604 0.0263371 0.0252583 9.4 9.6 74506 49898 24608 5367 4522 3239
9.7 0.106099 0.014269 0.0136735 0.309419 0.0187024 0.0215469 0.249314 0.0198204 0.0245118 0.320759 0.0204675 0.0251788 0.331124 0.0177821 0.0195099 9.6 9.8 64816 43915 20901 4042 4097 2891
9.9 0.139784 0.0142792 0.0156257 0.359082 0.0180804 0.0213917 0.275588 0.0224553 0.0271569 0.3943 0.0210981 0.0248792 0.37699 0.0216006 0.022755 9.8 10 58641 40220 18421 2805 3859 2678
10.1 0.186237 0.0144504 0.0175315 0.422379 0.0200995 0.0198746 0.312739 0.0240002 0.0193552 0.453202 0.0199186 0.0216591 0.455592 0.0182541 0.0174743 10 10.2 53848 37377 16471 1720 3645 2446
10.3 0.248708 0.0181737 0.0186569 0.496172 0.0209854 0.0178309 0.333333 0.0311111 0.0241379 0.518264 0.0212066 0.021169 0.534815 0.0240349 0.020116 10.2 10.4 49800 35199 14601 827 3655 2399
10.5 0.330948 0.0145126 0.018558 0.57982 0.0213221 0.0174651 0.4325 0.0341667 0.0355928 0.591121 0.0245365 0.0192255 0.625241 0.0187479 0.0153958 10.4 10.6 44151 31590 12561 353 3537 2225
10.7 0.42961 0.0125716 0.0186341 0.658201 0.0180743 0.0179976 0.531532 0.0479077 0.0362934 0.640976 0.0212972 0.0220039 0.711111 0.0158182 0.0181004 10.6 10.8 34587 25421 9166 117 2608 1788
10.9 0.541334 0.0135739 0.0187529 0.733583 0.0195792 0.0180467 0.612903 0.0635673 0.0519276 0.69826 0.0214227 0.0269946 0.790441 0.0141294 0.0177139 10.8 11 22779 17119 5660 40 1531 1323
11.1 0.667784 0.0166885 0.0156946 0.811235 0.016268 0.0165661 0.833333 0.0897436 0.0555555 0.728571 0.0203175 0.0211334 0.858779 0.0157098 0.0171945 11 11.2 11328 8916 2412 9 508 723
11.3 0.786667 0.0166599 0.0175381 0.878049 0.0165527 0.0147294 1 0 1 0.75 0.0257009 0.0238096 0.923077 0.0185897 0.0200918 11.2 11.4 4249 3564 685 1 91 242
11.5 0.90251 0.0193951 0.0198476 0.944954 0.0193316 0.0207117 0 0 0 0.833333 0.166667 0.133333 0.943396 0.0195668 0.0169256 11.4 11.6 1245 1134 111 0 7 54
11.7 0.967153 0.00879169 0.0100105 0.888889 0.0277778 0.042735 0 0 0 0 1 0 1 0 0 11.6 11.8 274 256 18 0 0 8
11.9 0.964286 0.0168464 0.0198413 1 0 1 0 0 0 0 0 0 0 0 0 11.8 12 42 40 2 0 0 0
12.1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 1 0 0 0 0
12.3 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 2 2 0 0 0 0
12.5 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
