#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00556159 0.00424964 0.00247486 0.00584518 0.00415515 0.00259545 0.00582303 0.0056945 0.00245137 0.00582921 0.00551664 0.00256704 7.2 7.4 601538 137205 20197 17262 10773
7.5 0.00916604 0.00609041 0.00367196 0.00992233 0.00721099 0.00397628 0.00865717 0.0056973 0.00363981 0.0088298 0.00770902 0.00379449 7.4 7.6 498444 118297 18521 15369 9925
7.7 0.0185268 0.010937 0.0068277 0.0203601 0.0118926 0.00755144 0.0151087 0.0101237 0.00572373 0.0203306 0.0115097 0.00741082 7.6 7.8 409358 99599 16466 13465 8522
7.9 0.0321256 0.0141379 0.00971278 0.032338 0.0127535 0.00943094 0.0299857 0.0146088 0.0093203 0.0340848 0.0150867 0.0103654 7.8 8 341829 91253 15527 12417 8073
8.1 0.0396641 0.0138482 0.0101686 0.0407871 0.0143966 0.0116086 0.0371475 0.0148655 0.00958341 0.0438676 0.0150339 0.0113412 8 8.2 290056 88571 15642 11884 7825
8.3 0.0505778 0.0154088 0.0121601 0.0527622 0.0150774 0.0140328 0.0483124 0.0169286 0.0113971 0.0551064 0.0221017 0.0130386 8.2 8.4 242984 80908 15235 11144 7023
8.5 0.0651073 0.0149601 0.0143775 0.0650955 0.016022 0.015331 0.0673275 0.0161857 0.0131074 0.0713403 0.0236826 0.0161365 8.4 8.6 196691 67427 13393 9554 6111
8.7 0.0828368 0.0157165 0.0167524 0.0859331 0.017824 0.0181254 0.0834026 0.0164138 0.0164626 0.0972549 0.0232941 0.0193139 8.6 8.8 157987 54151 11715 8176 5077
8.9 0.103698 0.0144331 0.0184996 0.103778 0.0179608 0.0196785 0.109114 0.0145864 0.0192029 0.12009 0.0224322 0.0182484 8.8 9 126673 43167 10112 6763 4253
9.1 0.124971 0.0187972 0.0197623 0.11822 0.0212087 0.0218709 0.123497 0.0193313 0.0192749 0.145255 0.0222572 0.0213578 9 9.2 101356 34138 8357 5628 3521
