#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 26319 134 318 325
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 47001 438 1074 1081
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 221642 2985 6858 6532
9.50 0 0.704499 0 1 0 0.75 1 0 0.275408 9.375 9.625 810871 9798 14809 13362
9.75 0.727273 0.0374331 0.255844 0.772727 0.0179704 0.217172 0.952381 -0.0485348 0.360544 9.625 9.875 2.22373e+06 27292 30645 26784
10.00 0.930818 0.0136268 0.0558176 0.95098 0.0149287 0.0657217 0.953781 -0.0136617 0.0895839 9.875 10.125 3.33996e+06 55496 56598 46957
10.25 0.965347 0.0134116 0.0110086 0.959538 0.0142615 0.0106806 0.961279 0.0169288 0.00217164 10.125 10.375 2.42656e+06 55911 54011 44097
10.50 0.966377 0.0135221 0.0015626 0.968007 0.00966257 0.00398517 0.97561 0.00502646 0.00782937 10.375 10.625 1.52648e+06 45543 42731 34776
10.75 0.967109 0.0119995 0.00480103 0.972543 0.00798321 0.00537485 0.979167 -0.000881612 0.0122136 10.625 10.875 947337 36781 31770 25586
11.00 0.954019 0.0206681 0.00293016 0.956651 0.0163817 0.00194681 0.968474 0.00267643 0.0107116 10.875 11.125 583242 29154 22515 17644
11.25 0.927844 0.0335293 0.000977635 0.941549 0.0179532 0.0105812 0.943734 0.0221518 -0.00057596 11.125 11.375 345574 21274 14873 11439
11.50 0.875278 0.0583745 -0.00259727 0.884706 0.0469915 0.00329053 0.901398 0.0346054 0.0048328 11.375 11.625 204182 13004 9755 7031
11.75 0.796864 0.0751781 -0.0102744 0.792453 0.0646901 -0.00257266 0.829399 0.038829 0.0120114 11.625 11.875 120135 4248 6493 4481
12.00 0.743478 0.0705807 -0.0147999 0.666667 0.0701607 -0.00872958 0.680442 0.0468829 0.00213253 11.875 12.125 70300 467 4583 2841
12.25 0.708333 0.0597826 0.0318627 0.531221 0.0617701 -0.00513893 0.512605 0.0391724 0.00630587 12.125 12.375 40867 72 3074 1785
12.50 0.588235 -0.0257353 0.0882353 0.372399 0.0515575 0.00755173 0.385621 0.0422246 0.00668499 12.375 12.625 23384 19 1825 1097
12.75 0.4 0.1 0.025 0.305284 0.0346089 0.0274044 0.285526 0.0359927 0.0207376 12.625 12.875 13436 5 614 843
13.00 0 0 0 0.172414 0.0429708 0.0380854 0.141988 0.0276728 0.0172477 12.875 13.125 7455 1 63 526
13.25 1 0 0 0.125 0 0 0.0921409 0.00652575 0.0129059 13.125 13.375 4025 2 9 374
13.50 0 0 0 1 0 0 0.0316742 0.00850436 0.00524249 13.375 13.625 2101 0 1 228
13.75 0 0 0 0 0 0 0.0724638 0.00106565 0.0283461 13.625 13.875 1049 0 0 70
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 480 0 0 6
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 213 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 51 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 16 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
