#Observed stellar mass range: 7.2 < log10(M*/Msun) < 7.4
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
1.002310 0.000449181 0.00126638 0.000357458 0.992494 0.00264078 0.0591608 685692 12257
0.994717 0.00449473 0.00213673 0.00389063 0.725137 0.0277369 0.0619242 685692 12257
0.987123 0.00634979 0.00240543 0.00539339 0.570123 0.0283923 0.059916 685692 12257
0.979529 0.00736774 0.00252521 0.00629552 0.471404 0.0267707 0.0672577 685692 12257
0.971935 0.00793942 0.00258182 0.00675293 0.397242 0.0316865 0.0650732 685692 12257
0.964342 0.00839882 0.00141789 0.00710671 0.35441 0.0234242 0.0688658 685692 12257
0.956748 0.0085184 0.00160089 0.00735645 0.305948 0.0243746 0.0553529 685692 12257
0.949154 0.00860736 0.00147167 0.00737477 0.277882 0.0193316 0.0574277 685692 12257
0.941560 0.00868466 0.00152528 0.00732661 0.242474 0.0219145 0.050707 685692 12257
0.933967 0.00851403 0.00190901 0.00703513 0.220772 0.0196281 0.0513035 685692 12257
0.926373 0.00828944 0.00196175 0.00677998 0.194827 0.017283 0.0448982 685692 12257
0.918779 0.00805901 0.0018845 0.00651011 0.174186 0.0168184 0.0459545 685692 12257
0.911185 0.00774546 0.00187983 0.00617369 0.157869 0.0144882 0.0429462 685692 12257
0.903592 0.00771192 0.0016873 0.00607282 0.143836 0.0140502 0.0402986 685692 12257
0.895998 0.00736774 0.00161047 0.00568373 0.130211 0.0101695 0.0402745 685692 12257
0.888404 0.00724524 0.00152168 0.00558323 0.118218 0.0103178 0.0365609 685692 12257
0.880810 0.0069346 0.00160179 0.00524841 0.105409 0.00978633 0.0361069 685692 12257
0.873217 0.00674939 0.00138486 0.00506418 0.0912948 0.0173195 0.0247425 685692 12257
0.865623 0.006465 0.00132607 0.00476941 0.0825651 0.0168067 0.0257632 685692 12257
0.858029 0.00615291 0.00129826 0.00457535 0.0735906 0.0145939 0.0221558 685692 12257
0.850435 0.00581748 0.00129536 0.0042602 0.0643714 0.0159255 0.0185649 685692 12257
0.842842 0.00537267 0.00125929 0.00381356 0.0601289 0.0105821 0.0228995 685692 12257
0.835248 0.00519767 0.00117237 0.00373673 0.0509913 0.0137501 0.0163868 685692 12257
0.827654 0.0050037 0.00109605 0.0036209 0.0447091 0.0173347 0.0138062 685692 12257
0.820060 0.00472661 0.00108395 0.00341894 0.0416905 0.019534 0.0154506 685692 12257
0.812467 0.00447431 0.00100678 0.00317677 0.0362242 0.017279 0.012487 685692 12257
0.804873 0.00427306 0.00083581 0.00305226 0.0332871 0.0179516 0.0113687 685692 12257
0.797279 0.00406742 0.000716559 0.00289356 0.0296973 0.0176293 0.00976538 685692 12257
0.789685 0.00383846 0.000970805 0.00267784 0.0269234 0.016123 0.00901954 685692 12257
0.782092 0.00352928 0.000760701 0.00242025 0.0256996 0.0138406 0.0106971 685692 12257
0.774498 0.00345928 0.000625517 0.00239223 0.0219466 0.0124494 0.00834589 685692 12257
0.766904 0.00313406 0.00062869 0.00214496 0.0212124 0.0132006 0.0084239 685692 12257
0.759310 0.00297364 0.000673945 0.0020596 0.0196622 0.0112559 0.00846909 685692 12257
0.751717 0.0027228 0.000709014 0.00184417 0.0173778 0.0132344 0.00744359 685692 12257
0.744123 0.00247196 0.000751867 0.00161317 0.0158277 0.0117585 0.00739178 685692 12257
0.736529 0.00249237 0.000686361 0.00167564 0.0147671 0.0112322 0.00778472 685692 12257
0.728935 0.0022357 0.000806387 0.00150084 0.0113405 0.0141851 0.00472013 685692 12257
0.721342 0.00211465 0.000671404 0.0014333 0.0106878 0.0131029 0.00447015 685692 12257
0.713748 0.00184923 0.000786956 0.00121179 0.00954557 0.0137925 0.00410886 685692 12257
0.706154 0.00178506 0.000779965 0.00120764 0.00864812 0.0118454 0.00392097 685692 12257
0.698560 0.00163193 0.000845722 0.00110878 0.0075875 0.00816053 0.00366977 685692 12257
0.690967 0.00144817 0.000797732 0.000961491 0.00628212 0.00913764 0.00313033 685692 12257
0.683373 0.0013315 0.000845001 0.000878719 0.00546626 0.00913228 0.00296992 685692 12257
0.678310 0.00122504 0.000768289 0.000784164 0.00522151 0.00996034 0.00254755 685692 12257
0.673248 0.00117983 0.000835938 0.000765383 0.00505833 0.00995668 0.00218477 685692 12257
0.668185 0.00114337 0.000767508 0.000727587 0.00416089 0.00895681 0.00172827 685692 12257
0.663123 0.0010967 0.000686274 0.000700201 0.00416089 0.00796793 0.00210252 685692 12257
0.658060 0.00102524 0.000639334 0.000678978 0.00367137 0.00796526 0.00183832 685692 12257
0.652998 0.000947947 0.00067167 0.000616519 0.00334503 0.00694833 0.00153621 685692 12257
0.647935 0.00087357 0.000671625 0.000549184 0.0029371 0.00517101 0.00131297 685692 12257
0.642873 0.000835652 0.00071709 0.000534465 0.00285551 0.00490545 0.00153145 685692 12257
0.637810 0.000781692 0.00069933 0.000496423 0.00318186 0.00488128 0.00197832 685692 12257
0.632748 0.000743774 0.000652977 0.000484067 0.00310027 0.00516568 0.00252723 685692 12257
0.627685 0.000663563 0.000683006 0.000410515 0.00310027 0.00543679 0.00215004 685692 12257
0.622623 0.000635854 0.000635959 0.00038098 0.00220282 0.00509645 0.0014281 685692 12257
0.617560 0.000613978 0.000639307 0.000372597 0.00203965 0.00560366 0.00124372 685692 12257
0.612498 0.000561477 0.000652077 0.000321676 0.00244758 0.00417007 0.00194002 685692 12257
0.607435 0.0005046 0.000640068 0.000289049 0.00187648 0.0049637 0.00131246 685692 12257
0.602373 0.000523559 0.000631033 0.000309397 0.00187648 0.00364499 0.00128466 685692 12257
0.597310 0.000490016 0.000657995 0.00026935 0.00203965 0.00261151 0.00155313 685692 12257
0.592248 0.000444806 0.000660289 0.000219193 0.00146855 0.00303596 0.000923806 685692 12257
0.587185 0.000453556 0.000641764 0.000237664 0.00138696 0.00362258 0.000834171 685692 12257
0.582123 0.000430222 0.000618887 0.000211064 0.00138696 0.00405009 0.000774705 685692 12257
0.577060 0.000417097 0.000616236 0.00018796 0.00138696 0.00331892 0.000898761 685692 12257
0.571997 0.000403971 0.000593586 0.000194807 0.00138696 0.00336857 0.000902747 685692 12257
0.566935 0.000367512 0.000574056 0.00015343 0.0011422 0.00362319 0.000682434 685692 12257
0.561872 0.000352928 0.000557501 0.000156088 0.00138696 0.00275211 0.00101877 685692 12257
0.556810 0.000331052 0.000548827 0.000141138 0.000734274 0.00238877 0.000454893 685692 12257
0.551747 0.00031501 0.000577068 0.000108516 0.000652688 0.00314959 0.000371252 685692 12257
0.546685 0.000284384 0.000572294 9.7828e-05 0.000489516 0.00212828 0.000314564 685692 12257
0.541622 0.000265425 0.000536985 7.89628e-05 0.000489516 0.00158949 0.000281904 685692 12257
0.536560 0.000253758 0.000520792 6.75368e-05 0.000571102 0.0015079 0.000369652 685692 12257
0.531497 0.000290218 0.000515883 0.000107841 0.000326344 0.0026013 7.32885e-05 685692 12257
0.526435 0.000271259 0.000497131 9.98207e-05 0.000489516 0.00263353 0.000246077 685692 12257
0.521372 0.000226049 0.000534718 6.1126e-05 0.000734274 0.00211744 0.000514711 685692 12257
0.516310 0.000221674 0.000551558 6.29527e-05 0.000571102 0.0014257 0.000409576 685692 12257
0.511247 0.000223132 0.000559651 5.08049e-05 0.000489516 0.00160035 0.000315128 685692 12257
0.506185 0.000188131 0.000652507 1.68862e-05 0.000326344 0.00176352 0.000148176 685692 12257
0.501122 0.000202715 0.000652779 1.92382e-05 0.000571102 0.00107906 0.000424507 685692 12257
0.496060 0.000234799 0.000646408 3.66119e-05 0.000326344 0.00132322 0.000326344 685692 12257
0.490997 0.000188131 0.00069769 1.21677e-05 0.00040793 0.00139647 0.00040793 685692 12257
0.485935 0.000202715 0.000690796 2.68831e-05 0.000571102 0.00139674 0.000571102 685692 12257
0.480872 0.000214382 0.00070826 1.72063e-05 0.000326344 0.00155956 0.000326344 685692 12257
0.475810 0.000224591 0.000702754 3.34691e-05 0.000326344 0.00147806 0.000326344 685692 12257
0.470747 0.000230424 0.000739794 3.25216e-05 0.000571102 0.00149715 0.000571102 685692 12257
0.465685 0.000239174 0.00077404 2.61705e-05 0.00040793 0.00183825 0.000235769 685692 12257
0.460622 0.000231883 0.000834481 2.45e-05 0.00040793 0.00179795 0.000261335 685692 12257
0.455560 0.000233341 0.00086227 2.12039e-05 0.000489516 0.00171637 0.000489516 685692 12257
0.450497 0.000228966 0.00089771 1.59457e-05 0.000244758 0.00183424 0.000139027 685692 12257
0.445435 0.000237716 0.000933872 1.78244e-05 0.00040793 0.00123321 0.00040793 685692 12257
0.440372 0.00024355 0.000977278 2.18234e-05 0.000163172 0.00143427 0.000163172 685692 12257
0.435310 0.000231883 0.00101526 1.75859e-05 0.000163172 0.00120928 0.000163172 685692 12257
0.430247 0.000247925 0.00107765 1.70385e-05 8.1586e-05 0.00141654 8.1586e-05 685692 12257
0.425185 0.000240633 0.00108734 8.76118e-06 0 0.00128866 0 685692 12257
0.420122 0.000259592 0.00115277 2.09721e-05 0 0.00145019 0 685692 12257
0.415060 0.000272717 0.00123254 1.28101e-05 0.000163172 0.00132573 0.000163172 685692 12257
0.409997 0.000280009 0.00129425 2.93916e-05 0.000163172 0.00127459 0.000163172 685692 12257
0.404935 0.000280009 0.00128733 2.64791e-05 0.00040793 0.000989833 0.00040793 685692 12257
0.399872 0.000274176 0.00136868 2.05767e-05 0.000326344 0.00158832 0.000326344 685692 12257
0.394810 0.000294593 0.00143692 2.52256e-05 0.00040793 0.0013037 0.00040793 685692 12257
0.389747 0.000272717 0.00150447 3.34991e-06 0.00040793 0.00150673 0.000335243 685692 12257
0.384685 0.000303343 0.00152421 2.93069e-05 0.000326344 0.00200738 0.000115669 685692 12257
0.379622 0.000263967 0.00153166 2.33885e-05 0.000652688 0.00149323 0.000376954 685692 12257
0.374560 0.000256675 0.00150072 1.40597e-05 0.000489516 0.00186342 0.000213502 685692 12257
0.369497 0.000253758 0.00151817 9.02131e-07 0.00040793 0.00173425 0.000302938 685692 12257
0.364435 0.000228966 0.00144889 0 0.00040793 0.00176298 0.00031133 685692 12257
0.359372 0.00024355 0.00145419 9.3636e-06 0.00040793 0.00196034 0.000318123 685692 12257
0.354310 0.000223132 0.00142424 4.072e-06 0.000244758 0.00150886 0.000154911 685692 12257
0.349247 0.000214382 0.00126935 1.8587e-05 0.000244758 0.00125337 0.000244758 685692 12257
0.344185 0.000170631 0.00120391 -1.71247e-06 0.000326344 0.000819694 0.000326344 685692 12257
0.339122 0.00015313 0.00117615 3.20082e-06 0.000244758 0.00101628 0.000244758 685692 12257
0.334060 0.000179381 0.0010081 7.12596e-06 0.000244758 0.00106414 0.000244758 685692 12257
0.328997 0.000156047 0.00103754 8.22925e-06 0.000163172 0.00125289 0.000163172 685692 12257
0.323935 0.000131254 0.000918378 1.2185e-05 0.000326344 0.000944169 0.000326344 685692 12257
0.318873 0.000110837 0.000866138 7.5056e-06 0.00040793 0.000853104 0.00040793 685692 12257
0.313810 0.000106462 0.000798074 7.21291e-06 0.000244758 0.000837884 0.000244758 685692 12257
0.308748 9.1878e-05 0.000678367 1.43795e-05 0.000163172 0.00070694 0.000163172 685692 12257
0.303685 6.85439e-05 0.000622829 7.47479e-06 0.000163172 0.000432421 0.000163172 685692 12257
0.298623 6.27104e-05 0.000473374 7.9677e-06 0.000163172 0.000384548 0.000163172 685692 12257
0.293560 4.81266e-05 0.000432907 6.00157e-06 8.1586e-05 0.000347599 8.1586e-05 685692 12257
0.288498 4.2293e-05 0.000362099 1.03013e-06 8.1586e-05 0.000489516 8.1586e-05 685692 12257
0.283435 3.50011e-05 0.000286292 1.26473e-06 0 0.000592066 0 685692 12257
0.278373 3.20844e-05 0.000227337 5.75625e-06 8.1586e-05 0.000347599 8.1586e-05 685692 12257
0.273310 1.75006e-05 0.00014984 -1.30049e-06 0 0.000235156 0 685692 12257
0.268248 1.02087e-05 0.000131286 -6.55131e-07 0 0.000190567 0 685692 12257
0.263185 1.1667e-05 0.000112203 3.94265e-07 0 7.25093e-05 0 685692 12257
0.258123 1.45838e-06 7.8273e-05 -4.67731e-06 0 5.73691e-05 0 685692 12257
0.253060 4.37514e-06 5.59179e-05 -2.34541e-07 0 6.04997e-05 0 685692 12257
0.247998 2.91676e-06 4.76561e-05 -4.84772e-07 0 4.83395e-05 0 685692 12257
0.242935 1.45838e-06 3.22569e-05 -2.48872e-08 0 5.87889e-05 0 685692 12257
0.237873 2.91676e-06 2.71116e-05 5.39039e-07 0 4.53748e-05 0 685692 12257
0.232810 1.45838e-06 2.47864e-05 4.02388e-08 0 0.000138255 0 685692 12257
0.227748 0 1.09156e-05 0 0 7.96242e-05 0 685692 12257
0.222685 0 5.04177e-06 0 0 1.51249e-05 0 685692 12257
0.217623 0 3.93216e-06 0 0 4.38943e-05 0 685692 12257
0.212560 0 3.93216e-06 0 0 0 0 685692 12257
0.207498 0 1.56489e-06 0 0 0 0 685692 12257
0.202435 0 0 0 0 0 0 685692 12257
0.197373 0 0 0 0 0 0 685692 12257
0.192310 0 0 0 0 0 0 685692 12257
0.187248 0 0 0 0 0 0 685692 12257
0.182185 0 0 0 0 0 0 685692 12257
0.177123 0 0 0 0 0 0 685692 12257
0.172060 0 0 0 0 0 0 685692 12257
0.166998 0 0 0 0 0 0 685692 12257
0.161935 0 0 0 0 0 0 685692 12257
0.156873 0 0 0 0 0 0 685692 12257
0.151810 0 0 0 0 0 0 685692 12257
0.146748 0 0 0 0 0 0 685692 12257
0.141685 0 0 0 0 0 0 685692 12257
0.136623 0 0 0 0 0 0 685692 12257
0.133248 0 0 0 0 0 0 685692 12257
0.129873 0 0 0 0 0 0 685692 12257
0.126498 0 0 0 0 0 0 685692 12257
0.123123 0 0 0 0 0 0 685692 12257
0.119748 0 0 0 0 0 0 685692 12257
0.116373 0 0 0 0 0 0 685692 12257
0.112998 0 0 0 0 0 0 685692 12257
0.109623 0 0 0 0 0 0 685692 12257
0.106248 0 0 0 0 0 0 685692 12257
0.102873 0 0 0 0 0 0 685692 12257
0.099498 0 0 0 0 0 0 685692 12257
0.096123 0 0 0 0 0 0 685692 12257
0.092748 0 0 0 0 0 0 685692 12257
0.089373 0 0 0 0 0 0 685692 12257
0.085998 0 0 0 0 0 0 685692 12257
0.082623 0 0 0 0 0 0 685692 12257
0.080373 0 0 0 0 0 0 685692 12257
0.078123 0 0 0 0 0 0 685692 12257
0.075873 0 0 0 0 0 0 685692 12257
0.073623 0 0 0 0 0 0 685692 12257
0.071373 0 0 0 0 0 0 685692 12257
0.069123 0 0 0 0 0 0 685692 12257
0.066873 0 0 0 0 0 0 685692 12257
0.064623 0 0 0 0 0 0 685692 12257
0.062373 0 0 0 0 0 0 685692 12257
0.060123 0 0 0 0 0 0 685692 12257
0.055623 0 0 0 0 0 0 685692 12257
