#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 87595 201 139 14
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 150185 799 551 38
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 623359 6602 5158 359
9.50 0.571429 -0.0264353 0.347548 0.333333 0.166667 0.190476 0 0 0 9.375 9.625 2.14854e+06 35067 21876 1437
9.75 0.177419 0.0961656 0.00826512 0.208333 0.155303 0.0391026 0 0.5 0 9.625 9.875 4.30222e+06 76218 38324 2321
10.00 0.275862 0.158921 0.115958 0.210526 0.321389 0.0422095 0 0.6 0 9.875 10.125 4.05221e+06 84065 39193 2547
10.25 0.894737 -0.043673 0.609022 0.75 0.113158 0.477273 1 -0.193548 1 10.125 10.375 2.6708e+06 76198 34307 2253
10.50 0.890411 0.059589 0.12118 0.955556 -0.0355555 0.239936 0.714286 0.285714 0.714286 10.375 10.625 1.64744e+06 69883 28142 1958
10.75 0.875 0.0597826 0.0357929 0.875912 0.0407543 0.0498255 0.9375 0.0625 0.194444 10.625 10.875 988589 55633 20535 1475
11.00 0.872256 0.0431291 0.0187293 0.872659 0.0364318 0.0348213 0.857143 0.0840336 0.357143 10.875 11.125 553858 39292 13581 954
11.25 0.872043 0.0330203 0.0214029 0.88694 0.01204 0.0427837 0.882353 0.0551471 0.0351307 11.125 11.375 305096 26030 9125 650
11.50 0.825207 0.0686477 0.00276554 0.873592 0.0287147 0.0225282 0.866667 0.0708333 0.0303031 11.375 11.625 168152 14019 6018 321
11.75 0.776509 0.10963 -0.0142164 0.810284 0.0685791 0.00621063 0.904762 0.00313282 0.0845372 11.625 11.875 91354 4017 4302 220
12.00 0.704762 0.144444 -0.00384736 0.738769 0.115606 0.012098 0.71831 0.0860379 0.0516432 11.875 12.125 48249 412 2802 160
12.25 0.5 0.214286 -0.0625 0.603512 0.129305 0.0143453 0.739726 0.100854 0.0435235 12.125 12.375 24710 25 1795 108
12.50 1 -0.25 0.5 0.490934 0.0901273 0.013457 0.5 0.0416667 0.0714286 12.375 12.625 12342 4 986 70
12.75 0 0 0 0.390558 0.0580017 0.0466844 0.324324 0.175676 0.042273 12.625 12.875 5732 0 287 46
13.00 0 0 0 0.36 0.101538 0.0523077 0.1875 0.0852273 0.0584677 12.875 13.125 2469 0 32 32
13.25 0 0 0 0 0 0 0.157895 0.175439 0 13.125 13.375 992 0 1 19
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 348 0 0 9
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 96 0 0 1
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 17 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 1 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
