#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 230164 34 3 0
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 370063 118 12 0
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 1.24999e+06 1800 146 0
9.50 0 0.545992 0 0 0 0 0 0 0 9.375 9.625 3.36909e+06 15640 1084 0
9.75 0 1 0 0 0 0 0 0 0 9.625 9.875 4.38482e+06 32428 1838 0
10.00 0 0.635545 0 1 0 1 0 0 0 9.875 10.125 3.22682e+06 36291 2067 0
10.25 0 0.889517 0 0 0 0 0 0 0 10.125 10.375 1.87073e+06 35585 2081 0
10.50 0 0.821487 0 0 0.657064 0 0 0 0 10.375 10.625 1.02996e+06 28903 1681 0
10.75 1 0 1 1 0 1 0 0 0 10.625 10.875 528522 19667 1136 0
11.00 1 0 1 1 0 1 0 0 0 10.875 11.125 264433 12943 719 0
11.25 1 0 1 1 0 1 0 0 0 11.125 11.375 125782 7887 452 0
11.50 0.96 0.024375 0.96 1 0 1 0 0 0 11.375 11.625 57510 3928 331 0
11.75 0.9 0.1 0.9 0.96 0.04 0.96 0 0 0 11.625 11.875 24576 1048 214 0
12.00 0.857143 0.142857 0.857143 1 0 1 0 0 0 11.875 12.125 10055 109 146 0
12.25 0.666667 0.333333 0.666667 0.714286 0.285714 0.714286 0 0 0 12.125 12.375 3645 4 68 0
12.50 0 0 0 0.777778 0.142222 0.171717 0 0 0 12.375 12.625 1167 0 42 0
12.75 0 0 0 0.75 0.05 0.15 0 0 0 12.625 12.875 295 0 8 0
13.00 0 0 0 0 0 0 0 0 0 12.875 13.125 71 0 0 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 9 0 1 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
