#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.003003 0.00385015 0.00185112 0.00326513 0.00445747 0.00213736 0.00248447 0.00384019 0.00140098 0.00354669 0.00504732 0.00246681 7.2 7.4 577930 132846 22592 15556 5645
7.5 0.00598816 0.00622883 0.00367275 0.00637775 0.00672075 0.00397741 0.00517079 0.00531161 0.0032682 0.00638371 0.00505205 0.00376422 7.4 7.6 468307 115210 20876 14028 5094
7.7 0.0103103 0.00950639 0.00593472 0.0105346 0.00939495 0.00616542 0.00951964 0.00870458 0.00528693 0.011317 0.00925306 0.00602061 7.6 7.8 387212 106566 20113 12935 4841
7.9 0.0156928 0.010274 0.00847502 0.0164036 0.0107045 0.00884654 0.0158141 0.00993958 0.00828394 0.0213425 0.0140647 0.0114229 7.8 8 326715 103330 20546 12587 4922
8.1 0.0211577 0.0118353 0.0103808 0.0214495 0.0135804 0.0103813 0.0230079 0.0124197 0.0113886 0.0229235 0.0186892 0.011102 8 8.2 271186 91997 19518 11635 4487
8.3 0.0298493 0.0145791 0.0128433 0.0344775 0.0161695 0.0142455 0.0339117 0.0155436 0.0141421 0.0367461 0.02186 0.0163002 8.2 8.4 219361 75447 17126 10063 3880
8.5 0.0412715 0.0185494 0.015479 0.0442814 0.0187926 0.0164386 0.0438846 0.021748 0.0163889 0.0495078 0.0280291 0.0181712 8.4 8.6 175607 60017 15102 8371 3198
8.7 0.0551631 0.0232001 0.018001 0.0577166 0.023235 0.0201977 0.06033 0.0250119 0.0218743 0.0680464 0.0267564 0.0229873 8.6 8.8 139520 47357 12979 7001 2772
8.9 0.0781584 0.0231382 0.0232857 0.0713666 0.022103 0.0212156 0.0837432 0.025676 0.0264914 0.0896449 0.0339554 0.023675 8.8 9 110450 36831 10828 6035 2192
9.1 0.0950962 0.024249 0.0228307 0.0843445 0.0237022 0.0216729 0.0989987 0.023689 0.0242799 0.11062 0.0339059 0.0203791 9 9.2 87113 28695 8596 5015 1807
9.3 0.116616 0.025597 0.0241324 0.0904145 0.0232336 0.0221556 0.126339 0.0267823 0.0267162 0.139063 0.0385086 0.0254936 9.2 9.4 69770 22617 6445 4252 1527
9.5 0.142311 0.0270697 0.0273801 0.0897706 0.0218119 0.0198424 0.162159 0.0296375 0.0304029 0.177532 0.0274679 0.0284585 9.4 9.6 57043 17924 4689 3643 1378
9.7 0.162874 0.0310562 0.0323917 0.0887851 0.0295044 0.0328295 0.186802 0.0317973 0.0348987 0.18327 0.0433024 0.033939 9.6 9.8 48274 15014 3195 3278 1166
9.9 0.182962 0.0305718 0.0318204 0.0813381 0.0298776 0.0276428 0.222361 0.0294067 0.0356849 0.217639 0.0310594 0.0403334 9.8 10 43211 12857 1973 3173 1065
10.1 0.187831 0.0371037 0.0341758 0.036889 0.0346702 0.0372421 0.237885 0.0423755 0.0364995 0.231055 0.0387449 0.0327814 10 10.2 39964 11390 1179 3137 1050
10.3 0.20044 0.0336484 0.0333442 -0.0116352 0.0315953 0.0352443 0.252334 0.0307149 0.0348209 0.258466 0.0394596 0.0369898 10.2 10.4 37443 10080 640 2986 1099
10.5 0.21322 0.0292221 0.035538 0.0283366 0.0408393 0.0425091 0.235574 0.034964 0.0333884 0.300779 0.0211418 0.0375036 10.4 10.6 34189 8494 291 2826 972
10.7 0.201413 0.0252152 0.0269402 0.0103744 0.0579025 0.0455753 0.200141 0.0229801 0.0212383 0.30921 0.0217239 0.0271958 10.6 10.8 27901 6579 116 2328 909
10.9 0.156497 0.024895 0.0272868 0.0208797 0.0593807 0.0515967 0.120427 0.0247492 0.0319996 0.252101 0.0221963 0.0246876 10.8 11 18316 3913 31 1398 646
11.1 0.138962 0.0229264 0.0339799 0.251041 0.0655139 0.0920584 0.0689962 0.0260297 0.0303141 0.227358 0.0264121 0.0373045 11 11.2 9069 1733 9 569 356
11.3 0.0804458 0.0240389 0.0227383 0.324208 0.0267518 0.0340371 -0.0092392 0.0331311 0.0274125 0.128563 0.0271685 0.0269243 11.2 11.4 3037 489 2 149 95
11.5 0.0312513 0.026121 0.0281155 -0.771261 0.0317973 0.0269209 -0.170437 0.0809205 0.0854396 0.108416 0.0438658 0.0529652 11.4 11.6 660 78 0 19 18
11.7 -0.22 0.131111 0.178701 -0.858333 0.0383334 0.0482087 -0.855769 0.105769 0.0507728 0.125 0.0438312 0.0570388 11.6 11.8 107 7 0 2 4
11.9 -0.818182 0.923445 0.104895 -0.875 0.075 0.0625 -0.875 0.075 0.0625 -0.818182 0.923445 0.104895 11.8 12 9 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
