#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00124801 0.00144591 0.000689489 0.00542593 0.00458828 0.00310578 0.00585137 0.00462901 0.00336978 0.00522239 0.00589602 0.00316337 0.00678929 0.00731205 0.00417083 7.2 7.4 586673 451940 134733 21453 16711 8225
7.5 0.00180452 0.00186469 0.00107361 0.00986699 0.00741119 0.0048482 0.0101981 0.00814698 0.0049525 0.00939626 0.00692136 0.00491017 0.0105354 0.00990842 0.0058287 7.4 7.6 477464 363016 114448 19570 14829 7389
7.7 0.00255967 0.00253966 0.00147871 0.0183073 0.0108239 0.00857949 0.0190472 0.0112802 0.00949922 0.0180355 0.00944192 0.00813524 0.0180253 0.012316 0.00905413 7.6 7.8 392569 292220 100349 17823 13133 6674
7.9 0.00393789 0.00329181 0.00195114 0.0265846 0.0139952 0.011261 0.0270982 0.0135603 0.0116241 0.0260786 0.0137656 0.0108882 0.0256331 0.0202875 0.0110109 7.8 8 330882 233978 96904 17981 12637 6560
8.1 0.0059805 0.00439241 0.00266269 0.0354413 0.0176556 0.0131125 0.0368565 0.0153982 0.0142687 0.0352823 0.016853 0.0139987 0.0399757 0.0237464 0.0162239 8 8.2 279264 188035 91229 17834 11778 6381
8.3 0.00891979 0.00595919 0.0037203 0.0499644 0.0187584 0.0161353 0.0517084 0.0192108 0.0158571 0.0515156 0.0213374 0.0171022 0.0584555 0.0263919 0.019275 8.2 8.4 230551 151312 79239 16406 10892 5532
8.5 0.0138477 0.00712738 0.00544376 0.0676291 0.0230536 0.0194544 0.0725949 0.0229945 0.0209963 0.0684255 0.0232889 0.0197664 0.0695364 0.0283933 0.0211672 8.4 8.6 184508 120986 63522 14260 8993 4693
8.7 0.0202472 0.00833407 0.00683722 0.089683 0.022315 0.0220999 0.0925821 0.0225295 0.0211108 0.0959661 0.0254113 0.0229394 0.0939995 0.0347863 0.0227025 8.6 8.8 147926 97301 50625 12424 7579 3978
8.9 0.0300225 0.0101897 0.00896564 0.120861 0.0271819 0.0259508 0.118561 0.0243944 0.0260255 0.125968 0.0309998 0.0254778 0.13571 0.0389409 0.033034 8.8 9 117630 77869 39761 10497 6371 3235
9.1 0.0399284 0.0111537 0.0107922 0.153932 0.0218199 0.0273958 0.141867 0.0201162 0.0251259 0.160868 0.0230715 0.0267279 0.181535 0.0322221 0.0335291 9 9.2 94000 62533 31467 8620 5372 2775
9.3 0.052905 0.0121675 0.0117528 0.186993 0.0272741 0.0255964 0.164364 0.0227727 0.0245439 0.202681 0.0300636 0.0291563 0.210988 0.038693 0.02753 9.2 9.4 76253 50859 25394 6865 4597 2338
9.5 0.0701927 0.0160873 0.0131176 0.229926 0.0285575 0.0278015 0.190415 0.0247181 0.025724 0.256281 0.0299338 0.0291986 0.265396 0.0394763 0.0305099 9.4 9.6 63862 43328 20534 5011 3941 1958
9.7 0.0971361 0.0164881 0.015105 0.274773 0.0273971 0.0290313 0.205034 0.0248833 0.0290397 0.304097 0.0283172 0.0321456 0.319783 0.0360991 0.034479 9.6 9.8 55117 37708 17409 3770 3546 1776
9.9 0.133363 0.0191475 0.0172558 0.330602 0.0239916 0.0290994 0.235776 0.0248513 0.0279246 0.35455 0.0250446 0.0276708 0.372334 0.0230149 0.0288745 9.8 10 50111 34727 15384 2428 3526 1686
10.1 0.180221 0.0163883 0.0203874 0.395449 0.0201329 0.0258963 0.261333 0.0223848 0.0270213 0.433089 0.0223898 0.026894 0.442513 0.0225283 0.0301023 10 10.2 46184 32448 13736 1467 3425 1591
10.3 0.24042 0.0176335 0.0207279 0.454067 0.0214615 0.020024 0.277094 0.0206076 0.0189942 0.485163 0.0222995 0.020889 0.515961 0.0179144 0.0146486 10.2 10.4 43710 31450 12260 774 3436 1586
10.5 0.311098 0.0153545 0.0211675 0.52762 0.0232517 0.0228427 0.318841 0.0312853 0.0375107 0.551907 0.0219982 0.0246667 0.604868 0.0245565 0.0201107 10.4 10.6 39239 28841 10398 363 3328 1496
10.7 0.39976 0.0168777 0.0184598 0.60151 0.0261724 0.0182258 0.422764 0.0425823 0.0333837 0.610231 0.0289629 0.0242522 0.679871 0.0186651 0.0235215 10.6 10.8 31686 23805 7881 126 2497 1243
10.9 0.507176 0.0194736 0.0198046 0.670356 0.0248859 0.0209039 0.611111 0.0633075 0.0555555 0.641391 0.0220901 0.0233594 0.748171 0.0230249 0.026699 10.8 11 20813 16008 4805 48 1547 975
11.1 0.609517 0.0213107 0.0182264 0.758435 0.0239294 0.0268531 0.555556 0.0915033 0.111111 0.684953 0.0251448 0.023796 0.829314 0.0272175 0.0305455 11 11.2 10216 8118 2098 9 575 505
11.3 0.727871 0.0247137 0.0210537 0.798658 0.0297005 0.0232834 1 0 0.5 0.646617 0.0342345 0.0275689 0.903743 0.0256045 0.0259656 11.2 11.4 3550 2976 574 1 128 175
11.5 0.838746 0.0231789 0.0260207 0.863248 0.0410075 0.0440989 0 0 0 0.875 0.125 0.125 0.84 0.0457143 0.0451282 11.4 11.6 843 767 76 0 11 35
11.7 0.942708 0.0190752 0.0241036 1 0 0 0 0 0 0 0 0 1 0 0 11.6 11.8 152 141 11 0 0 4
11.9 1 0 0.0769231 0 1 0 0 0 0 0 0 0 0 1 0 11.8 12 14 13 1 0 0 0
12.1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
