#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 27152 172 402 342
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 48567 543 1285 1162
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 229408 3695 7761 6687
9.50 0 0.5 0 0.333333 0.362978 0.333333 0.333333 0.416667 0.333333 9.375 9.625 847705 11736 17031 14166
9.75 0.625 0.0706522 0.259146 0.685714 0.0746761 0.247118 0.694444 0.0674604 0.253766 9.625 9.875 2.3421e+06 30452 33685 26930
10.00 0.936364 0.0074566 0.0914024 0.925676 -0.00504076 0.128801 0.974843 -0.018868 0.114843 9.875 10.125 3.42371e+06 57921 57923 44358
10.25 0.960123 0.00832391 0.0217665 0.97541 -0.00105089 0.0292073 0.974886 0.00790578 0.0252837 10.125 10.375 2.46432e+06 57803 55110 40966
10.50 0.962656 0.012727 0.00494134 0.960091 0.015068 -0.000233412 0.965377 0.0147402 0 10.375 10.625 1.54556e+06 47341 42916 32348
10.75 0.961047 0.0160305 1.72853e-06 0.965359 0.009996 0.00237632 0.975911 0.00180441 0.00912178 10.625 10.875 957357 38411 31922 23900
11.00 0.950942 0.0208079 0.00273937 0.958957 0.0104885 0.00795227 0.9606 0.0104388 0.00110316 10.875 11.125 587627 30373 22636 16312
11.25 0.933685 0.0292297 0.00461549 0.934623 0.0252902 0.00658047 0.937795 0.0205177 0.000803769 11.125 11.375 345902 21904 14785 10526
11.50 0.879986 0.053921 -0.00249481 0.871661 0.0539891 0.0017572 0.894156 0.040617 0.00672102 11.375 11.625 204011 13174 9857 6550
11.75 0.793807 0.079496 -0.0128723 0.791178 0.071275 -0.00558722 0.829905 0.0429767 0.00585341 11.625 11.875 119487 4308 6526 4142
12.00 0.744493 0.0609541 -0.00663787 0.660843 0.0725272 -0.00952017 0.686446 0.0521378 -0.00275141 11.875 12.125 69733 489 4601 2646
12.25 0.673077 0.0482345 0.0115384 0.52851 0.0615423 -0.00539619 0.523265 0.0374462 0.00446254 12.125 12.375 40446 65 3057 1677
12.50 0.588235 -0.00490201 0.0882353 0.383795 0.0472282 0.0111382 0.390411 0.041959 0.0110619 12.375 12.625 22860 21 1787 1037
12.75 0.6 0 0.1 0.3 0.0327645 0.0274096 0.298738 0.0331772 0.0205831 12.625 12.875 13100 5 620 789
13.00 0 0 0 0.230769 0.0674764 0.048951 0.137339 0.0216013 0.0220397 12.875 13.125 7266 1 59 489
13.25 0.5 0 0 0.2 0.163636 0 0.0848485 0.0158227 0.0106645 13.125 13.375 3849 2 10 339
13.50 0 0 0 0.5 0 0 0.0459184 0.0149953 0.00591837 13.375 13.625 1968 0 2 200
13.75 0 0 0 0 0 0 0.0555556 0.00104822 0.0178197 13.625 13.875 987 0 0 56
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 427 0 0 6
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 179 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 39 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 10 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
