#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 128037 126182 1855 156 81 2
9.00 9.55726e-06 9.55717e-06 4.54747e-11 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 212950 209265 3685 585 285 4
9.25 8.85909e-06 2.53103e-05 2.53165e-06 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 819740 790149 29591 5719 2748 49
9.50 3.12174e-05 0.000358848 2.13644e-06 5.17825e-05 0.0010609 4.91964e-08 8.55505e-05 0.00131887 1.79609e-06 0 0.00126068 -6.92953e-05 0 0.00362319 0 9.375 9.625 2.5829e+06 2.37047e+06 212427 35067 14206 275
9.75 0.000135527 0.00121185 1.32651e-05 0.000209386 0.0024997 4.42608e-06 0.000320586 0.0037703 3.76515e-05 0.000279218 0.00445835 -6.8702e-05 0 0.00222222 0 9.625 9.875 4.66692e+06 4.13202e+06 534897 74863 25070 452
10.00 9.17018e-05 0.000869534 -6.17266e-06 0.000150091 0.00174691 1.369e-06 0.000277641 0.00238972 1.10929e-05 0.000242522 0.00262195 5.26897e-05 0 0 0 9.875 10.125 3.95775e+06 3.39143e+06 566324 79239 24740 448
10.25 2.22507e-05 0.000304632 4.89365e-07 4.81237e-05 0.000651058 6.45922e-06 6.90245e-05 0.000998139 2.86743e-05 0.000138255 0.0010093 9.6416e-05 0 0 0 10.125 10.375 2.54528e+06 2.06735e+06 477935 72438 21699 414
10.50 1.10436e-05 6.25825e-05 6.81113e-06 0.000262309 0.00100246 0.000247622 0.000224807 0.00146361 0.000208052 0.000485306 0.00161228 0.000439771 0.00251889 0.000112687 0.00251889 10.375 10.625 1.56601e+06 1.17716e+06 388854 66724 18545 397
10.75 5.93015e-05 0.000125632 5.93015e-05 0.00155572 0.0029861 0.00152566 0.00198181 0.0040798 0.00196539 0.00314104 0.00585319 0.00300702 0.0035461 0.00327984 0.0035461 10.625 10.875 912994 674519 238475 50459 13053 282
11.00 0.000608341 0.000599379 0.000608341 0.0069174 0.00946995 0.00664791 0.00746738 0.0110713 0.00714935 0.0136095 0.0122624 0.012949 0.0342857 0.0278261 0.0342857 10.875 11.125 499130 379721 119409 34952 8450 175
11.25 0.00304729 0.00233056 0.00301407 0.0248263 0.0225239 0.0223357 0.0214358 0.0246104 0.0204538 0.0380629 0.0288561 0.0323889 0.0420168 0.0434533 0.0420168 11.125 11.375 268118 210679 57439 22719 5596 119
11.50 0.0133276 0.00673486 0.012734 0.0744813 0.0425795 0.0568578 0.0524017 0.0354483 0.0435684 0.100521 0.0471517 0.0691318 0.109589 0.0370776 0.0950963 11.375 11.625 142876 116225 26651 11679 3840 73
11.75 0.0484175 0.0136587 0.0414918 0.177427 0.0551101 0.104507 0.112309 0.0391702 0.0723966 0.22954 0.0563395 0.129427 0.323529 0.00980392 0.212418 11.625 11.875 74507 62085 12422 3339 2566 34
12.00 0.133984 0.0163755 0.0853624 0.323252 0.0532024 0.121304 0.206687 0.0454377 0.0805872 0.367783 0.0661986 0.116976 0.2 0.133333 0.0571429 11.875 12.125 37498 31877 5621 329 1732 35
12.25 0.2894 0.00385782 0.109727 0.50131 0.0624112 0.0793875 0.3 0.245455 0.05 0.544444 0.0605825 0.0793484 0.68 0.0123077 0.0278261 12.125 12.375 18102 15812 2290 10 1080 25
12.50 0.49148 0.0339461 0.0921776 0.672454 0.0571843 0.0434583 0 0 0 0.657754 0.070469 0.051371 0.555556 0.111111 0 12.375 12.625 8317 7453 864 0 561 9
12.75 0.70043 0.08717 0.0770411 0.835714 0.0558941 0.0471838 0 0 0 0.767123 0.0900196 0.066443 0.777778 0.111111 0 12.625 12.875 3538 3258 280 0 146 9
13.00 0.834421 0.0946167 0.0342577 0.902174 0.0434783 0.0217391 0 0 0 0.923077 0 0.0769231 0.75 0.25 0 12.875 13.125 1318 1226 92 0 13 8
13.25 0.933638 0.0411899 0.0228833 0.952381 0 0 0 0 0 0 0 0 1 0 0 13.125 13.375 458 437 21 0 1 4
13.50 0.952756 0.015748 0.00787401 1 0 0 0 0 0 0 0 0 1 0 0 13.375 13.625 133 127 6 0 0 2
13.75 0.954545 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 22 22 0 0 0 0
