#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000475719 0.000718079 0.000305587 0.00051462 0.00101914 0.00033256 0.000611475 0.00142568 0.000444536 0.000571494 0.00139943 0.000431477 0 0 0 7.2 7.4 613790 468838 144952 26058 7272 209
7.5 0.000396641 0.000667882 0.000244482 0.000533211 0.00155733 0.000346853 0.000571559 0.00169187 0.000362522 0.000717103 0.00187777 0.000472724 0 0 0 7.4 7.6 502518 366817 135701 26197 7307 202
7.7 0.000347076 0.000564135 0.000219287 0.000494728 0.00230194 0.000333835 0.000706157 0.00282537 0.000441782 0.000510725 0.002677 0.000388266 0 0.00478469 0 7.6 7.8 403600 281879 121721 25717 7231 220
7.9 0.000297643 0.000719008 0.000176772 0.000660793 0.00369102 0.000443471 0.000881557 0.00380092 0.000525408 0.000687569 0.00502672 0.000564188 0 0.00617284 0 7.8 8 318019 215807 102212 24271 6731 209
8.1 0.000311153 0.00120346 0.00018405 0.00116345 0.00635942 0.000939436 0.00128298 0.00754704 0.00103391 0.00186567 0.0082966 0.00172172 0 0.0060241 0 8 8.2 245252 165784 79468 20880 5822 158
8.3 0.000572214 0.00234703 0.000440613 0.00223036 0.0106891 0.00199647 0.00268609 0.0131459 0.00241934 0.00275036 0.01187 0.00240536 0 0.0078125 0 8.2 8.4 187021 127603 59418 17981 4940 156
8.5 0.00106209 0.00460607 0.000906385 0.00470112 0.0160807 0.00410866 0.00513233 0.0185669 0.00436017 0.00631284 0.0174666 0.00546753 0.0103093 0.0270739 0.0103093 8.4 8.6 141331 97790 43541 14813 4099 101
8.7 0.00218725 0.00721128 0.00177735 0.00920065 0.0251567 0.00760521 0.00893423 0.0249675 0.00746876 0.0131438 0.0289831 0.00984345 0.00884956 0.0360943 0.00884956 8.6 8.8 108317 76281 32036 12240 3379 104
8.9 0.00482681 0.0110901 0.0038489 0.0195328 0.0323245 0.0153093 0.0174336 0.0297666 0.0144946 0.0242174 0.0412944 0.0176942 0.0309278 0.0610262 0.0309278 8.8 9 82327 58595 23732 9636 2719 80
9.1 0.00947614 0.01668 0.00690132 0.0373039 0.0441738 0.0263113 0.0281826 0.0378391 0.0206515 0.0464684 0.0546042 0.0292943 0.0701754 0.0588568 0.0513075 9 9.2 62266 45103 17163 6958 2404 65
9.3 0.0166022 0.0225488 0.0100645 0.0595602 0.0519942 0.0374557 0.0411392 0.0422731 0.0267521 0.0719258 0.0641517 0.0445414 0.0465116 0.0754396 0.0465116 9.2 9.4 47685 35475 12210 4532 2010 37
9.5 0.028613 0.030457 0.0155438 0.0951745 0.0636845 0.0537109 0.0573248 0.0463248 0.0359116 0.126554 0.0728782 0.0703739 0.0888889 0.0444444 0.0236715 9.4 9.6 36036 27306 8730 2631 1669 51
9.7 0.0518567 0.0363342 0.0245022 0.13727 0.0647912 0.0656085 0.0614489 0.0456722 0.0314 0.194805 0.0731458 0.0922883 0.151515 0.0543672 0.0515152 9.6 9.8 27127 20842 6285 1491 1457 30
9.9 0.0855272 0.0366293 0.0333474 0.191408 0.0602262 0.0820809 0.0852503 0.0425792 0.0486203 0.24357 0.0689755 0.0880322 0.1875 0.0817308 0.0965909 9.8 10 20465 15796 4669 724 1222 25
10.1 0.125506 0.0337581 0.0347834 0.260844 0.0590189 0.077438 0.119691 0.0603089 0.0532849 0.321809 0.0614913 0.0802672 0.409091 0.109428 0.0757576 10 10.2 15893 12713 3180 294 1018 25
10.3 0.18158 0.0347495 0.0379847 0.315197 0.0650958 0.0627773 0.141176 0.0458739 0.05422 0.370412 0.0707649 0.0667812 0.5 0.115385 0.1 10.2 10.4 12609 10208 2401 118 897 37
10.5 0.248251 0.0368923 0.0323322 0.376571 0.0468794 0.040501 0.113208 0.0495832 0.0332076 0.418902 0.0480147 0.0473602 0.655172 0.054505 0.0625798 10.4 10.6 10043 8339 1704 48 762 25
10.7 0.30987 0.0366703 0.0292604 0.417342 0.0505391 0.0370481 0.210526 0.075188 0.0741627 0.454698 0.05092 0.0523075 0.724138 0.0689656 0.0574712 10.6 10.8 7487 6262 1225 16 596 32
10.9 0.380096 0.0283513 0.0308645 0.504225 0.0460138 0.0421748 0.444444 0.222222 0.194444 0.496259 0.05402 0.0491049 0.736842 0.0813397 0.0701754 10.8 11 4925 4240 685 3 347 14
11.1 0.414141 0.0273361 0.0288353 0.538462 0.0464441 0.0466583 0.5 0.5 0 0.496894 0.0691433 0.0493806 0.727273 0.106061 0.0606061 11 11.2 2710 2372 338 2 173 13
11.3 0.460377 0.0372165 0.0322397 0.536424 0.0411624 0.0442364 0 0 0 0.471429 0.0470899 0.0525097 0.75 0.0833333 0.0833333 11.2 11.4 1063 930 133 0 79 4
11.5 0.450382 0.0420655 0.0391974 0.6 0.0470588 0.0878049 0 0 0 0.388889 0.0555556 0.0730994 1 0 1 11.4 11.6 312 284 28 0 18 0
11.7 0.486486 0.066705 0.0531532 0.6 0.246154 0.1 0 0 0 0.25 0.25 0.25 1 0 1 11.6 11.8 55 49 6 0 4 1
11.9 0.222222 0.277778 0.222222 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 2 2 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 1 1 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
