#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 3.51874e-06 0 0 4.33125e-05 0 0 0 0 0 0 0 0 0 0 7.2 7.4 255391 229741 25650 439 0 0
7.5 0 0 0 0 4.48773e-05 0 0 0 0 0 0 0 0 0 0 7.4 7.6 192694 170363 22331 469 0 0
7.7 0 1.09876e-05 0 0 0.000101087 0 0 0 0 0 0 0 0 0 0 7.6 7.8 137630 119918 17712 467 0 0
7.9 0 2.18424e-05 0 0 0.000174718 0 0 0 0 0 0 0 0 0 0 7.8 8 92919 80375 12544 381 0 0
8.1 0 3.01395e-05 0 0 0.000212202 0 0 0 0 0 0 0 0 0 0 8 8.2 60852 52643 8209 388 0 0
8.3 0 9.38174e-05 0 0 0.000712928 0 0 0 0 0 0 0 0 0 0 8.2 8.4 38871 33797 5074 249 0 0
8.5 0 5.36769e-05 0 0 0.000866051 0 0 0 0 0 0 0 0 0 0 8.4 8.6 24172 21238 2934 274 0 0
8.7 0 0.00038619 0 0 0.00277136 0 0 0.00666667 0 0 0 0 0 0 0 8.6 8.8 15111 13376 1735 191 0 0
8.9 0 0.000422476 0 0 0.00293255 0 0 0.00628931 0 0 0 0 0 0 0 8.8 9 9156 8219 937 146 0 0
9.1 0 0.00136293 0 0 0.0035461 0 0 0.0108696 0 0 0 0 0 0 0 9 9.2 5417 4914 503 122 0 0
9.3 0 0.00141093 0 0 0.00662252 0 0 0.0169492 0 0 0 0 0 0 0 9.2 9.4 3087 2828 259 89 0 0
9.5 0 0.00317058 0 0 0.00714286 0 0 0 0 0 0 0 0 0 0 9.4 9.6 1785 1642 143 60 0 0
9.7 0 0.00428266 0 0 0.0173913 0 0 0 0 0 0 0 0 0 0 9.6 9.8 955 881 74 33 0 0
9.9 0 0.00489396 0 0 0 0 0 0 0 0 0 0 0 0 0 9.8 10 530 499 31 17 0 0
10.1 0 0.00813008 0 0 0 0 0 0 0 0 0 0 0 0 0 10 10.2 225 212 13 5 0 0
10.3 0 0.0144928 0 0 0 0 0 0 0 0 0 0 0 0 0 10.2 10.4 116 110 6 6 0 0
10.5 0 0.0246914 0 0 0 0 0 0 0 0 0 0 0 0 0 10.4 10.6 66 63 3 1 0 0
10.7 0 0.0285714 0 0 0 0 0 0 0 0 0 0 0 0 0 10.6 10.8 25 23 2 1 0 0
10.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 10.8 11 6 6 0 0 0 0
11.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11 11.2 2 2 0 0 0 0
11.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.2 11.4 2 2 0 0 0 0
11.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.4 11.6 0 0 0 0 0 0
11.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
