#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000568746 0.000743993 0.000313179 0.00127544 0.00236586 0.000806544 0.00130102 0.00231288 0.000835122 0.00133438 0.00241094 0.000828855 0.00142045 0.00402278 0.00142045 7.2 7.4 586383 448624 137759 24787 11964 1473
7.5 0.000511123 0.00067655 0.000240017 0.00171614 0.00387936 0.00112416 0.0019454 0.00409924 0.00133703 0.00190826 0.00383291 0.00125985 0.00198413 0.00824451 0.00142233 7.4 7.6 482360 353070 129290 25115 11242 1510
7.7 0.000519406 0.000873463 0.000333958 0.0024535 0.00537356 0.00181967 0.0026178 0.00546608 0.00192124 0.00264317 0.00695376 0.0020656 0.00259909 0.00926413 0.00259909 7.6 7.8 396898 275515 121383 25506 11049 1511
7.9 0.000684941 0.00164186 0.000440902 0.00449403 0.00764876 0.0033454 0.0045981 0.00913555 0.00347893 0.00549709 0.00945334 0.00402791 0.00702427 0.0154078 0.00561482 7.8 8 322256 214764 107492 24216 10692 1481
8.1 0.00156965 0.00252365 0.00104875 0.00722851 0.0113696 0.00516107 0.00784934 0.0119414 0.00560198 0.00906747 0.0126078 0.00667537 0.00959233 0.0180702 0.00730225 8 8.2 255601 168902 86699 21552 9172 1284
8.3 0.00239027 0.00387985 0.00150179 0.0128843 0.0151215 0.00812368 0.0148295 0.0169252 0.00926652 0.0153345 0.0164758 0.00992793 0.0174188 0.0185749 0.0111591 8.2 8.4 200659 132888 67771 18789 7793 1097
8.5 0.00452565 0.00567125 0.00262429 0.0220862 0.0214037 0.0128593 0.0226851 0.0249984 0.0127527 0.0278158 0.0242478 0.0160778 0.0316004 0.0262089 0.0162787 8.4 8.6 157242 105310 51932 15858 6486 919
8.7 0.00776887 0.00797792 0.00425536 0.0348516 0.0293084 0.0183412 0.0366536 0.0292198 0.0181122 0.0368584 0.0307502 0.019974 0.0467532 0.0371884 0.0230378 8.6 8.8 123680 83633 40047 13460 5520 765
8.9 0.0127594 0.0117589 0.00600999 0.0546992 0.0359842 0.0254054 0.052692 0.0321092 0.0249971 0.0589096 0.0380601 0.0260184 0.0711974 0.0505131 0.0357992 8.8 9 96563 66288 30275 10713 4671 635
9.1 0.0199503 0.0143159 0.00778111 0.0794006 0.03928 0.0318326 0.0681603 0.0358377 0.0279116 0.0921422 0.0435577 0.0330737 0.0926276 0.0494069 0.0412929 9 9.2 75240 51943 23297 8115 3927 492
9.3 0.0330796 0.0188466 0.0111771 0.11783 0.0440904 0.0390786 0.0903163 0.0378055 0.0308977 0.135737 0.0470963 0.0410086 0.130864 0.0661055 0.0539411 9.2 9.4 57859 40768 17091 5513 3310 415
9.5 0.0500435 0.0242455 0.0133071 0.159759 0.0450993 0.0457526 0.113708 0.0412368 0.0354972 0.179109 0.0562255 0.0472636 0.193939 0.0497315 0.0442388 9.4 9.6 45374 32500 12874 3493 2747 321
9.7 0.0788797 0.025821 0.0169448 0.212264 0.0428112 0.0452416 0.139899 0.026859 0.034988 0.245717 0.0457978 0.0498833 0.281046 0.0569824 0.06676 9.6 9.8 36085 26230 9855 1979 2401 293
9.9 0.110375 0.0257128 0.0186146 0.265003 0.0408442 0.0446496 0.160622 0.0287858 0.0343355 0.296899 0.0462606 0.0420448 0.333333 0.0452675 0.0441767 9.8 10 29302 21592 7710 1061 2192 235
10.1 0.163816 0.021994 0.0226873 0.327185 0.0392472 0.0391266 0.182867 0.027244 0.0280396 0.380071 0.0409349 0.0436426 0.393013 0.0542443 0.0527641 10 10.2 25491 19285 6206 544 2023 250
10.3 0.221711 0.0176178 0.0237871 0.390625 0.0322011 0.0352515 0.212598 0.0279676 0.0322706 0.453965 0.0352433 0.0345093 0.487288 0.038222 0.0443057 10.2 10.4 22584 17361 5223 271 1850 228
10.5 0.286617 0.0206808 0.0193607 0.458506 0.0270896 0.0260928 0.267442 0.0325581 0.039181 0.5 0.0278726 0.0284974 0.564 0.0247446 0.0303677 10.4 10.6 19657 15404 4253 105 1677 239
10.7 0.350801 0.020298 0.0221077 0.524963 0.0323162 0.0327544 0.322581 0.0721562 0.0467186 0.528197 0.0344527 0.0310042 0.681818 0.030116 0.0344752 10.6 10.8 16017 12891 3126 47 1334 227
10.9 0.415851 0.0240521 0.0206407 0.560093 0.027616 0.0337496 0.3125 0.0625 0.0625 0.540613 0.0366232 0.0382429 0.729927 0.0291971 0.029927 10.8 11 10705 8798 1907 22 835 145
11.1 0.47959 0.0240751 0.023553 0.609649 0.0366009 0.0359098 0.5 0.1 0.166667 0.535714 0.0369353 0.0357143 0.811111 0.0279694 0.0308913 11 11.2 5587 4654 933 5 399 87
11.3 0.525 0.0329424 0.0300266 0.636364 0.035463 0.0356569 0.5 0.166667 0.166667 0.538462 0.0301659 0.0384616 0.852941 0.0470588 0.0612745 11.2 11.4 1990 1681 309 5 124 29
11.5 0.595238 0.0521049 0.0406926 0.652174 0.0589372 0.06201 0 0 0 0.5 0.0625 0.0769231 0.714286 0.0857143 0.114286 11.4 11.6 448 392 56 0 29 10
11.7 0.661972 0.0506719 0.0525968 0.75 0.107143 0.0833333 0 0 0 0.75 0.25 0.178571 1 0 0 11.6 11.8 75 62 13 0 6 1
11.9 0.5 0.166667 0.125 1 0 1 0 0 0 0 1 0 0 0 0 11.8 12 4 4 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
