#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 211406 2616 34 2 0
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 340054 3598 189 21 0
9.25 0 0 8.73456e-07 0 0 1.74624e-06 0 0 1.74627e-06 0 0 2.6209e-06 9.125 9.375 1.16636e+06 21277 2311 289 0
9.5 9.62555e-06 5.09883e-05 7.734e-06 -1.27928e-06 0.000132813 1.91789e-06 -1.27928e-06 9.59533e-07 5.7502e-06 -1.27928e-06 3.20613e-07 1.40638e-05 9.375 9.625 3.31017e+06 183405 20371 2135 0
9.75 2.65691e-06 7.82984e-05 3.6148e-06 1.91232e-05 0.000245545 2.19907e-05 -4.30207e-06 0.000489103 3.09613e-06 -4.30207e-06 2.45429e-07 2.91513e-05 9.625 9.875 4.61513e+06 431098 42689 3673 0
10 6.88301e-06 6.02291e-05 6.1343e-06 1.92348e-05 0.000214492 1.99012e-05 -1.9998e-06 0.000227316 1.36594e-05 -1.9998e-06 -3.29685e-07 3.19305e-05 9.875 10.125 3.4506e+06 450308 47093 3894 0
10.25 2.70229e-06 7.54491e-05 3.89726e-06 0 0.000155901 2.38805e-06 0 0.000222033 2.3887e-06 0 0 1.01912e-05 10.125 10.375 2.0423e+06 370057 44818 3918 0
10.5 2.91733e-05 0.000271223 3.02911e-05 2.57669e-05 0.000526711 2.68847e-05 0.000312459 0.000543526 0.000313577 -1.11848e-06 1.11848e-06 1.22925e-05 10.375 10.625 1.15817e+06 264098 37195 3189 0
10.75 0.000142401 0.00134448 0.000142401 0.000144859 0.00160784 0.000144859 0.000922977 0.00534488 0.000922977 -1.02941e-05 1.02941e-05 6.5853e-05 10.625 10.875 610148 124431 25781 2143 0
11 0.0012766 0.00374082 0.0012766 0.00193277 0.0048849 0.00193277 0.00220023 0.00631985 0.00220023 -4.69656e-05 4.69656e-05 0.000348291 10.875 11.125 312171 56665 17174 1335 0
11.25 0.00614743 0.0134912 0.00614743 0.00752648 0.0148362 0.00752648 0.0149691 0.0274483 0.0149691 -0.000673333 0.000673333 0.00140073 11.125 11.375 152959 23751 10610 895 0
11.5 0.0225327 0.02643 0.0225327 0.0168473 0.025735 0.0168473 0.0423693 0.0474623 0.0423693 -0.00368336 0.00368336 0.00550901 11.375 11.625 72217 9231 5163 608 0
11.75 0.0588229 0.0459805 0.0588229 0.0301249 0.0240419 0.0301249 0.124427 0.0536588 0.124427 -0.0168778 0.0168778 0.0177997 11.625 11.875 32671 3461 1468 368 0
12 0.1047 0.0496991 0.101609 0.0290172 0.0291815 0.0290172 0.234316 0.0598869 0.22308 -0.0600239 0.0600239 0.0396174 11.875 12.125 13832 1287 146 265 0
12.25 0.121672 0.062595 0.0847311 0.168533 0.307012 0.168926 0.213578 0.109306 0.157263 -0.164801 0.15714 0.0669809 12.125 12.375 5468 377 3 148 0
12.5 0.149078 0.0337005 0.0430092 0.671202 0 0.875283 0.177084 0.0466937 0.0399751 -0.328798 0.235828 0.0861678 12.375 12.625 1877 113 1 85 0
12.75 -0.0674802 0.0996444 0.00371748 -0.589219 0.217472 0.200743 -0.0654098 0.0999292 -0.00610726 -0.589219 0.217472 0.200743 12.625 12.875 561 23 0 21 0
13 -0.0372341 0.120567 0.0212766 -0.787234 0.106383 0.170213 -0.287234 0.358156 0.0141844 -0.787234 0.106383 0.170213 12.875 13.125 145 4 0 2 0
13.25 0.142857 0.0357143 0.107143 -0.857143 0.0357143 0.107143 0.142857 0.0357143 0.107143 -0.857143 0.0357143 0.107143 13.125 13.375 29 1 0 1 0
13.5 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.375 13.625 2 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
