#Observed stellar mass range: 8.4 < log10(M*/Msun) < 8.6
#Quenched: SFR / SM < 1e-11 / yr
#Galaxies at z=0 are selected as quenched via observed SSFR.
#Quenching histories are based on true SSFR.
#See documentation for explanation of true vs. observed SFRs and SMs.
#Bestfit_X_Galaxies_Remaining: number of galaxies with most-massive progenitor trees extending to the scale factor in question.
#Scale_factor F(Q)_given_SF@z=0 Err+ Err- F(Q)_given_Q@z=0 Err+ Err- Bestfit_SF_Galaxies_Remaining Bestfit_Q_Galaxies_Remaining
1.002310 0.00194386 0.00274538 0.00054058 0.995174 0.00176716 0.00593525 223781 20929
0.994717 0.0158995 0.00346468 0.00793021 0.811506 0.0287577 0.00280392 223781 20929
0.987123 0.0239699 0.00427417 0.0116959 0.704573 0.0325767 0.0162938 223781 20929
0.979529 0.0283849 0.00449784 0.0138018 0.629796 0.0330546 0.0197301 223781 20929
0.971935 0.031084 0.00512698 0.0148186 0.568493 0.0384468 0.0181436 223781 20929
0.964342 0.0339216 0.00510314 0.0159787 0.524774 0.0424348 0.0157918 223781 20929
0.956748 0.0353247 0.00507243 0.0164149 0.486693 0.0413031 0.0175138 223781 20929
0.949154 0.03671 0.00497109 0.0165155 0.451192 0.0418169 0.020187 223781 20929
0.941560 0.0367055 0.00528992 0.0154606 0.421712 0.0451564 0.0186453 223781 20929
0.933967 0.0375546 0.00546823 0.0155707 0.393378 0.0447505 0.0174801 223781 20929
0.926373 0.0382562 0.00530261 0.0153816 0.36275 0.0448688 0.0149553 223781 20929
0.918779 0.0382874 0.00467242 0.0145335 0.343686 0.043024 0.0194134 223781 20929
0.911185 0.0385287 0.00486538 0.0145855 0.323283 0.0402189 0.0211174 223781 20929
0.903592 0.0388818 0.00450863 0.0148736 0.306799 0.0373521 0.0246061 223781 20929
0.895998 0.0390069 0.00449232 0.0146302 0.292035 0.0349571 0.0260199 223781 20929
0.888404 0.0390918 0.0042985 0.0143947 0.275312 0.0330732 0.0230222 223781 20929
0.880810 0.0392259 0.00347243 0.014112 0.261264 0.0334345 0.0241614 223781 20929
0.873217 0.0390203 0.00341363 0.0138122 0.244446 0.0320718 0.0236104 223781 20929
0.865623 0.0381623 0.00428566 0.0135397 0.229586 0.0312852 0.0217735 223781 20929
0.858029 0.0371345 0.00453601 0.0126365 0.216446 0.0323178 0.0221916 223781 20929
0.850435 0.0366251 0.00445877 0.0120638 0.201204 0.0328005 0.02047 223781 20929
