#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.97561 0.0105971 0.0453772 0.96748 0.0206156 0.0709279 1 0 0.0588235 7.2 7.4 578838 22365 15851 6228
7.5 0.979757 0.0116223 0.0229464 0.981818 0.0104895 0.0272728 1 0 0.0357143 7.4 7.6 469768 20619 13811 5502
7.7 0.993151 0.00467062 0.0204545 0.984252 0.00622422 0.0158976 0.987179 0.0128205 0.0228937 7.6 7.8 387473 19901 12880 5183
7.9 0.989817 0.00457317 0.00854331 0.984026 0.00704587 0.0136991 1 0 0.012987 7.8 8 326501 19999 12613 5086
8.1 0.97973 0.00807518 0.0119878 0.984733 0.00641763 0.013859 1 0 0.0107914 8 8.2 272525 19191 11431 4920
8.3 0.978175 0.00820142 0.0134342 0.983982 0.00644892 0.012019 0.986772 0.00482416 0.00718063 8.2 8.4 221747 17010 10157 4185
8.5 0.970149 0.0135611 0.0282445 0.966 0.011169 0.0151072 0.969512 0.0115484 0.0136299 8.4 8.6 177075 14996 8559 3566
8.7 0.970748 0.0109876 0.0212991 0.975771 0.0115999 0.0214231 0.964646 0.00926656 0.0148857 8.6 8.8 140925 12961 7168 2899
8.9 0.968 0.0142934 0.024962 0.96828 0.0117195 0.0265168 0.962025 0.00967276 0.0141345 8.8 9 111235 10759 6133 2417
9.1 0.955451 0.0208476 0.0318958 0.947619 0.0181232 0.0273291 0.939314 0.0176396 0.0287449 9 9.2 88408 8593 5028 1927
9.3 0.948529 0.0152532 0.0305693 0.933458 0.0189227 0.0344046 0.946927 0.0140656 0.025579 9.2 9.4 70956 6551 4146 1660
9.5 0.946154 0.0192865 0.0346661 0.901587 0.025565 0.040803 0.936224 0.0180089 0.0323206 9.4 9.6 58350 4765 3670 1487
9.7 0.9225 0.0213503 0.025018 0.869456 0.0325047 0.0506961 0.898507 0.0211143 0.0362321 9.6 9.8 49660 3252 3379 1314
9.9 0.930233 0.0137674 0.0314984 0.829406 0.0308089 0.0573418 0.841014 0.0339862 0.0419484 9.8 10 43816 2065 3173 1130
10.1 0.928793 0.0100563 0.022087 0.755179 0.0369517 0.0565145 0.779221 0.0289425 0.0453152 10 10.2 41197 1214 3120 1161
10.3 0.929825 0.0149268 0.0217165 0.713345 0.035596 0.0451531 0.708812 0.0371227 0.0460804 10.2 10.4 38738 696 3191 1123
10.5 0.902913 0.0189624 0.0241247 0.692977 0.0279673 0.0353993 0.624 0.0300284 0.0409675 10.4 10.6 35224 280 2874 1103
10.7 0.925 0.0284883 0.0361111 0.661115 0.0226864 0.0346091 0.527972 0.023966 0.0242683 10.6 10.8 28426 123 2321 943
10.9 0.928571 0.0369458 0.0590062 0.631175 0.024615 0.0247915 0.492366 0.0226712 0.0312452 10.8 11 19016 50 1469 691
11.1 0.888889 0.111111 0.0138889 0.663485 0.0166162 0.0236996 0.416961 0.0225993 0.0257939 11 11.2 9350 8 589 371
11.3 1 0 1 0.663636 0.0303935 0.032684 0.302521 0.0308123 0.0409825 11.2 11.4 3107 2 127 131
11.5 0 1 0 0.529412 0.0705882 0.120321 0.166667 0.1 0.0866667 11.4 11.6 711 0 24 16
11.7 0 0 0 0 0 0 0 0.142857 0 11.6 11.8 108 0 0 3
11.9 0 0 0 0 0 0 0 0 0 11.8 12 7 0 0 1
12.1 0 0 0 0 0 0 0 0 0 12 12.2 1 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
