#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 3.41565e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 31415 29277 2138 242 430 224
9.00 0 2.00521e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 56502 49870 6632 808 1429 768
9.25 8.82293e-06 1.32297e-05 1.63436e-09 0 0 0 0 0 0 0 0 0 0 0 0 9.125 9.375 272099 226682 45417 5756 9426 5468
9.50 7.1594e-05 0.000240529 1.15702e-07 0.000144685 0.000696647 -2.7801e-05 0.000195618 0.000628385 -4.88089e-05 0.000163392 0.000857737 4.74371e-06 0.000465875 0.000774435 4.4427e-06 9.375 9.625 1.11582e+06 963768 152054 20448 24481 12879
9.75 0.000456662 0.00143141 0 0.00073323 0.00319394 -7.08703e-05 0.000907329 0.00395196 -0.000136701 0.000855663 0.00461626 -8.62264e-05 0.000986105 0.00486703 3.80664e-05 9.625 9.875 3.00827e+06 2.62777e+06 380508 48494 44410 22310
10.00 0.000329923 0.000834528 1.82381e-05 0.000554866 0.00173149 5.1679e-05 0.000687044 0.00222325 1.47714e-05 0.000602979 0.00231949 -5.04358e-06 0.00103693 0.00235168 0.000237541 9.875 10.125 3.77713e+06 3.23105e+06 546078 71320 61362 29896
10.25 0.000272172 0.000518638 0.000141311 0.00183359 0.00310067 0.000806108 0.00198807 0.00368664 0.000851145 0.0028622 0.00418966 0.00124535 0.00444113 0.00451998 0.00295451 10.125 10.375 2.61872e+06 2.12733e+06 491386 67402 54853 26795
10.50 0.000758798 0.000791769 0.00057197 0.00687402 0.0082586 0.00246188 0.00747267 0.00971743 0.00257143 0.00921352 0.0102852 0.00317643 0.0136818 0.0106387 0.00737614 10.375 10.625 1.62536e+06 1.24276e+06 382600 57543 43523 21196
10.75 0.00232158 0.00179075 0.00164316 0.0203933 0.0175206 0.00586692 0.0205062 0.0200238 0.00550119 0.0238654 0.0189498 0.006321 0.0363109 0.0193746 0.01432 10.625 10.875 1.00082e+06 730536 270285 47693 31971 15863
11.00 0.00747593 0.00345227 0.0047101 0.0504257 0.026104 0.0111269 0.0459839 0.0299351 0.00783686 0.0623244 0.028852 0.0119017 0.0789144 0.0257645 0.0260294 10.875 11.125 600674 430582 170092 36752 22062 10391
11.25 0.0214954 0.00582035 0.0111205 0.111323 0.0367242 0.0159279 0.0952919 0.0392566 0.00973111 0.129057 0.0387703 0.0177495 0.157438 0.0299968 0.0368101 11.125 11.375 348239 254287 93952 25658 14358 6682
11.50 0.0570206 0.00642909 0.0230446 0.214989 0.0388772 0.0184856 0.169869 0.0413094 0.010548 0.229818 0.0398624 0.0158692 0.288297 0.0260165 0.0433389 11.375 11.625 201286 149981 51305 14835 9699 4093
11.75 0.128241 0.00318475 0.0372268 0.355735 0.0412374 0.0152207 0.267925 0.0458258 0.00989372 0.375285 0.0452771 0.0144923 0.427515 0.0263859 0.0379688 11.625 11.875 116230 87928 28302 4714 6579 2704
12.00 0.247184 0.00266463 0.0468583 0.521949 0.0384536 0.00762254 0.45567 0.0515763 -0.000568271 0.534587 0.0411584 0.00422603 0.591017 0.0266473 0.0301332 11.875 12.125 66347 51039 15308 485 4626 1692
12.25 0.411303 0.00783142 0.0463732 0.670946 0.036931 0.00644362 0.724638 0.0632411 -0.0128623 0.668742 0.0392329 0.00207514 0.719557 0.0359138 0.0183049 12.125 12.375 37466 29443 8023 69 3052 1084
12.50 0.583053 0.0265843 0.0461796 0.799046 0.0313799 0.0134333 0.736842 0.0726817 -0.0131579 0.769704 0.0316844 0.00506049 0.851801 0.0251893 0.0246051 12.375 12.625 20859 16664 4195 19 1789 722
12.75 0.743976 0.0322757 0.0454694 0.892337 0.0231563 0.0138941 1 0 0 0.865997 0.0214205 0.0224483 0.90681 0.0232975 0.0172518 12.625 12.875 11298 9171 2127 4 597 558
13.00 0.852234 0.0279199 0.035503 0.942703 0.0165641 0.0126179 0 1 0 0.941176 0.00326794 0.0355161 0.965625 0.00676763 0.00587267 12.875 13.125 5872 4947 925 0 51 320
13.25 0.918149 0.0221431 0.022934 0.96028 0.00198382 0.0135491 0 0 0 1 0 0 0.967442 0.00102663 0.0141708 13.125 13.375 2957 2529 428 0 3 215
