#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 258551 3301 13 0 0
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 413156 4034 79 4 0
9.25 0 0 0 0 0 0 0 0 0 0 0 7.68232e-07 9.125 9.375 1.32052e+06 19209 1320 56 0
9.5 0 2.61344e-05 0 0 8.92977e-05 0 0 0 0 0 0 9.45608e-07 9.375 9.625 3.3187e+06 148482 10941 453 0
9.75 2.20334e-06 1.58503e-05 2.737e-06 -8.01231e-07 4.20597e-05 5.3382e-07 -8.01231e-07 0.00123809 -5.67695e-10 -8.01231e-07 2.6786e-07 6.39936e-06 9.625 9.875 4.07707e+06 332826 22620 808 0
10 2.9565e-06 1.66296e-05 3.34702e-06 0 0 1.17133e-06 0.00100806 6.26314e-07 0.00100885 0 0 3.90406e-06 9.875 10.125 2.89598e+06 338238 25874 992 0
10.25 0 6.87498e-05 0 0 0.000188501 0 0 0 0 0 0 2.18514e-06 10.125 10.375 1.65354e+06 281890 26030 996 0
10.5 1.0002e-05 0.000256721 1.0002e-05 -1.42086e-06 0.000380552 -1.42086e-06 0.00125486 -1.72368e-05 0.00125486 -1.42086e-06 1.42086e-06 7.10207e-06 10.375 10.625 878885 175087 20297 796 0
10.75 9.37446e-05 0.00134037 9.37446e-05 0.00014498 0.00205966 0.00014498 0 0.00173942 0 0 0 3.00969e-05 10.625 10.875 440114 74671 13795 528 0
11 0.000355584 0.00358268 0.000355584 0.000643412 0.00490713 0.000643412 -2.20715e-05 0.0102895 -2.20715e-05 -2.20715e-05 2.20715e-05 0.000320031 10.875 11.125 213004 31775 9016 308 0
11.25 0.00226037 0.00735722 0.00226037 0.00326952 0.00901411 0.00326952 0.00470541 0.0220004 0.00470541 -0.000245089 0.000245089 0.00130714 11.125 11.375 98056 12373 5406 202 0
11.5 0.00845629 0.0229956 0.00845629 0.00563257 0.0181168 0.00563257 0.022525 0.0434483 0.022525 -0.00201492 0.00201492 0.00439685 11.375 11.625 42608 4393 2746 163 0
11.75 0.0288526 0.0438644 0.0288526 0.0095488 0.0226636 0.0095488 0.0813144 0.129835 0.0813144 -0.0106396 0.0106396 0.0178978 11.625 11.875 17396 1418 743 87 0
12 0.0525953 0.048056 0.0525953 0.018522 -0.00605527 0.0188507 0.133188 0.113554 0.133188 -0.0358258 0.0358258 0.0384552 11.875 12.125 6560 475 92 71 0
12.25 -0.00406583 0.0536654 -0.00406583 -0.104066 0.32688 -0.036302 0.0626008 0.0661181 0.0626008 -0.104066 0.104066 0.070668 12.125 12.375 2176 110 3 30 0
12.5 0.101046 0.0711007 0.0649621 -0.281307 0.268603 0.0943739 0.13536 0.0709317 0.077435 -0.281307 0.268603 0.0943739 12.375 12.625 585 34 0 24 0
12.75 -0.456954 0.397351 0.0794702 -0.456954 0.284768 0.231788 -0.456954 0.397351 0.0794702 -0.456954 0.284768 0.231788 12.625 12.875 155 4 0 4 0
13 -0.766667 0.366667 0.2 -0.766667 0.366667 0.2 -0.766667 0.366667 0.2 -0.766667 0.366667 0.2 12.875 13.125 30 0 0 0 0
13.25 -1 0 0 -1 0 0 -1 0 0 -1 0 0 13.125 13.375 2 0 0 0 0
13.5 0 0 0 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0 0
14 0 0 0 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0 0
14.5 0 0 0 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0 0
15 0 0 0 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0 0
15.5 0 0 0 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0 0
