#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -3.68108e-05 0.000165672 6.75368e-05 -1.43208e-05 0.000262234 7.06173e-05 0.000311323 0.000454615 0.000465556 -0.000126443 7.53393e-05 0.000303076 7.2 7.4 621354 128632 17669 1521 0
7.5 -6.02109e-05 0.000273172 9.05601e-05 -4.13153e-06 0.000515123 0.000107762 0.000323641 0.000634022 0.000477223 -0.000211112 0.00013114 0.000460919 7.4 7.6 495052 115878 17773 1620 0
7.7 -9.04082e-05 0.000427954 9.61444e-05 -1.8675e-05 0.000891808 0.000132146 6.57464e-05 0.00122681 0.000355537 -0.000332074 0.000189057 0.000539416 7.6 7.8 382361 97878 17212 1570 0
7.9 -7.52651e-05 0.000826481 0.000139163 8.27163e-06 0.00137607 0.000177767 0.000297561 0.00132012 0.000503442 -0.000390259 0.000209717 0.000509058 7.8 8 289664 78170 15685 1509 0
8.1 -6.24432e-05 0.00100144 0.000116483 -8.11389e-05 0.00155437 0.000161909 0.000181938 0.00335722 0.000442118 -0.000416794 0.000217462 0.000650295 8 8.2 213216 57931 13870 1280 0
8.3 5.29759e-05 0.0025651 0.000180765 -5.48173e-05 0.00390126 0.000256917 0.000340561 0.00616909 0.000573498 -0.000340635 0.000227596 0.000694113 8.2 8.4 155586 41269 11519 1126 0
8.5 0.000124718 0.00417159 0.00014793 3.77678e-05 0.00589941 0.000178442 -3.61341e-05 0.00857334 0.000172133 -0.000242813 0.000167924 0.00126145 8.4 8.6 112076 28406 9302 888 0
8.7 0.000456009 0.00716695 0.000459992 0.00035994 0.00860589 0.000459795 0.0008773 0.0166444 0.00105183 -0.000258363 0.000164235 0.00249453 8.6 8.8 80421 19609 7726 744 0
8.9 0.000968083 0.0103852 0.000940329 0.000673239 0.0114155 0.000698023 0.00302045 0.0172727 0.00313981 -0.000296925 0.000237101 0.00578259 8.8 9 57291 13143 5832 625 0
9.1 0.00136786 0.0198124 0.00132496 0.000845807 0.0191663 0.000845807 0.00685063 0.0358888 0.00688068 -0.000786866 0.000752322 0.0102924 9 9.2 40601 8788 4189 500 0
9.3 0.00396829 0.0246774 0.00384274 0.00218426 0.0179729 0.0022308 0.0115161 0.0565701 0.0115161 -0.00170405 0.00165964 0.019193 9.2 9.4 28759 5778 2757 417 0
9.5 0.0089166 0.0350293 0.00863031 0.000641849 0.0186193 0.00126019 0.0353862 0.0806316 0.0328516 -0.00477697 0.00459763 0.0300841 9.4 9.6 19834 3701 1712 332 0
9.7 0.016827 0.0427702 0.0162608 0.000355775 0.0159999 0.00264588 0.0512325 0.0785735 0.0466715 -0.00872296 0.00830792 0.0419695 9.6 9.8 13948 2364 933 290 0
