#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 -2.54602e-05 2.54602e-05 0 -2.54602e-05 2.54602e-05 0 -2.54602e-05 2.54602e-05 0 -2.54602e-05 2.54602e-05 2.54602e-05 8.625 8.875 41550 2273 112 377 445
9 -3.51185e-05 3.51185e-05 5.26778e-05 -3.51185e-05 3.51185e-05 3.51185e-05 -3.51185e-05 3.51185e-05 7.0237e-05 -3.51185e-05 3.51185e-05 1.75593e-05 8.875 9.125 63311 6361 377 1099 1329
9.25 3.12409e-06 3.12723e-05 3.00099e-05 -0.000116515 0.000112034 -2.24189e-05 5.88625e-05 3.07376e-05 9.47088e-05 -0.000116515 0.000112034 -3.13811e-05 9.125 9.375 256582 33434 2285 5702 6600
9.5 0.000519374 0.000277409 0.000507908 -0.000177722 0.000528135 -8.83668e-05 0.000493121 0.000170229 0.000497405 0.00106149 0.000320838 0.00109149 9.375 9.625 766266 67338 6089 9580 10688
9.75 0.00124421 0.00117153 0.00120449 0.000513087 0.00153293 0.000604347 0.000841467 0.00196796 0.000812061 0.00341888 0.00190331 0.00323194 9.625 9.875 1.90455e+06 169866 15800 19055 20573
10 0.00807448 0.00320911 0.00677206 0.00705148 0.00411673 0.00578062 0.0082897 0.00395029 0.00696816 0.0137606 0.00252182 0.0117501 9.875 10.125 2.91413e+06 400798 41314 45971 45831
10.25 0.0193721 0.00609907 0.0141711 0.0169769 0.00881299 0.0119889 0.0215016 0.00836007 0.0150685 0.0288213 0.00422429 0.0213274 10.125 10.375 2.24064e+06 408030 44954 48267 46614
