#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 37110 240 393 143
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 66944 836 1293 500
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 320920 6339 9206 3857
9.50 0.5 0 0.452381 0.571429 0.0285714 0.333333 0.333333 0.266667 0.151515 9.375 9.625 1.29936e+06 24063 26206 10068
9.75 0.211538 0.132212 0.0196193 0.3125 0.116071 0.0337543 0.2 0.222222 -0.0222222 9.625 9.875 3.28276e+06 55826 46812 17025
10.00 0.555556 0.164886 0.209402 0.55814 0.162791 0.285412 0.8 0.0370436 0.371429 9.875 10.125 3.8885e+06 76259 59731 21449
10.25 0.914894 0.0195326 0.148998 0.946237 -0.0194073 0.175626 0.96 0.00551724 0.126667 10.125 10.375 2.66572e+06 71169 52971 18994
10.50 0.945619 0.00542963 0.0283067 0.922794 0.0321478 0.00464463 0.94 0.013125 0.0511111 10.375 10.625 1.64929e+06 61632 42031 15373
10.75 0.924067 0.0270343 0.000541747 0.95 0.00479203 0.0278547 0.946746 0.00893843 0.0303693 10.625 10.875 1.01364e+06 51120 31043 11604
11.00 0.932216 0.0128431 0.01077 0.922562 0.0231522 0.001167 0.927565 0.0246405 0.00896072 10.875 11.125 599856 38307 21217 7461
11.25 0.921951 0.0216904 0.0162201 0.904795 0.0333185 0.00034833 0.930827 0.00903928 0.0190624 11.125 11.375 344881 26626 13882 4750
11.50 0.875926 0.0470717 0.000159025 0.879337 0.0446598 0.00521708 0.896867 0.0266744 0.0102958 11.375 11.625 198379 15217 9339 3000
11.75 0.792553 0.0793329 -0.00130647 0.809399 0.0708641 0.00410926 0.84398 0.042493 0.0298092 11.625 11.875 112965 4808 6393 1957
12.00 0.736364 0.0730009 -0.0164881 0.703043 0.0907308 -0.0140947 0.736767 0.0720365 0.0115083 11.875 12.125 64020 499 4459 1223
12.25 0.636364 0.132867 -0.00649351 0.551255 0.0769281 -0.00701284 0.576147 0.0471274 0.0149037 12.125 12.375 35552 50 2879 796
12.50 0.75 0 0.0576923 0.425191 0.0508317 0.00230527 0.434483 0.0472377 0.0233973 12.375 12.625 19554 13 1695 530
12.75 1 0 0.333333 0.293217 0.0678382 0.0217061 0.35241 0.0427271 0.0372234 12.625 12.875 10222 3 553 364
13.00 0.5 0.5 0 0.4 0.0509804 0.0666667 0.198238 0.0345207 0.0265641 12.875 13.125 5271 2 55 235
13.25 0 0 0 1 0 0 0.084507 0.0335485 0.0297125 13.125 13.375 2539 0 1 150
13.50 0 0 0 0 0 0 0.0561798 0.011236 0.0224719 13.375 13.625 1165 0 1 91
13.75 0 0 0 0 0 0 0.0909091 0.030303 0 13.625 13.875 461 0 0 34
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 177 0 0 1
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 35 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 6 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 2 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
