#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 258551 13 0 0
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 413156 79 4 0
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 1.32052e+06 1320 56 0
9.50 0 0.581203 0 0 0 0 0 0 0 9.375 9.625 3.3187e+06 10941 453 0
9.75 0 0.5 0 0 1 0 0 0 0 9.625 9.875 4.07707e+06 22620 808 0
10.00 0 0 0 1 0 1 0 0 0 9.875 10.125 2.89598e+06 25874 992 0
10.25 0 0.937838 0 0 0 0 0 0 0 10.125 10.375 1.65354e+06 26030 996 0
10.50 0 0.670786 0 1 -0.0606061 1 0 0 0 10.375 10.625 878885 20297 796 0
10.75 1 0 1 0 0.624506 0 0 0 0 10.625 10.875 440114 13795 528 0
11.00 0.833333 0.131841 0.833333 0 0.677419 0 0 0 0 10.875 11.125 213004 9016 308 0
11.25 0.947368 0.0526316 0.947368 1 -0.05 1 0 0 0 11.125 11.375 98056 5406 202 0
11.50 0.904762 0.0582011 0.904762 1 0 1 0 0 0 11.375 11.625 42608 2746 163 0
11.75 0.933333 -0.0242424 0.933333 1.125 -0.125 1.125 0 0 0 11.625 11.875 17396 743 87 0
12.00 1 0 1 0.833333 0.166667 0.833333 0 0 0 11.875 12.125 6560 92 71 0
12.25 0 0.5 0 1 0 1 0 0 0 12.125 12.375 2176 3 30 0
12.50 0 0 0 0.8 0.2 0.273684 0 0 0 12.375 12.625 585 0 24 0
12.75 0 0 0 0 0 0 0 0 0 12.625 12.875 155 0 4 0
13.00 0 0 0 0 0 0 0 0 0 12.875 13.125 30 0 0 0
13.25 0 0 0 0 0 0 0 0 0 13.125 13.375 2 0 0 0
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 0 0 0 0
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 0 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 0 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
