#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0 0 0 0 0 0 0 0 0 7.2 7.4 355565 1505 7 0
7.5 0 0.584175 0 0 0 0 0 0 0 7.4 7.6 270638 1503 7 0
7.7 0 0.605784 0 0 0 0 0 0 0 7.6 7.8 195785 1476 10 0
7.9 0 0.700326 0 0 0 0 0 0 0 7.8 8 136785 1387 4 0
8.1 0 0.65861 0 0 0 0 0 0 0 8 8.2 91434 1220 4 0
8.3 0 0 0 0 0 0 0 0 0 8.2 8.4 59993 1027 4 0
8.5 0 0.718354 0 0 0 0 0 0 0 8.4 8.6 39396 802 2 0
8.7 0 0.780269 0 0 0 0 0 0 0 8.6 8.8 24999 652 1 0
8.9 0 1 0 0 0 0 0 0 0 8.8 9 15888 501 2 0
9.1 0 0.802198 0 0 0 0 0 0 0 9 9.2 9789 358 5 0
9.3 0 0.92 0 0 0 0 0 0 0 9.2 9.4 5928 251 2 0
9.5 0 0.871795 0 0 0 0 0 0 0 9.4 9.6 3558 193 2 0
9.7 0 0.684211 0 0 0 0 0 0 0 9.6 9.8 2055 105 0 0
9.9 0 0.823529 0 0 0 0 0 0 0 9.8 10 1135 53 0 0
10.1 0 0.75 0 0 0 0 0 0 0 10 10.2 592 34 1 0
10.3 0 0 0 0 0 0 0 0 0 10.2 10.4 351 9 0 0
10.5 0 0 0 0 0 0 0 0 0 10.4 10.6 174 5 0 0
10.7 0 0 0 0 0 0 0 0 0 10.6 10.8 91 2 0 0
10.9 0 0 0 0 0 0 0 0 0 10.8 11 26 1 0 0
11.1 0 0 0 0 0 0 0 0 0 11 11.2 16 0 0 0
11.3 0 0 0 0 0 0 0 0 0 11.2 11.4 3 0 0 0
11.5 0 0 0 0 0 0 0 0 0 11.4 11.6 1 0 0 0
11.7 0 0 0 0 0 0 0 0 0 11.6 11.8 0 0 0 0
11.9 0 0 0 0 0 0 0 0 0 11.8 12 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
