#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 39946 38050 1896 236 329 110
9.00 1.5077e-05 1.5077e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 72257 66326 5931 879 1279 431
9.25 3.34664e-06 1.67315e-05 -3.34557e-06 2.30463e-05 2.29911e-05 4.87598e-08 0.000154416 0 7.1204e-07 0 0 0 0 0 0 9.125 9.375 342198 298807 43391 6476 9030 3282
9.50 8.66453e-05 0.000400688 8.71289e-07 0.000157967 0.000986152 0 0.000118554 0.00104109 8.55813e-07 0.000150733 0.00128341 1.22818e-06 0.000334635 0.00132852 0.000109688 9.375 9.625 1.37122e+06 1.2003e+06 170922 25305 26537 8965
9.75 0.000483074 0.00229494 1.1343e-05 0.000822275 0.00470289 -4.87482e-05 0.000946741 0.00598627 -4.87621e-05 0.00135118 0.0068718 -5.56337e-05 0.00105583 0.00624156 -5.77589e-05 9.625 9.875 3.37709e+06 2.94779e+06 429297 58094 47366 15154
10.00 0.000276803 0.00135034 -2.26051e-05 0.000430634 0.00229472 -5.32035e-05 0.000512814 0.00281236 -0.000143229 0.000372364 0.00324725 -5.06097e-05 0.000753215 0.00263285 0.000273419 9.875 10.125 3.92278e+06 3.35617e+06 566606 78001 59082 18587
10.25 0.000134982 0.000440577 3.31197e-05 0.000973607 0.00250288 0.000404112 0.00108857 0.00309567 0.000339099 0.0015022 0.00342258 0.000765715 0.00229607 0.0044334 0.00112016 10.125 10.375 2.68033e+06 2.17807e+06 502256 72572 51924 16550
10.50 0.000316228 0.000523125 0.000243724 0.00400109 0.00646049 0.00192716 0.00457481 0.00783909 0.00215867 0.00574352 0.00843555 0.00297495 0.0109253 0.00956384 0.00679023 10.375 10.625 1.65614e+06 1.26175e+06 394393 63172 41438 13272
10.75 0.00119791 0.00127295 0.000944355 0.0128609 0.0145965 0.00549741 0.0127787 0.0169958 0.00483953 0.0175017 0.0169092 0.00782377 0.0268716 0.0172082 0.0136304 10.625 10.875 1.01694e+06 737950 278985 52431 30397 10085
11.00 0.00447576 0.00297239 0.00311262 0.0347781 0.0252391 0.0111989 0.0327797 0.028099 0.00934486 0.0443778 0.0292081 0.0140304 0.0606852 0.0287877 0.0258491 10.875 11.125 598833 431659 167174 38835 20686 6509
11.25 0.0152497 0.00574493 0.00896819 0.0856883 0.0407214 0.019614 0.0758595 0.0394567 0.017408 0.0988017 0.0428309 0.0202808 0.136475 0.0362759 0.0449762 11.125 11.375 343083 252989 90094 26905 13603 4096
11.50 0.0452063 0.00736281 0.0216948 0.176632 0.044135 0.0241587 0.136872 0.0419675 0.0212699 0.195288 0.0488544 0.0215611 0.261988 0.0290419 0.0540826 11.375 11.625 196561 148342 48219 15204 9125 2565
11.75 0.109466 0.00382379 0.0362141 0.314741 0.0437465 0.0273252 0.225278 0.0473399 0.0198385 0.346008 0.0463969 0.022332 0.392294 0.0336625 0.0433899 11.625 11.875 111754 85561 26193 4763 6338 1713
12.00 0.224735 0.00146173 0.0490054 0.483812 0.0405788 0.0136624 0.372745 0.0490232 0.011207 0.506579 0.0515558 0.00767687 0.575238 0.0283067 0.0427102 11.875 12.125 63101 49387 13714 499 4408 1050
12.25 0.392065 0.00355119 0.0490003 0.653109 0.0342886 0.00862485 0.632653 0.0928372 0.0294784 0.649306 0.0412117 0.00711519 0.696221 0.0303764 0.0157644 12.125 12.375 34762 27878 6884 49 2880 688
12.50 0.576242 0.0262545 0.0505044 0.776791 0.037205 0.0133088 0.894737 0.0100251 0.037594 0.750153 0.0421092 0.0154588 0.834081 0.0215228 0.0148843 12.375 12.625 18954 15464 3490 19 1637 446
12.75 0.742672 0.0363947 0.0501954 0.870777 0.0271826 0.0134712 1 0 0 0.835514 0.0357903 0.0204332 0.897516 0.0257974 0.0114396 12.625 12.875 9875 8188 1687 7 535 322
13.00 0.852093 0.036305 0.0306562 0.941586 0.0133325 0.0172389 0 0 0 0.94 0.0215384 0.0361539 0.966019 0.00513446 0.0248429 12.875 13.125 5019 4300 719 0 50 206
13.25 0.928166 0.020794 0.0222117 0.966543 0.0100197 0.0083679 0 0 0 1 0 0 0.959677 0.00806451 0.00885773 13.125 13.375 2385 2116 269 0 1 124
