#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 87595 1710 201 139 14
9 0 0 6.85688e-06 0 0 6.85688e-06 0 0 6.85688e-06 0 0 6.85688e-06 8.875 9.125 150185 4346 799 551 38
9.25 -1.69891e-06 1.69891e-06 8.49365e-06 -1.69891e-06 1.58707e-10 1.01927e-05 -1.69891e-06 1.58707e-10 1.01927e-05 -1.69891e-06 1.58707e-10 1.01927e-05 9.125 9.375 623359 34746 6602 5158 359
9.5 0.000107941 0.000977911 -4.22406e-06 0.000133689 0.0013246 -8.07352e-06 7.12078e-05 0.00144849 -7.07179e-06 0.000629965 0.0011958 6.45763e-05 9.375 9.625 2.14854e+06 207052 35067 21876 1437
9.75 0.000207067 0.00215714 -1.49994e-05 0.00047355 0.00379358 2.52412e-06 0.000286333 0.00481214 -9.28656e-05 9.09425e-05 0.00392625 -8.83508e-06 9.625 9.875 4.30222e+06 524706 76218 38324 2321
10 6.16296e-05 0.00118056 -1.32389e-05 0.000126795 0.00188408 -2.26569e-05 0.000266604 0.00233441 5.68336e-05 0.000174442 0.00101076 0.00022801 9.875 10.125 4.05221e+06 582546 84065 39193 2547
10.25 0.000189165 0.000617008 0.000147886 0.000206509 0.00101489 0.000177623 0.000423536 0.00129485 0.0003056 0.000844864 0.00170437 0.000893405 10.125 10.375 2.6708e+06 499986 76198 34307 2253
