#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000668416 0.000801674 0.000363481 0.0028278 0.00367852 0.00173501 0.00327677 0.00365491 0.0021995 0.0024262 0.00390291 0.00123555 0.00294479 0.00370062 0.00201311 7.2 7.4 577667 444013 133654 23858 14328 3558
7.5 0.000767977 0.00106939 0.000446786 0.00473318 0.00622412 0.00319402 0.00485304 0.00628469 0.00338418 0.00424242 0.00586763 0.00268103 0.00529568 0.00698713 0.00381244 7.4 7.6 469398 350250 119148 22344 13353 3302
7.7 0.00100453 0.00152232 0.000657657 0.0073146 0.00819908 0.00494178 0.00752315 0.00921193 0.00483168 0.00743869 0.00845813 0.00497095 0.00799262 0.0141567 0.00480079 7.6 7.8 389193 275488 113705 22634 12746 3247
7.9 0.00167636 0.00253187 0.00108592 0.0114172 0.0108193 0.00718988 0.0119235 0.0110689 0.00735457 0.0123675 0.0099687 0.00805083 0.0164399 0.0139751 0.00935 7.8 8 324693 218049 106644 22403 12238 3309
8.1 0.00318126 0.00363894 0.00190112 0.0172503 0.0136743 0.0102978 0.0187528 0.0143402 0.0111943 0.0166572 0.0161072 0.01006 0.0196601 0.0217401 0.00997395 8 8.2 264312 174297 90015 20332 10899 2925
8.3 0.0054076 0.00513748 0.00279884 0.0270391 0.0172286 0.0145366 0.0294304 0.0180303 0.0156458 0.0298144 0.018654 0.0163628 0.0334347 0.0240106 0.0170048 8.2 8.4 212274 139181 73093 18206 9370 2401
8.5 0.00843375 0.00682187 0.00436931 0.042123 0.0223666 0.0207799 0.0438123 0.0219525 0.0212041 0.0441279 0.0253036 0.0218464 0.0515 0.0417278 0.0265623 8.4 8.6 167921 111198 56723 15462 7663 2062
8.7 0.0133544 0.00897459 0.00602241 0.0608737 0.0280372 0.0252762 0.0620748 0.028709 0.0263525 0.0664585 0.0287796 0.0286929 0.0677711 0.0367472 0.0264113 8.6 8.8 133549 89181 44368 13165 6622 1773
8.9 0.0207231 0.0115413 0.00801642 0.0850807 0.0322516 0.0309922 0.0820736 0.0291305 0.0302948 0.0913425 0.0343223 0.0307494 0.098862 0.0456247 0.036362 8.8 9 105086 70432 34654 10959 5621 1476
9.1 0.0308046 0.0136259 0.00988583 0.116183 0.0347156 0.034371 0.106696 0.030019 0.0327912 0.122977 0.0391898 0.0357819 0.136999 0.050814 0.0419227 9 9.2 82622 56034 26588 8640 4688 1183
9.3 0.0442823 0.0145517 0.0112418 0.152447 0.0353053 0.0355604 0.124759 0.024746 0.0310834 0.167117 0.0395675 0.0416268 0.155747 0.061121 0.0346567 9.2 9.4 64829 44354 20475 6133 3918 990
9.5 0.0631908 0.0170453 0.0133183 0.200778 0.0341575 0.0352656 0.147999 0.0294624 0.0281575 0.225519 0.03832 0.0407205 0.240048 0.0599518 0.0507581 9.4 9.6 52304 36402 15902 4156 3320 834
9.7 0.0869739 0.0181461 0.0146507 0.245043 0.0355396 0.0352582 0.173842 0.0250844 0.0291767 0.277594 0.0394641 0.040702 0.306785 0.0516769 0.0452217 9.6 9.8 43413 30480 12933 2638 3001 691
9.9 0.125087 0.0189813 0.0179407 0.303281 0.0328967 0.0346719 0.189714 0.0201844 0.0250801 0.344146 0.0349603 0.0356392 0.381022 0.0355172 0.0440654 9.8 10 37674 26765 10909 1643 2829 643
10.1 0.176144 0.0178477 0.0203904 0.357934 0.0287788 0.0279954 0.199777 0.0214622 0.0232269 0.412012 0.0313692 0.0327647 0.408056 0.0394748 0.0385645 10 10.2 34146 24905 9241 910 2643 644
10.3 0.234566 0.0165488 0.0190368 0.417353 0.0268031 0.0247213 0.216958 0.0325048 0.0329221 0.471125 0.0279809 0.0262356 0.481419 0.0261568 0.0252071 10.2 10.4 31398 23323 8075 483 2636 589
10.5 0.300614 0.0193518 0.0183737 0.4901 0.0287909 0.0253346 0.268041 0.0298311 0.0258888 0.524168 0.0334309 0.0277403 0.59396 0.0280586 0.019307 10.4 10.6 28868 21956 6912 220 2490 566
10.7 0.371196 0.0212456 0.0184969 0.560766 0.0290461 0.0224231 0.358696 0.0588868 0.052029 0.565707 0.0335057 0.0255569 0.685393 0.0283322 0.0316896 10.6 10.8 23503 18273 5230 94 1986 562
10.9 0.447334 0.0225344 0.0208189 0.600061 0.0278534 0.0254847 0.419355 0.0957967 0.062212 0.584937 0.0269909 0.0279938 0.70088 0.0305781 0.0257385 10.8 11 15834 12703 3131 34 1204 397
11.1 0.536656 0.0260389 0.025467 0.667328 0.0335333 0.0344778 0.7 0.133333 0.116667 0.62037 0.0372171 0.038586 0.792453 0.0239723 0.0298957 11 11.2 7863 6453 1410 8 547 206
11.3 0.625847 0.0336471 0.0277776 0.680965 0.0312651 0.0314602 1 0 0 0.589286 0.0475858 0.0319087 0.825 0.0304217 0.0343023 11.2 11.4 2663 2221 442 2 128 81
11.5 0.739206 0.0309808 0.0340509 0.757282 0.0560518 0.0429958 0 0 0 0.6875 0.0458333 0.0511364 0.875 0.0509259 0.0514706 11.4 11.6 581 504 77 0 23 18
11.7 0.793814 0.0523394 0.0515464 0.833333 0.166667 0.166667 0 0 0 1 0 1 0.5 0.5 0.5 11.6 11.8 78 75 3 0 1 0
11.9 1 0 0.142857 0 0.5 0 0 0 0 0 0 0 0 0 0 11.8 12 8 8 0 0 0 0
12.1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
