#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 38342 1959 254 350 134
9 0 0 1.6001e-05 0 0 1.6001e-05 0 0 1.6001e-05 0 0 1.6001e-05 8.875 9.125 68541 6046 834 1300 467
9.25 1.23835e-05 1.93356e-05 1.59025e-05 -1.05591e-05 7.04005e-06 7.03705e-06 -1.05591e-05 7.04005e-06 7.03705e-06 -1.05591e-05 7.03996e-06 7.03705e-06 9.125 9.375 327702 43587 6364 9062 3572
9.5 0.000115305 0.00059338 -3.3617e-06 0.000121933 0.000566478 2.46431e-05 0.00010902 0.000566627 -3.01737e-06 0.000439457 0.000813603 2.50012e-05 9.375 9.625 1.3229e+06 167784 24593 26261 9600
9.75 0.00024725 0.00242831 -8.48227e-05 0.000428989 0.00329919 -3.31328e-05 0.0004337 0.0042421 -0.000169683 0.0005337 0.0043863 -2.65668e-05 9.625 9.875 3.31422e+06 421356 56597 46751 16328
10 0.000200582 0.00108609 8.88624e-06 0.000280117 0.00148936 -7.09178e-05 0.000314154 0.00194238 5.04456e-05 0.000737487 0.00173522 0.000309109 9.875 10.125 3.89964e+06 562785 76721 59255 20371
10.25 0.000899578 0.00199939 0.000453103 0.000912671 0.0026906 0.000362695 0.00160011 0.00280972 0.000818523 0.00239162 0.00438198 0.00159139 10.125 10.375 2.67096e+06 501041 71502 52561 18097
