#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 27135 25233 1902 124 294 367
9.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 46782 40984 5798 391 1001 1198
9.25 3.79853e-05 1.08484e-05 2.17074e-05 3.15428e-05 3.14573e-05 3.15428e-05 0.000410341 -1.50985e-06 0.000410341 0 0 0 0 0 0 9.125 9.375 215985 184282 31703 2437 5871 6058
9.50 0.000110747 5.95875e-05 8.45308e-05 0.000365874 0.000180303 0.000235879 0 0.000139101 0 0.000263644 0.000255972 0.000263644 0.000600962 0.000259624 0.000345708 9.375 9.625 762778 686249 76529 7402 11379 11648
9.75 0.00141767 0.000441316 0.000918362 0.00196436 0.000810471 0.00133888 0.00158331 0.00106119 0.000903674 0.00223124 0.00140876 0.00147958 0.0031555 0.000850907 0.0022881 9.625 9.875 2.05709e+06 1.84175e+06 215337 21474 24650 23768
10.00 0.00191107 0.000538273 0.00131961 0.00562183 0.00157928 0.00399823 0.00502737 0.00215171 0.00315166 0.0060978 0.00182456 0.004108 0.00927931 0.00140585 0.00681184 9.875 10.125 3.15546e+06 2.70738e+06 448075 49330 51494 47094
10.25 0.00297315 0.00047929 0.00218408 0.0131026 0.00293769 0.00747646 0.0118908 0.00447554 0.00624776 0.015358 0.00450562 0.00832981 0.0197152 0.00251539 0.0115417 10.125 10.375 2.34911e+06 1.91278e+06 436327 51048 51439 45650
10.50 0.00598829 0.00066244 0.00425617 0.0314045 0.00667228 0.0124998 0.0281326 0.0106904 0.00928441 0.0354948 0.00988176 0.0126275 0.0484148 0.00356311 0.0235029 10.375 10.625 1.48851e+06 1.15091e+06 337595 41802 41330 36084
10.75 0.0127177 0.00112542 0.0080547 0.0706001 0.0143143 0.0200314 0.0623512 0.0235822 0.0153562 0.0751449 0.0148086 0.0207151 0.0985591 0.00543416 0.0381251 10.625 10.875 925890 688015 237875 33183 30714 26928
11.00 0.026341 0.00107219 0.0144822 0.13531 0.0204943 0.028091 0.114618 0.037477 0.0181056 0.141192 0.0209934 0.025236 0.17941 0.0043876 0.0528171 10.875 11.125 572468 410425 162043 26296 21878 18611
11.25 0.0543652 0 0.0250198 0.220768 0.0222302 0.0291921 0.191487 0.044036 0.0212055 0.219749 0.0237872 0.0244903 0.26884 0.00714397 0.0510155 11.125 11.375 342000 245120 96880 19594 14239 12115
11.50 0.10705 -0.00281478 0.0369239 0.335071 0.024016 0.0240827 0.281826 0.037721 0.018857 0.329292 0.0271073 0.0174686 0.403293 0.0081155 0.0460695 11.375 11.625 203097 148052 55045 12160 9402 7471
11.75 0.186571 -0.00360021 0.0413522 0.467096 0.0249171 0.012542 0.386391 0.0405666 0.00780433 0.468917 0.0359957 0.00477862 0.51569 0.0103155 0.0314908 11.625 11.875 120297 88599 31698 4115 6161 4780
12.00 0.300567 -0.000915021 0.0440641 0.599456 0.026752 0.00343233 0.516569 0.0651302 -0.0109619 0.601864 0.0393886 -0.00479656 0.637113 0.0134509 0.022036 11.875 12.125 70608 52238 18370 513 4398 3034
12.25 0.438202 0.00702119 0.0377541 0.728778 0.0310593 0.00334311 0.714286 0.0939335 -0.0164835 0.728162 0.0391825 -0.000635028 0.764027 0.0186499 0.0177819 12.125 12.375 41323 31239 10084 70 2862 1907
12.50 0.586121 0.0244656 0.0324776 0.816455 0.0343794 0.000999868 0.9 0.0642858 -0.00909096 0.804239 0.0381855 -0.00175589 0.829477 0.028582 0.00689667 12.375 12.625 23995 18416 5579 20 1793 1167
12.75 0.710391 0.0380218 0.0239647 0.888132 0.0295042 0.00266546 0.6 0.127273 0 0.858075 0.0344751 0.00135863 0.893471 0.0225514 0.00383866 12.625 12.875 13795 10711 3084 10 613 873
13.00 0.814905 0.0422608 0.022308 0.939625 0.0204417 0.00523704 1 0 0 0.913043 0.0329024 0.0257196 0.943636 0.0161443 0.00525606 12.875 13.125 7838 6132 1706 4 69 550
13.25 0.87569 0.0348533 0.0168458 0.955241 0.0140768 0.00101608 0 0 0 0.714286 0.160714 -0.0357143 0.960591 0.0124481 0.000273705 13.125 13.375 4292 3443 849 0 7 406
13.50 0.922632 0.0289474 0.0105263 0.980247 0.00497478 0.0068813 0 0 0 0 0 0 0.977578 0.00487769 0.00841546 13.375 13.625 2305 1900 405 0 0 223
