#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0.6875 0 8.625 8.875 37776 49 111 161
9.00 0 0 0 0 0 0 0 0.75 0 8.875 9.125 61677 195 452 554
9.25 0 0.777778 0 1 0 1 1 0 1 9.125 9.375 253905 1222 3063 3767
9.50 0.5 0.5 0.5 0.75 0.25 0.75 1 0 1 9.375 9.625 751112 4149 6819 8001
9.75 0.707692 0.292308 -0.0146041 0.829787 0.170213 0.0590326 0.858065 0.141935 0.0723503 9.625 9.875 1.83005e+06 12934 15907 18219
10.00 0.932642 0.022837 0.0326425 0.950336 0.00752962 0.0524377 0.944559 0.0136297 0.0341107 9.875 10.125 2.80477e+06 37674 42032 44395
10.25 0.957547 0.0137172 0.0169126 0.973653 0 0.0277431 0.96975 0.00532776 0.0202751 10.125 10.375 2.18483e+06 41826 46087 46941
10.50 0.958 0.0138076 0.0162707 0.972399 0.00211662 0.0205436 0.974425 4.3571e-05 0.0223119 10.375 10.625 1.40552e+06 34464 37467 38234
10.75 0.952514 0.0168597 0.0154172 0.968617 0.003851 0.0210942 0.978584 -0.00142372 0.0208276 10.625 10.875 879325 26436 28571 29031
11.00 0.941838 0.0194099 0.0152762 0.955742 0.0106822 0.0146618 0.966909 0.0038178 0.0169857 10.875 11.125 544585 20595 19890 20199
11.25 0.904501 0.0356925 0.008798 0.917912 0.0243512 0.0107383 0.947125 0.00843066 0.0158184 11.125 11.375 330310 15590 13080 13185
11.50 0.842778 0.0582867 -0.00106317 0.872981 0.0348958 0.00750774 0.886565 0.0319573 0.00410211 11.375 11.625 198304 10225 8412 8259
11.75 0.761067 0.0711664 -0.0117183 0.771084 0.0472327 -0.000157535 0.801781 0.0332809 0.0100455 11.625 11.875 118482 3640 5526 5293
12.00 0.609053 0.086853 -0.000435531 0.60571 0.0707422 -0.00435561 0.660027 0.0402258 0.00262374 11.875 12.125 70232 412 3861 3418
12.25 0.613636 -0.0171452 0.0765994 0.495948 0.0434341 0.00865117 0.515341 0.0352401 0.0066089 12.125 12.375 41428 56 2600 2138
12.50 0.352941 0 0.0672269 0.374426 0.0368731 0.0143818 0.376673 0.022601 0.0159254 12.375 12.625 24509 20 1660 1291
12.75 0.5 0 0.125 0.278017 0.0200427 0.0247091 0.280397 0.0234579 0.0131661 12.625 12.875 14416 5 550 912
13.00 0 0 0 0.215385 0.0346154 0.0397089 0.161228 0.0116529 0.0205733 12.875 13.125 8241 1 74 573
13.25 0 0 0 0 0 0 0.124324 0.00413916 0.0249091 13.125 13.375 4652 0 8 392
13.50 0 0 0 0 0 0 0.0572519 0.00714203 0.0162071 13.375 13.625 2554 0 3 274
13.75 0 0 0 0 0 0 0.0789474 0 0.0409727 13.625 13.875 1415 0 0 81
14.00 0 0 0 0 0 0 0.285714 0 0.142857 13.875 14.125 685 0 0 8
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 354 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 135 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 61 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 7 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 2 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
