#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000449213 0.000640437 0.00028378 0.000469207 0.00117518 0.000312852 0.00066852 0.00147289 0.000426806 0.000557414 0.00119272 0.000414188 0 0 0 7.2 7.4 615503 470846 144657 25411 6893 128
7.5 0.000398951 0.000613368 0.00023753 0.000521219 0.00140846 0.000338126 0.00060366 0.00175279 0.000397169 0.000674491 0.0013411 0.000444553 0 0 0 7.4 7.6 504157 368860 135297 26141 6995 131
7.7 0.000337306 0.000599691 0.000200223 0.000508808 0.00185073 0.000351189 0.000613284 0.00250737 0.000393516 0.000677966 0.00270636 0.00053724 0 0.0126582 0 7.6 7.8 404553 282569 121984 25827 6812 161
7.9 0.000285687 0.000672683 0.000176476 0.000655635 0.00337432 0.000431539 0.000850232 0.00433515 0.000620944 0.000927751 0.0036763 0.000665387 0 0.00704225 0 7.8 8 318025 216521 101504 23886 6343 152
8.1 0.000322206 0.00125063 0.000211918 0.000908451 0.0061677 0.000694421 0.00105528 0.00721225 0.000881823 0.00102011 0.00906271 0.000722093 0 0.00925926 0 8 8.2 243787 165503 78284 20861 5628 119
8.3 0.000357562 0.00226945 0.000278285 0.00195131 0.00992698 0.00172678 0.00219674 0.0111888 0.00200392 0.00301205 0.0125059 0.0023843 0.00961538 0.0126068 0.00961538 8.2 8.4 185508 126897 58611 17611 4558 95
8.5 0.000891016 0.00416656 0.000770785 0.00407935 0.0157669 0.00363459 0.00479062 0.0183533 0.00436788 0.00476668 0.0180479 0.00409972 0.0111111 0.0268636 0.0111111 8.4 8.6 141209 98351 42858 14877 3782 89
8.7 0.00203011 0.00691983 0.0017677 0.00876797 0.0231659 0.00754884 0.00902459 0.0230251 0.00766866 0.0104914 0.0279144 0.00884445 0.0338983 0.058207 0.0338983 8.6 8.8 106889 75188 31701 11996 3244 56
8.9 0.00436617 0.011503 0.00357891 0.0176671 0.0338934 0.0141843 0.0161499 0.0332585 0.0132856 0.0215208 0.0380773 0.0174681 0.0178571 0.0421429 0.0178571 8.8 9 81373 58171 23202 9516 2690 53
9.1 0.0079483 0.0160585 0.00605556 0.0310562 0.0439426 0.023363 0.023569 0.0379467 0.0182934 0.0370223 0.0469926 0.0274069 0.0243902 0.068633 0.0243902 9 9.2 61399 44849 16550 6692 2272 48
9.3 0.0162052 0.0229574 0.0106576 0.0586825 0.0514784 0.0404046 0.0367364 0.0413886 0.0263095 0.0781991 0.0602481 0.050382 0.0540541 0.0922874 0.0540541 9.2 9.4 46137 34365 11772 4419 1890 34
9.5 0.0292076 0.0307782 0.0174134 0.0924813 0.0608587 0.0557015 0.0521583 0.0475396 0.0336876 0.121588 0.0664685 0.072494 0.0606061 0.133838 0.0320346 9.4 9.6 35196 26603 8593 2751 1586 33
9.7 0.0483547 0.0379103 0.0246597 0.133691 0.0661687 0.0674346 0.0754853 0.0478024 0.0448659 0.175902 0.0898368 0.082274 0.0322581 0.125637 0.0322581 9.6 9.8 26238 20223 6015 1418 1356 37
