#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000770838 0.000970705 0.000441273 0.00369437 0.00426803 0.00211422 0.00408837 0.00479827 0.00241136 0.00318167 0.00351727 0.00178666 0.00365698 0.00451125 0.00206563 7.2 7.4 578014 443892 134122 22869 15483 5236
7.5 0.000991797 0.00132887 0.000595145 0.00684226 0.00734093 0.00418272 0.00740528 0.00703397 0.00458054 0.00529416 0.00627644 0.00301985 0.00586775 0.00905762 0.0039456 7.4 7.6 467699 352532 115167 21004 13637 4525
7.7 0.00154226 0.00182669 0.000917953 0.0109967 0.00998208 0.00663973 0.010981 0.0109659 0.00689184 0.0099469 0.00934063 0.00582413 0.012051 0.0119216 0.00806494 7.6 7.8 387296 279248 108048 20671 13006 4480
7.9 0.00248793 0.00292096 0.00145177 0.0155587 0.0130771 0.00830065 0.0164061 0.0143577 0.00896079 0.0146282 0.012942 0.00759853 0.0196516 0.0151535 0.011883 7.8 8 327151 222782 104369 21106 12582 4478
8.1 0.00415233 0.00418523 0.00231211 0.0228402 0.0154128 0.0107423 0.0250618 0.0158092 0.0120173 0.0237778 0.01646 0.0120352 0.0259921 0.0211964 0.0125009 8 8.2 270207 177965 92242 19814 11337 4188
8.3 0.00667888 0.00531681 0.00336638 0.0350288 0.018147 0.0155518 0.0369417 0.0187833 0.0161681 0.0372327 0.0194971 0.017583 0.0367627 0.0289929 0.018396 8.2 8.4 217124 142582 74542 17346 9840 3448
8.5 0.0106584 0.0070415 0.00491941 0.0514034 0.0222471 0.0202685 0.0558878 0.0217821 0.0210834 0.0541449 0.0239801 0.0206026 0.0649867 0.0280365 0.025715 8.4 8.6 174047 114661 59386 15321 8357 2950
8.7 0.0164031 0.00845546 0.00660278 0.0726807 0.0283107 0.0246899 0.0751207 0.0275563 0.0268214 0.0725363 0.0297115 0.0257183 0.0796715 0.0374493 0.027237 8.6 8.8 138073 91266 46807 13173 6984 2435
8.9 0.0249658 0.010316 0.00913181 0.0992958 0.0299743 0.029507 0.0940818 0.0283292 0.0297756 0.105286 0.0336159 0.0325377 0.111167 0.0441502 0.0347533 8.8 9 109035 72837 36198 10667 5884 2055
9.1 0.0345306 0.0131121 0.0109829 0.129551 0.0325649 0.0313252 0.115825 0.0293007 0.0297724 0.136075 0.0308295 0.0330155 0.152582 0.0523051 0.0377557 9 9.2 86146 57957 28189 8518 4898 1683
9.3 0.0489944 0.0149939 0.0127295 0.164187 0.0309478 0.0330008 0.139304 0.0241155 0.0300725 0.171524 0.0330721 0.0323094 0.177456 0.0370574 0.0371847 9.2 9.4 68461 46442 22019 6441 4143 1303
9.5 0.0677586 0.0139696 0.0141148 0.206061 0.0312738 0.0352329 0.159828 0.0286313 0.0292686 0.216901 0.0308512 0.0352222 0.248848 0.0452238 0.0380046 9.4 9.6 56133 38482 17651 4640 3582 1257
9.7 0.091928 0.0173983 0.0157172 0.257392 0.0321729 0.0362006 0.182198 0.0257399 0.0315352 0.285362 0.0361863 0.0349149 0.300273 0.0494758 0.0419211 9.6 9.8 47514 32898 14616 3039 3246 1082
9.9 0.127874 0.020679 0.0182812 0.312795 0.0301532 0.0308952 0.194732 0.0332449 0.0303841 0.351085 0.0301047 0.0331939 0.347594 0.0357569 0.0320975 9.8 10 41768 29424 12344 1934 3042 998
10.1 0.178123 0.0166736 0.0203362 0.363821 0.0264319 0.0272431 0.221305 0.0190449 0.0290992 0.402557 0.031612 0.0295736 0.420389 0.032082 0.0319684 10 10.2 38583 27661 10922 1173 2974 944
10.3 0.235476 0.0162013 0.0204467 0.438439 0.0240684 0.025241 0.233859 0.0280846 0.0255261 0.49664 0.0261383 0.0306858 0.519337 0.0255061 0.0247915 10.2 10.4 36300 26637 9663 589 3010 912
10.5 0.303676 0.0166998 0.0190111 0.504619 0.0275351 0.0233452 0.297297 0.030888 0.0334084 0.534617 0.0266817 0.0240978 0.600877 0.0288731 0.0254055 10.4 10.6 33163 24889 8274 292 2826 895
10.7 0.376074 0.0187068 0.0185413 0.571803 0.0291858 0.0192258 0.403846 0.0536007 0.0668896 0.58232 0.0311218 0.022705 0.665043 0.0186308 0.01547 10.6 10.8 26859 20661 6198 99 2264 833
10.9 0.465332 0.022554 0.0209602 0.638699 0.0282962 0.0287887 0.571429 0.0535714 0.0552996 0.604419 0.0210919 0.0281765 0.734657 0.0322023 0.032491 10.8 11 17903 14131 3772 33 1312 549
11.1 0.565464 0.0247222 0.0255366 0.680765 0.025611 0.0269404 0.5 0.1 0.1 0.622744 0.0264938 0.0307997 0.789157 0.0199049 0.0232703 11 11.2 8824 7121 1703 11 558 337
11.3 0.659186 0.0330887 0.0240227 0.723485 0.0331189 0.0438552 1 0 0.2 0.611111 0.0393744 0.0388219 0.827586 0.0454296 0.0609196 11.2 11.4 2987 2494 493 3 144 120
11.5 0.786585 0.0279171 0.0295321 0.756098 0.0370059 0.0431346 0 0 0 0.642857 0.0714286 0.0639098 0.780488 0.0656661 0.053215 11.4 11.6 638 566 72 0 21 19
11.7 0.838983 0.0462629 0.0451686 0.833333 0.166667 0.119048 0 0 0 1 0 0.5 1 0 0 11.6 11.8 95 90 5 0 2 2
11.9 0.833333 0.0555556 0.166667 0 1 0 0 0 0 0 0 0 0 1 0 11.8 12 9 9 0 0 0 0
