#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 -3.26517e-05 0.0002024 8.5643e-05 -2.84525e-05 0.000324329 0.000101128 6.76053e-06 0.000703928 0.000152734 -0.000224325 0.000146446 0.000469877 7.2 7.4 628006 138543 20999 2748 0
7.5 -8.75855e-05 0.000359537 0.000137585 -5.17979e-05 0.00062633 0.000149864 -7.43431e-05 0.00105401 0.000266191 -0.000325016 0.000212339 0.000601984 7.4 7.6 504665 124930 21178 2840 0
7.7 -9.8873e-05 0.000584249 0.000188835 -6.1056e-05 0.000801261 0.000179689 8.04177e-05 0.00113782 0.000368613 -0.000389507 0.000241323 0.000633274 7.6 7.8 394842 107242 20423 2749 0
7.9 -9.9814e-05 0.00107943 0.000171754 -0.000111219 0.00192712 0.000172381 0.000183926 0.00264404 0.0004041 -0.000384017 0.0002095 0.000616484 7.8 8 300869 85787 18738 2482 0
8.1 -4.13207e-05 0.00191022 0.000139661 -1.47845e-06 0.00260272 0.000225587 0.000276642 0.00297731 0.000469457 -0.000371371 0.000220754 0.000605124 8 8.2 225298 64552 16340 2166 0
8.3 6.1494e-05 0.00360513 0.000163247 6.49811e-05 0.00472792 0.000279253 0.000313544 0.00542421 0.000423806 -0.000306546 0.00018726 0.000974403 8.2 8.4 165484 46928 13786 1874 0
8.5 0.000334206 0.00647825 0.000364789 0.000373107 0.00958149 0.000457212 0.000944356 0.00976232 0.00100646 -0.000287387 0.00018665 0.00170535 8.4 8.6 121545 32883 11325 1552 0
8.7 0.00118465 0.00930316 0.00108638 0.0015846 0.010774 0.00149904 0.00226485 0.0211264 0.00230268 -0.000239075 0.000180074 0.00405571 8.6 8.8 88729 22911 9123 1301 0
8.9 0.00209163 0.0154272 0.00195341 0.00210618 0.0164407 0.00198254 0.00478615 0.0303656 0.00480409 -0.000799461 0.00073952 0.00714913 8.8 9 64361 15714 6797 1060 0
9.1 0.00433031 0.0242861 0.00418946 0.00343268 0.0220464 0.00345787 0.00783526 0.0423056 0.00791634 -0.00167609 0.00152082 0.0127096 9 9.2 46306 10709 4956 825 0
9.3 0.0097688 0.0295538 0.00946502 0.00527592 0.0198289 0.00530753 0.0155656 0.0634413 0.0149576 -0.00408476 0.00371018 0.0209582 9.2 9.4 33898 7306 3376 734 0
9.5 0.016427 0.0391348 0.0157497 0.00204948 0.0189302 0.00279958 0.0440339 0.0608391 0.0400699 -0.00862618 0.0076404 0.0311245 9.4 9.6 24092 4804 1961 632 0
9.7 0.0250541 0.0468823 0.0233845 0.000699017 0.0184115 0.00679428 0.0594616 0.0756287 0.051671 -0.0174072 0.014943 0.0412159 9.6 9.8 17174 3228 1098 531 0
9.9 0.0383159 0.0500443 0.0356598 -0.00770323 0.0180877 0.0157923 0.0867099 0.0590901 0.0644152 -0.0367374 0.0277423 0.055219 9.8 10 12137 2103 477 410 0
10.1 0.0494145 0.0578386 0.0443246 -0.0243066 0.0196122 0.0235714 0.120715 0.0840168 0.0839284 -0.0704267 0.0425815 0.062073 10 10.2 8569 1377 226 341 0
10.3 0.0763658 0.0501066 0.0587821 -0.0331679 0.0319248 0.0379198 0.136131 0.0698748 0.0608829 -0.108623 0.0572233 0.0749815 10.2 10.4 6175 885 88 293 0
10.5 0.0808004 0.0354919 0.0580117 -0.0497878 0.0817744 0.0586148 0.13374 0.0417506 0.0608097 -0.15405 0.0582056 0.075194 10.4 10.6 4252 544 29 225 0
10.7 0.0606652 0.0445964 0.0582413 -0.0190149 0.164918 0.15929 0.13259 0.0591621 0.0659286 -0.213399 0.0624333 0.069629 10.6 10.8 2839 333 8 158 0
10.9 0.0400428 0.0600942 0.0448268 -0.236209 0.094343 0.0766438 0.131379 0.0600375 0.0698346 -0.258182 0.0583095 0.0671805 10.8 11 1778 192 5 101 0
11.1 0.00393389 0.0551523 0.0517518 -0.244186 0.479606 0.0721601 0.0984954 0.0731988 0.0713362 -0.293821 0.0521757 0.0823023 11 11.2 861 75 2 42 0
11.3 -0.0165619 0.0614498 0.0843616 -0.299703 0.0949555 0.0887265 0.0667459 0.0794998 0.0918242 -0.333333 0.0734463 0.0678128 11.2 11.4 398 39 0 23 0
11.5 0.0441899 0.102009 0.10669 -0.361702 0.066464 0.0827423 0.052161 0.1009 0.0743832 -0.361702 0.066464 0.0827423 11.4 11.6 120 15 0 12 0
11.7 -0.104167 0.175595 0.229167 -0.37037 0.10114 0.153439 -0.0166667 0.248551 0.304762 -0.37037 0.10114 0.153439 11.6 11.8 31 5 0 4 0
11.9 -0.466667 0.10303 0.133333 -0.466667 0.10303 0.133333 -0.466667 0.10303 0.133333 -0.466667 0.10303 0.133333 11.8 12 12 0 0 0 0
12.1 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 0 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0
