#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 28638 233 506 341
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 50769 753 1516 1137
9.25 0 0 0 0 0 0 0 1 0 9.125 9.375 242355 4978 9536 6856
9.50 1 -0.284169 1 0.2 0.425 0.2 1 -0.225015 1 9.375 9.625 936612 16295 21367 14894
9.75 0.615385 0.0129848 0.306973 0.592593 0.043771 0.182757 0.714286 0.0465838 0.368831 9.625 9.875 2.62276e+06 38975 39465 26047
10.00 0.873239 0.0208782 0.219393 0.857143 0.0351648 0.232143 0.954545 -0.0272727 0.254545 9.875 10.125 3.58808e+06 64224 60239 38644
10.25 0.96347 0.000226021 0.0419017 0.948413 0.0166222 0.0179315 0.967611 0.00665969 0.0421727 10.125 10.375 2.53938e+06 62917 55748 34652
10.50 0.954466 0.012792 0.00739592 0.961228 0.0107824 0.00791085 0.961471 0.00878912 0.0132422 10.375 10.625 1.58429e+06 52369 43753 27248
10.75 0.958237 0.0125623 0.00274932 0.962264 0.00804234 0.00834715 0.970414 0.00189346 0.0130322 10.625 10.875 977548 42502 31948 20064
11.00 0.945009 0.0197677 0.00035274 0.954418 0.0133864 0.00758213 0.966644 0.00476801 0.0128196 10.875 11.125 595294 33375 22685 13457
11.25 0.922705 0.034492 -5.78761e-05 0.936818 0.0231145 0.00806582 0.937167 0.0160784 0.00176442 11.125 11.375 348259 24035 14623 8699
11.50 0.874955 0.0562178 -0.000571489 0.879969 0.0540929 0 0.898275 0.0321134 0.0119872 11.375 11.625 203849 14363 9777 5377
11.75 0.802817 0.070223 -0.000842452 0.796992 0.0718247 -0.00358975 0.833333 0.0361029 0.0202166 11.625 11.875 118467 4530 6700 3503
12.00 0.736402 0.0779923 -0.00287223 0.673137 0.0740508 -0.00962883 0.685368 0.0595385 -0.0018751 11.875 12.125 68703 520 4693 2233
12.25 0.615385 0.0465872 0.0271493 0.53592 0.0661686 -0.00284183 0.549116 0.0446034 0.000477791 12.125 12.375 39473 64 3069 1398
12.50 0.65 0.0342106 0.0428571 0.389466 0.0578375 0.0029279 0.412579 0.0389884 0.0142046 12.375 12.625 22104 23 1828 918
12.75 0.666667 0.0833333 0.0666667 0.313492 0.0433707 0.0258473 0.312925 0.0358721 0.0274466 12.625 12.875 12410 3 605 654
13.00 0 0 0 0.280702 0.0468844 0.0773119 0.186352 0.0230878 0.0341778 12.875 13.125 6704 2 61 410
13.25 0 0 0 0.142857 0.142857 0 0.104693 0.00722022 0.0277701 13.125 13.375 3497 1 7 289
13.50 0 0 0 0 0 0 0.0573248 0.0186245 0.0193502 13.375 13.625 1732 0 0 161
13.75 0 0 0 0 0 0 0.0754717 0.00145138 0.0188679 13.625 13.875 817 0 0 54
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 342 0 0 5
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 126 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 30 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 3 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
