#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 29798 113 352 406
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 50026 384 1062 1237
9.25 0 0 0 0 0.827692 0 0 0 0 9.125 9.375 222587 2310 5528 6150
9.50 1 0 0.5 0.75 0.25 0.75 1 0 0.19037 9.375 9.625 751021 6469 10255 10721
9.75 0.833333 0.0579711 0.184685 0.821429 0.0785714 0.13254 0.900901 0.00743246 0.178679 9.625 9.875 1.98061e+06 18526 21851 21821
10.00 0.971875 0.00231856 0.0416424 0.943069 0.0288934 0.018912 0.975791 -0.00630462 0.0638972 9.875 10.125 3.04218e+06 45694 48864 46069
10.25 0.969174 0.00216371 0.0348673 0.964809 0.00690114 0.0234504 0.975227 0.00230104 0.0346751 10.125 10.375 2.30055e+06 48133 50311 45635
10.50 0.969042 0.00936508 0.0241421 0.970831 0.00635231 0.0236419 0.979087 0.00335985 0.023266 10.375 10.625 1.46543e+06 39738 40618 36404
10.75 0.96546 0.0125819 0.019228 0.973656 0.00556189 0.0208907 0.980223 0.000957966 0.0256091 10.625 10.875 912934 31160 30523 27538
11.00 0.953438 0.018504 0.0154055 0.963105 0.00979567 0.0196883 0.970006 0.00620675 0.0200521 10.875 11.125 565184 24656 21591 19083
11.25 0.926829 0.0273777 0.0118434 0.928946 0.0214748 0.0170545 0.951219 0.0107421 0.0176995 11.125 11.375 339079 18431 13958 12261
11.50 0.871719 0.0468763 0.0057534 0.87061 0.0395123 0.0135064 0.893292 0.0231121 0.0160728 11.375 11.625 201959 11595 9151 7584
11.75 0.774852 0.0670344 0.00170624 0.773394 0.0541281 0.00137144 0.80671 0.0362363 0.0125344 11.625 11.875 120137 3941 6047 4943
12.00 0.681818 0.074114 0 0.64574 0.0641775 -0.00276756 0.67984 0.0449758 0.00527513 11.875 12.125 70705 467 4285 3145
12.25 0.555556 0.0923318 0.0185186 0.497547 0.0605507 -0.00401103 0.531488 0.0345623 0.0100447 12.125 12.375 41422 61 2839 1969
12.50 0.529412 0.124434 0 0.356429 0.0523765 0.0067018 0.372024 0.0310325 0.00935715 12.375 12.625 24173 17 1748 1214
12.75 0.75 0 0.25 0.27821 0.0341838 0.0132667 0.266843 0.0292611 0.0126708 12.625 12.875 14113 5 612 857
13.00 0.5 0 0 0.183333 0.0197917 0.0340796 0.1423 0.0219709 0.0225397 12.875 13.125 7946 2 65 551
13.25 0 1 0 0 0.222222 -0.111111 0.10992 0.00436614 0.0174196 13.125 13.375 4432 0 9 392
13.50 0 0 0 0 0 0 0.0666667 0.0118457 0.0135693 13.375 13.625 2404 0 2 230
13.75 0 0 0 0 0 0 0.0909091 0.00119617 0.0251196 13.625 13.875 1235 0 0 78
14.00 0 0 0 0 0 0 0.111111 0.0138889 0 13.875 14.125 602 0 0 9
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 282 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 94 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 36 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 3 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
