#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00167173 0.0016585 0.000844499 0.00704801 0.00602237 0.0031787 0.00710584 0.00607267 0.0033161 0.00753973 0.00654643 0.00309625 0.00849713 0.00867262 0.00433129 7.2 7.4 600932 463546 137386 20244 17265 10627
7.5 0.00232064 0.00208912 0.00109699 0.0115023 0.00744441 0.0046565 0.0119207 0.00763669 0.00504769 0.0112686 0.00810734 0.00494727 0.0114761 0.010427 0.00476469 7.4 7.6 495465 378118 117347 18592 15347 9535
7.7 0.00338437 0.00284148 0.00153503 0.0215928 0.0132967 0.00715816 0.0222101 0.0138865 0.00760183 0.020925 0.0113904 0.00803096 0.0223331 0.0149803 0.00892153 7.6 7.8 408840 308950 99890 16445 13386 8501
7.9 0.00527565 0.00361956 0.00229645 0.0360855 0.0165891 0.0113734 0.0370774 0.0160968 0.0116274 0.0328765 0.014929 0.010964 0.0371885 0.0228495 0.0115176 7.8 8 340337 248987 91350 15718 12377 7944
8.1 0.00781502 0.00479659 0.00309763 0.0468158 0.0187899 0.0134257 0.0472602 0.0189497 0.0128798 0.0454879 0.018326 0.0136622 0.0513547 0.0217228 0.0163597 8 8.2 289952 200812 89140 15790 12022 7841
8.3 0.0117495 0.00586495 0.00431674 0.060976 0.0187771 0.015254 0.0633902 0.0196949 0.0139955 0.0593168 0.0195511 0.0151184 0.0682682 0.0218219 0.0191073 8.2 8.4 241677 161060 80617 15270 11068 6939
8.5 0.0164216 0.00733696 0.00525859 0.0809398 0.0197886 0.0175585 0.0841023 0.0205941 0.017997 0.0828529 0.0216262 0.0165806 0.0896832 0.0264592 0.0180009 8.4 8.6 196126 128968 67158 13476 9530 5926
8.7 0.023942 0.00796082 0.00677407 0.105713 0.0207566 0.0188895 0.108759 0.0189855 0.0193311 0.109409 0.0235878 0.0196205 0.120501 0.0345411 0.0219945 8.6 8.8 156779 102774 54005 11816 8052 5174
8.9 0.0335187 0.00959638 0.00852096 0.136271 0.0205998 0.0216162 0.136856 0.017047 0.023761 0.132753 0.0211993 0.0199377 0.160798 0.0287787 0.0225029 8.8 9 126039 83277 42762 10041 6847 4151
9.1 0.0436524 0.0106714 0.00928205 0.168924 0.0197811 0.0218094 0.164632 0.0181717 0.0244075 0.170396 0.0192435 0.0204864 0.189427 0.0288741 0.0264705 9 9.2 101289 67137 34152 8485 5701 3495
9.3 0.059437 0.0117097 0.0109224 0.204186 0.020548 0.0212728 0.184399 0.0195851 0.0202888 0.210608 0.022858 0.0233091 0.219266 0.0351232 0.0228717 9.2 9.4 83072 55458 27614 6807 4887 2964
9.5 0.0788387 0.0125646 0.0129812 0.248726 0.0222636 0.0245494 0.213924 0.0216401 0.0208883 0.263071 0.0230438 0.0243213 0.262816 0.0285827 0.0230668 9.4 9.6 70602 47604 22998 5401 4175 2690
9.7 0.103849 0.0161665 0.0131801 0.291162 0.023225 0.0258278 0.224092 0.0221653 0.0258898 0.318646 0.0224281 0.0297259 0.307891 0.0242254 0.0263338 9.6 9.8 61233 41556 19677 3957 3881 2428
9.9 0.138194 0.0168702 0.0169764 0.347808 0.0192419 0.0232046 0.251197 0.0235951 0.0275815 0.37038 0.0230177 0.0215307 0.376861 0.0223326 0.0217117 9.8 10 55734 38367 17367 2775 3732 2194
10.1 0.185649 0.0154116 0.0204624 0.407089 0.0195909 0.0237151 0.290373 0.0237163 0.0211829 0.443814 0.0240077 0.0266989 0.443739 0.0191159 0.0274511 10 10.2 51205 35650 15555 1672 3576 2158
10.3 0.24142 0.0165953 0.0182777 0.477952 0.0222962 0.0198764 0.315854 0.0283569 0.0232491 0.500473 0.0211317 0.0209045 0.531299 0.0232553 0.0241244 10.2 10.4 48011 34028 13983 873 3698 2061
10.5 0.320358 0.0168232 0.0197776 0.55623 0.022149 0.0162703 0.362179 0.0359687 0.0309492 0.564669 0.0224755 0.0219876 0.614594 0.0130655 0.0147105 10.4 10.6 42960 30924 12036 345 3467 1949
10.7 0.415333 0.0131712 0.0195462 0.642841 0.02477 0.019467 0.513761 0.028174 0.0426871 0.633136 0.0268853 0.0239605 0.696211 0.0225942 0.0247643 10.6 10.8 33932 25053 8879 139 2679 1623
10.9 0.523592 0.0195466 0.0193576 0.715953 0.0215265 0.0190687 0.586957 0.0601023 0.0606407 0.671474 0.021435 0.025032 0.771272 0.0202826 0.0190978 10.8 11 22258 16937 5321 32 1524 1121
11.1 0.647722 0.0180125 0.0176117 0.785103 0.0193417 0.023985 0.642857 0.107143 0.0974026 0.715035 0.0201624 0.0303503 0.830156 0.0204592 0.0268502 11 11.2 11025 8704 2321 7 527 617
11.3 0.78558 0.0190258 0.0201478 0.861194 0.0164179 0.0220048 1 0 0 0.75 0.0231093 0.0277778 0.902326 0.0176744 0.0230985 11.2 11.4 3971 3319 652 3 104 212
11.5 0.888367 0.0172127 0.0187631 0.88785 0.0161495 0.0205938 0 0 0 0.75 0.05 0.0833333 0.930233 0.0221484 0.0211416 11.4 11.6 1070 964 106 0 15 43
11.7 0.946078 0.0151285 0.0132721 1 0 0.0769231 0 0 0 0 0 0 1 0 0 11.6 11.8 202 191 11 0 0 4
11.9 1 0 0.0416667 1 0 0 0 0 0 0 0 0 0 0 0 11.8 12 31 30 1 0 0 0
12.1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12 12.2 1 1 0 0 0 0
12.3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0 0 0
