#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 183510 2375 72 11 0
9 0 0.000295858 0 0 0 0 0 0 0 0 0 0 8.875 9.125 296444 3378 320 71 0
9.25 -9.69003e-07 4.21143e-05 1.93781e-06 -9.69003e-07 1.39948e-10 4.84427e-06 -9.69003e-07 9.69003e-07 2.90672e-06 -9.69003e-07 1.29603e-10 1.25964e-05 9.125 9.375 1.0557e+06 23709 3557 798 0
9.5 1.41741e-05 0.000108513 8.22492e-06 3.00267e-05 0.000196142 9.84801e-06 -5.57825e-06 0.000186324 1.73578e-06 -5.57825e-06 1.39816e-06 7.28272e-05 9.375 9.625 3.07079e+06 202508 28086 5368 0
9.75 3.07561e-05 0.000207058 8.94361e-06 -5.15116e-06 0.000503685 -4.25161e-06 8.36238e-05 0.000787658 1.4144e-05 -2.20174e-05 3.71284e-06 0.00018195 9.625 9.875 4.80744e+06 492671 59290 9466 0
10 6.43254e-06 0.000121774 7.40443e-06 1.46414e-05 0.000270159 6.89611e-06 -1.68919e-05 0.000256822 1.80908e-05 -1.68919e-05 -1.21019e-06 0.000161618 9.875 10.125 3.71128e+06 514482 63425 9367 0
10.25 2.1166e-05 0.000147093 2.29363e-05 2.9197e-05 0.000204594 2.88643e-05 -4.86007e-06 0.000399677 3.80372e-06 -4.86007e-06 1.08926e-06 3.1755e-05 10.125 10.375 2.27448e+06 422653 58725 8798 0
