#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 2.25068e-05 2.25068e-05 2.25068e-05 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 46463 44431 2032 107 305 393
9.00 1.61415e-05 4.84246e-05 1.61415e-05 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 67621 61952 5669 326 962 1203
9.25 9.37091e-05 5.96096e-05 8.51919e-05 0.000190913 1.79661e-06 0.000190913 0 0 0 0.000187935 -1.76427e-07 0.000187935 0.000325256 0 0.000325256 9.125 9.375 266197 234769 31428 2106 5321 6149
9.50 0.000455725 0.000307536 0.000431702 0.000907581 0.000879917 0.000847599 0.000341239 0.000829917 0.000341239 0.000218579 0.000935549 0.000218579 0.00173896 0.00106839 0.0015475 9.375 9.625 771575 706567 65008 5861 9150 10351
9.75 0.00354309 0.00155608 0.0032153 0.00465431 0.00291135 0.00433563 0.00367599 0.00323221 0.00339024 0.00423614 0.00352708 0.00389973 0.00766571 0.00311527 0.00715066 9.625 9.875 1.89105e+06 1.72561e+06 165438 15234 18413 19959
10.00 0.00457865 0.00145227 0.00416868 0.012833 0.00471625 0.011144 0.0122026 0.00644033 0.0103937 0.0132917 0.0060668 0.0117583 0.0181274 0.00449494 0.0158268 9.875 10.125 2.89154e+06 2.49615e+06 395387 40647 45141 45070
10.25 0.00701848 0.00165677 0.0062004 0.0274853 0.0081416 0.0214895 0.0251385 0.011199 0.0192094 0.0302479 0.0107892 0.0229991 0.0374922 0.00721341 0.0292554 10.125 10.375 2.22951e+06 1.82504e+06 404471 44235 47838 46223
10.50 0.0124688 0.00209214 0.010441 0.0548683 0.0136848 0.0348896 0.0466263 0.0188511 0.0306623 0.0614891 0.0197538 0.0369137 0.0752694 0.0107468 0.0493513 10.375 10.625 1.42945e+06 1.11101e+06 318435 36696 38950 37492
10.75 0.0223424 0.00274892 0.0172329 0.10974 0.0220686 0.0528912 0.0948069 0.0346169 0.0440628 0.114999 0.0259314 0.0517107 0.14175 0.0139508 0.0741639 10.625 10.875 893062 667474 225588 28384 29409 28134
11.00 0.0394074 0.00328568 0.026181 0.183565 0.0288736 0.0654796 0.152551 0.05436 0.0513442 0.187924 0.0321235 0.063312 0.220109 0.0147949 0.083653 10.875 11.125 552853 398428 154425 22268 20636 19822
11.25 0.0730402 0.00290115 0.0392492 0.272771 0.0328401 0.0648106 0.235273 0.0681722 0.050493 0.270244 0.0357182 0.0572497 0.323716 0.0126882 0.0841329 11.125 11.375 334041 239731 94310 16755 13288 12755
11.50 0.132126 0.000895649 0.0510714 0.376632 0.0360022 0.0423489 0.311399 0.0642638 0.0363582 0.370951 0.043965 0.0410485 0.43647 0.012633 0.0544451 11.375 11.625 199843 144930 54913 10790 8675 8012
11.75 0.210235 0.00100113 0.0482094 0.499875 0.0345448 0.0151627 0.414021 0.0613057 0.0104647 0.488985 0.0450768 0.00651246 0.534605 0.0160584 0.0263774 11.625 11.875 119374 87464 31910 3780 5765 5086
12.00 0.313506 0.0122705 0.0343036 0.615001 0.0456766 -0.00192988 0.554324 0.0739183 -0.0162026 0.594959 0.0652928 -0.012739 0.640036 0.0328225 0.00985247 11.875 12.125 70357 51731 18626 451 4007 3292
12.25 0.432807 0.0432935 0.0305277 0.7196 0.058916 -0.00869906 0.830986 0.0429637 -0.00234741 0.71482 0.0741275 -0.0176786 0.742454 0.044247 0.00687683 12.125 12.375 41470 31067 10403 71 2672 2054
12.50 0.554162 0.0892491 0.0267578 0.81829 0.0614871 -0.0021559 0.833333 0.0757576 -0.0185186 0.806206 0.076385 -0.00547612 0.80836 0.0485623 0.0020355 12.375 12.625 24446 18574 5872 24 1708 1268
12.75 0.664486 0.117562 0.0162624 0.876716 0.0513294 0.00103086 1 0 0.0666667 0.872193 0.0544121 -0.00605005 0.88726 0.0432329 0.00900984 12.625 12.875 14357 11007 3350 9 579 887
13.00 0.766619 0.114498 0.0111339 0.930845 0.042323 -0.0023433 1 0 0 0.876923 0.0555093 -0.00641024 0.943103 0.0342122 0.00222504 12.875 13.125 8155 6333 1822 2 65 580
13.25 0.830913 0.106056 0.000548124 0.940314 0.0438129 -0.00195169 0 0 0 0.666667 0.0833333 0 0.96134 0.0335316 -0.0013265 13.125 13.375 4604 3649 955 0 9 388
