#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 29559 27288 2271 235 448 275
9.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 53104 45996 7108 810 1502 971
9.25 0 4.84407e-06 0 0 4.35445e-05 0 0 0 0 0 0.00010287 0 0 0.000167112 0 9.125 9.375 252266 206437 45829 5275 9706 5983
9.50 7.24557e-05 0.000184625 8.03218e-06 0.000147622 0.000529255 -2.96719e-05 0.000380994 0.00050604 8.41561e-06 0.000213311 0.000694542 -3.62216e-05 0 0.000813249 -0.000146811 9.375 9.625 1.01175e+06 869497 142255 18373 23440 13522
9.75 0.000439512 0.00115671 1.87214e-05 0.000639505 0.00252703 -2.03819e-05 0.000569333 0.00310213 -2.98896e-05 0.000826778 0.00331369 0 0.000969605 0.00337272 -2.3608e-05 9.625 9.875 2.80541e+06 2.45044e+06 354962 43911 42333 23721
10.00 0.00040175 0.000759396 5.28711e-05 0.000846527 0.001834 0.000235585 0.000899068 0.0020459 0.000179145 0.00094558 0.00250559 0.000169916 0.00123916 0.00248762 0.000491483 9.875 10.125 3.68279e+06 3.15121e+06 531584 67848 61338 33894
10.25 0.000435926 0.000575027 0.000255148 0.00247679 0.00300401 0.00109735 0.00210107 0.00390135 0.000695428 0.00338729 0.00413201 0.00144065 0.00555758 0.00454631 0.00296371 10.125 10.375 2.57929e+06 2.09439e+06 484901 65205 56092 30229
10.50 0.00105698 0.000937623 0.000774416 0.00877111 0.00849768 0.00265966 0.00871368 0.0104962 0.00206269 0.0114655 0.0109823 0.0030346 0.0171243 0.00984372 0.00833435 10.375 10.625 1.60453e+06 1.22898e+06 375551 54971 43958 23709
10.75 0.00305298 0.0019579 0.00204151 0.0256529 0.0173102 0.00668423 0.0238906 0.0210119 0.00450977 0.028742 0.0184563 0.00667991 0.0459296 0.0166652 0.0178963 10.625 10.875 989655 724539 265116 45248 32322 17701
11.00 0.00895856 0.00347638 0.0052859 0.0597237 0.0266005 0.0112697 0.054216 0.0299265 0.00779016 0.0683329 0.0296402 0.0105753 0.0919817 0.0235445 0.0271007 10.875 11.125 598690 428975 169715 35045 22566 11611
11.25 0.0256472 0.00535131 0.0124665 0.127057 0.0329838 0.013266 0.109966 0.0380798 0.00828399 0.139883 0.0341126 0.0120271 0.183452 0.027491 0.0383427 11.125 11.375 348588 253166 95422 24944 14555 7566
11.50 0.0637245 0.00398634 0.0233735 0.23194 0.0349171 0.0168295 0.181818 0.0403746 0.00862613 0.245325 0.0377217 0.0134742 0.302152 0.0251669 0.0399441 11.375 11.625 202961 150413 52548 14674 9840 4693
11.75 0.136597 0.00285362 0.0366723 0.376664 0.0356347 0.0149677 0.284733 0.0415131 0.0101199 0.39516 0.0415053 0.0121897 0.450016 0.0224827 0.0348118 11.625 11.875 117686 88538 29148 4657 6653 3031
12.00 0.2577 0.00327417 0.0472697 0.52867 0.0394962 0.00547934 0.440154 0.032373 0.00577945 0.551564 0.0427155 0.00280023 0.601399 0.0338473 0.0185894 11.875 12.125 67729 51789 15940 518 4732 1859
12.25 0.419548 0.00841883 0.0458472 0.681521 0.0366535 0.00596333 0.75 0.00862068 0.0375 0.682151 0.0394501 -0.00137985 0.741322 0.0273581 0.0149796 12.125 12.375 38590 30018 8572 72 3143 1210
12.50 0.581561 0.0244187 0.0457485 0.800801 0.0315313 0.0062955 0.933333 0.0666667 0 0.780784 0.0345117 0.00439954 0.841076 0.0232274 0.00429136 12.375 12.625 21652 17159 4493 15 1811 818
12.75 0.740257 0.0318671 0.0389719 0.888164 0.0208879 0.0109924 1 0 0 0.859589 0.0311802 0.00849187 0.901153 0.0164379 0.0179532 12.625 12.875 11869 9571 2298 5 584 607
13.00 0.847334 0.0320523 0.0312267 0.935978 0.0161068 0.0125379 1 0 0 0.888889 0.0125195 0.0577201 0.945504 0.0127205 0.00248414 12.875 13.125 6323 5214 1109 1 72 367
13.25 0.904278 0.0210297 0.0203046 0.968 0.0117571 0.00800002 1 0 0 0.833333 0.166667 0 0.976096 0.00863719 0.00796813 13.125 13.375 3258 2758 500 1 6 251
13.50 0.945887 0.00721502 0.0108225 0.972973 0.0104524 0.00488788 0 0 0 0 0 0 0.977778 0.00718462 0.00697488 13.375 13.625 1571 1386 185 0 0 135
