#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 27882 216 404 358
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 49025 642 1399 1204
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 231703 4113 8475 7001
9.50 1 0 0.5 0.5 0.3 0.125 0.8 0 0.3 9.375 9.625 864690 13069 18196 14461
9.75 0.423077 0.157568 0.110577 0.62069 0.081438 0.262795 0.666667 0.0581149 0.212121 9.625 9.875 2.40096e+06 32513 35465 26915
10.00 0.917431 0.0174801 0.107907 0.896296 0.0179894 0.138721 0.903846 0.0220798 0.0757211 9.875 10.125 3.46132e+06 59272 58820 43108
10.25 0.978852 -0.00315756 0.0300769 0.938005 0.0278066 0.0038361 0.965517 0.011227 0.017189 10.125 10.375 2.48176e+06 58752 55418 39328
10.50 0.963014 0.0128999 0.00332081 0.97284 0.00231576 0.0157317 0.973184 0.00413132 0.010336 10.375 10.625 1.55467e+06 48486 43181 31108
10.75 0.958037 0.016519 0.000137746 0.970088 0.00464439 0.00877452 0.976858 0.000986576 0.0129744 10.625 10.875 962023 39451 32129 22889
11.00 0.956049 0.0130771 0.00566441 0.954738 0.0154001 0.00266862 0.965086 0.00557417 0.00677645 10.875 11.125 589654 31166 22784 15540
11.25 0.932385 0.0287816 0.00155306 0.932331 0.0273615 0.00294745 0.944575 0.0161213 0.00526088 11.125 11.375 346501 22362 14735 10065
11.50 0.88096 0.0475659 0.000827491 0.870842 0.0524533 0.00195527 0.901004 0.032183 0.00604028 11.375 11.625 204250 13499 9921 6205
11.75 0.791347 0.0813123 -0.0170521 0.787379 0.0706359 -0.00725561 0.827532 0.0446928 0.00948441 11.625 11.875 119261 4388 6545 3982
12.00 0.747826 0.0640019 -0.00310326 0.647037 0.085838 -0.0141653 0.679258 0.0568039 -0.00159323 11.875 12.125 69538 495 4678 2542
12.25 0.625 0.0377907 0.025 0.526664 0.0624313 -0.00507891 0.536207 0.038623 0.00543767 12.125 12.375 40327 73 3045 1591
12.50 0.769231 -0.0470086 0.144231 0.388377 0.0520472 0.0127116 0.394186 0.0375269 0.0142784 12.375 12.625 22717 16 1811 1017
12.75 0 0.333333 0 0.315094 0.0408084 0.0260035 0.302726 0.0339939 0.017926 12.625 12.875 12930 2 619 769
13.00 0 0.5 0 0.285714 0.0257611 0.0760369 0.155251 0.0253358 0.0257547 12.875 13.125 7182 1 61 466
13.25 0.5 0 0 0.285714 0.214286 -0.047619 0.0695364 0.0190712 0.00491057 13.125 13.375 3764 2 8 315
13.50 0 0 0 0.5 0 0 0.047619 0.0108605 0.0113496 13.375 13.625 1911 0 2 194
13.75 0 0 0 0 0 0 0.0727273 0 0.0181818 13.625 13.875 961 0 0 57
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 405 0 0 5
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 168 0 0 2
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 35 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 10 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
