#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 32061 2038 247 379 199
9 0 0 1.93005e-05 0 0 1.93005e-05 0 0 1.93005e-05 0 0 1.93005e-05 8.875 9.125 58364 6552 814 1408 726
9.25 -8.50521e-06 4.25353e-06 8.50116e-06 -8.50521e-06 4.25353e-06 8.50116e-06 -8.50521e-06 4.25353e-06 8.50116e-06 -8.50521e-06 4.25353e-06 8.50123e-06 9.125 9.375 280178 45028 5901 9310 5083
9.5 4.10774e-05 0.000524995 -1.6867e-05 0.000106525 0.000422772 2.29581e-05 -6.75085e-07 0.000579101 -1.24486e-05 0.000244155 0.000575067 6.72333e-06 9.375 9.625 1.15283e+06 155376 21307 24835 12294
9.75 0.00031087 0.00192252 -5.27122e-05 0.000378986 0.00246406 -8.48545e-05 0.000538349 0.00396351 -8.54638e-05 0.000624659 0.00381289 1.36137e-05 9.625 9.875 3.06831e+06 388393 50122 45121 21225
10 0.000255453 0.000999094 7.2331e-05 0.000421718 0.00148225 0.000132765 0.000334585 0.00152032 -3.00651e-05 0.000842333 0.00161842 0.000551386 9.875 10.125 3.80256e+06 549854 72779 60833 27854
10.25 0.00145936 0.0023914 0.000632787 0.00145965 0.002741 0.000715493 0.00236138 0.00291143 0.00103112 0.00386459 0.00382616 0.00271761 10.125 10.375 2.62977e+06 493584 68394 54277 24872
