#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 122693 172 92 4
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 205930 629 310 5
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 798196 5842 2900 72
9.50 0.5 -0.00683922 0.4375 0 0.5 0 0 0.596491 0 9.375 9.625 2.53923e+06 35504 15091 378
9.75 0.210526 0.147964 0.0348506 0.181818 0.125 0.0513834 0 0.4 0 9.625 9.875 4.63661e+06 75676 26695 636
10.00 0.0909091 0.259091 -0.0690909 0.5 0.25 0.293103 0 0 0 9.875 10.125 3.97198e+06 80383 26332 645
10.25 0.8 -0.0222222 0.55 0.75 0.0875635 0.75 0 0 0 10.125 10.375 2.56227e+06 73392 23039 602
10.50 0.846154 0.153846 0.846154 0.916667 0.0833333 0.916667 0 0.60221 0 10.375 10.625 1.5778e+06 67542 19585 582
10.75 0.887931 0.0392534 0.887931 0.913043 0.0869565 0.166535 0 0 0 10.625 10.875 923351 51239 13897 402
11.00 0.84 0.107368 0.0193722 0.851562 0.0928819 0.0256919 0.888889 0.111111 0.888889 10.875 11.125 505953 35637 9024 259
11.25 0.860595 0.0359569 0.0583278 0.878542 0.0255898 0.0566247 0.857143 0.142857 0.142857 11.125 11.375 272938 23255 6062 165
11.50 0.835681 0.0599715 0.0064882 0.821429 0.068459 0.0112303 1 0 0.2 11.375 11.625 145931 12026 4015 100
11.75 0.81864 0.0496398 0.0311398 0.840804 0.0616353 0.0405476 0.933333 0.0666667 0.115152 11.625 11.875 76551 3442 2725 50
12.00 0.772727 0.118577 0.0331439 0.745098 0.121192 0.0281607 0.538462 0.188811 0 11.875 12.125 38671 353 1880 43
12.25 0.714286 0 0.15873 0.628165 0.149087 0.0241377 0.72 0.113333 0.0866667 12.125 12.375 18860 11 1154 34
12.50 0 0 0 0.474074 0.100587 0.0186033 0.4 0.1 0 12.375 12.625 8731 1 613 17
12.75 0 0 0 0.386364 0.0860773 0.0385375 0.352941 0.218487 0.130719 12.625 12.875 3734 0 159 18
13.00 0 0 0 0.444444 0.0555556 0.0944445 0.333333 0.0952381 0.222222 12.875 13.125 1436 0 21 10
13.25 0 0 0 0 0 0 0 0.125 0 13.125 13.375 503 0 1 8
13.50 0 0 0 0 0 0 0 0 0 13.375 13.625 155 0 0 3
13.75 0 0 0 0 0 0 0 0 0 13.625 13.875 25 0 0 0
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 3 0 0 0
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 0 0 0 0
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 0 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 0 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 0 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 0 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
