#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.0116754 0.0110105 0.00559011 0.0110344 0.0131087 0.00547214 0.0129964 0.0122229 0.00585531 0.0153809 0.0138412 0.00746051 7.2 7.4 665176 140747 16918 17293 15815
7.5 0.0154822 0.0129222 0.00662139 0.0158668 0.0147193 0.00711979 0.0167909 0.0149252 0.0070189 0.0193905 0.0148105 0.0083175 7.4 7.6 580070 128669 16165 16049 14892
7.7 0.0202577 0.0149739 0.00783419 0.0210253 0.0152294 0.00820858 0.0218528 0.0182713 0.00799118 0.0254602 0.0173012 0.00924404 7.6 7.8 493371 114512 14976 14995 13836
7.9 0.0331674 0.0213715 0.0116654 0.0339705 0.0250872 0.0126608 0.0329045 0.020717 0.0123928 0.0367266 0.0211276 0.0112085 7.8 8 407742 98927 13543 13340 12363
8.1 0.0570805 0.02925 0.0183214 0.0553985 0.0334237 0.0182865 0.0549434 0.0250055 0.0174901 0.0593282 0.0272914 0.0152309 8 8.2 334408 87034 12398 12157 11056
8.3 0.081637 0.0328193 0.0227771 0.0813503 0.0382135 0.0258041 0.0738012 0.0304734 0.0199947 0.084156 0.0328285 0.021708 8.2 8.4 276792 80439 11773 11247 10417
8.5 0.0975094 0.0303067 0.0227403 0.0957388 0.0386196 0.0250772 0.0944173 0.0281481 0.0218835 0.100155 0.0361255 0.0210055 8.4 8.6 232343 74614 11060 10538 9649
8.7 0.115032 0.0314376 0.0236822 0.111904 0.0378898 0.0259801 0.112438 0.0340949 0.0238278 0.125883 0.0315882 0.0234983 8.6 8.8 189761 63908 10155 9044 8443
8.9 0.137709 0.0326672 0.0237503 0.140332 0.0378344 0.0289949 0.133784 0.0321985 0.0226138 0.144518 0.0281767 0.0197845 8.8 9 152933 51910 8900 7579 6963
9.1 0.15924 0.0286826 0.0230373 0.151972 0.0371941 0.0296572 0.157888 0.028688 0.0236544 0.170171 0.0274646 0.0181077 9 9.2 124448 41727 7751 6371 5920
9.3 0.185201 0.0264792 0.0259353 0.173818 0.038595 0.0344458 0.179501 0.0306106 0.0270438 0.198102 0.0331073 0.0187348 9.2 9.4 101260 33567 6378 5117 4919
9.5 0.207311 0.0276799 0.0261694 0.183602 0.0376412 0.0298271 0.200563 0.0335704 0.0274504 0.226244 0.023156 0.0166894 9.4 9.6 85570 28364 5078 4662 4361
