#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 113818 112081 1737 162 97 1
9.00 5.31101e-06 5.31096e-06 5.63887e-11 0 0.000253485 0 0 0 0 0 0 0 0 0 0 8.875 9.125 192232 188288 3944 688 367 13
9.25 2.7592e-06 2.62096e-05 1.37968e-06 0 6.40512e-05 0 0 0 0 0 0.000291036 0 0 0 0 9.125 9.375 756076 724849 31227 5959 3434 79
9.50 3.97875e-05 0.000443199 4.07502e-06 0.000150625 0.00121984 1.57233e-07 0.000196889 0.00148442 4.3646e-06 0.000118462 0.00161735 -5.63832e-05 0.00257732 0.00255089 2.62992e-05 9.375 9.625 2.44933e+06 2.23688e+06 212448 35553 16883 388
9.75 0.000188551 0.00153563 7.47066e-06 0.000298946 0.00328043 -3.63533e-06 0.000352881 0.00518677 4.05689e-05 0.000405118 0.00585865 -8.53987e-05 0.00148588 0.007403 1.74553e-05 9.625 9.875 4.57126e+06 4.03605e+06 535214 76513 29621 673
10.00 0.000148063 0.0012141 0 0.000163996 0.00220213 -8.09119e-06 0.000256639 0.00292235 -9.7123e-06 0.00013611 0.00392523 -2.88575e-05 0 0.00143062 0 9.875 10.125 3.99739e+06 3.42421e+06 573186 81827 29388 697
10.25 3.37019e-05 0.000411894 -8.38874e-07 9.65568e-05 0.000998804 3.66357e-05 4.01542e-05 0.00122699 -1.24807e-05 0.000272246 0.00113396 0.00019801 0 0.00151057 0 10.125 10.375 2.59346e+06 2.10670e+06 486760 74712 25712 664
10.50 1.41447e-05 8.93517e-05 1.08166e-05 0.00042184 0.00143181 0.000392252 0.000583167 0.00198062 0.00057017 0.000922637 0.00237529 0.000882102 0 0.00321027 0 10.375 10.625 1.59775e+06 1.20186e+06 395885 68591 21677 610
10.75 0.000124289 0.000195777 0.000121404 0.00202168 0.00384702 0.00193655 0.00246656 0.00507142 0.00237263 0.00466805 0.00560783 0.0044835 0.00653595 0.00438108 0.00653595 10.625 10.875 942717 691936 250781 52705 15424 459
11.00 0.000662396 0.000746077 0.00065217 0.00815837 0.0106309 0.00739825 0.00878653 0.0116747 0.00802303 0.0143198 0.0174665 0.0125248 0.0285714 0.014594 0.0285714 10.875 11.125 518604 391005 127599 36647 10056 280
11.25 0.00361204 0.00242762 0.00348423 0.0287274 0.0235611 0.0230228 0.0267739 0.0234837 0.0225586 0.0426408 0.0284084 0.0303147 0.0655738 0.0229679 0.0553174 11.125 11.375 281474 218990 62484 24128 6801 183
11.50 0.0154233 0.00617651 0.014096 0.0848792 0.041106 0.0554434 0.0609795 0.0328306 0.0432517 0.120426 0.0493481 0.0717358 0.215517 0.018717 0.146552 11.375 11.625 151618 122023 29595 12578 4509 116
11.75 0.0546739 0.0135206 0.0427382 0.193635 0.0516889 0.0934522 0.120155 0.0429547 0.0656143 0.24228 0.0466233 0.107752 0.344828 0.0280538 0.107539 11.625 11.875 80179 66101 14078 3612 3141 58
12.00 0.144614 0.0102118 0.0806834 0.345543 0.0517231 0.0955434 0.238636 0.0325501 0.0883473 0.395138 0.0611497 0.0957501 0.326087 0.0356151 0.134598 11.875 12.125 41120 34568 6552 352 2098 46
12.25 0.298003 0.00279519 0.0896178 0.528384 0.0446419 0.0774107 0.6 0.025 0.1 0.550974 0.0522333 0.0684726 0.787879 0.0246212 0.0909091 12.125 12.375 20278 17530 2748 15 1334 33
12.50 0.505977 0.0314194 0.0832051 0.688889 0.0529035 0.0222222 0 1 0 0.686303 0.0586241 0.0282574 0.866667 0 0 12.375 12.625 9529 8449 1080 1 679 15
12.75 0.71671 0.0707572 0.0660574 0.821809 0.0682439 0.0355288 0 0 0 0.773196 0.0737429 0.0478073 0.857143 0.0902256 0 12.625 12.875 4206 3830 376 0 194 21
13.00 0.83227 0.0809949 0.0465561 0.900763 0.038168 0.0381679 0 0 0 0.846154 0.0769231 0 1 0 0 12.875 13.125 1699 1568 131 0 26 10
13.25 0.914186 0.0420315 0.0297723 0.923077 0.0384615 0 0 0 0 1 0 0 1 0 0 13.125 13.375 597 571 26 0 1 8
13.50 0.971264 0.0114943 0.00574714 1 0 0 0 0 0 0 0 0 1 0 0 13.375 13.625 183 174 9 0 0 4
13.75 0.975 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.625 13.875 40 40 0 0 0 0
