#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 6.4229e-06 0 0 6.4229e-06 0 0 6.4229e-06 0 0 6.4229e-06 8.625 8.875 157757 2064 106 33 0
9 -3.92269e-06 3.92269e-06 7.84534e-06 -3.92269e-06 1.54614e-11 7.84534e-06 -3.92269e-06 1.54614e-11 7.84534e-06 -3.92269e-06 1.54614e-11 1.1768e-05 8.875 9.125 258425 3498 494 131 0
9.25 3.70311e-05 7.0709e-05 4.38375e-06 -1.08155e-06 1.08155e-06 7.57017e-06 -1.08155e-06 0.000608573 4.32608e-06 -1.08155e-06 7.37828e-11 1.94663e-05 9.125 9.375 950838 26238 4536 1622 0
9.5 2.19967e-05 0.000288647 -8.10775e-07 7.15959e-05 0.000395252 2.33143e-05 -2.07942e-05 0.000294524 -4.54964e-06 -2.07942e-05 5.28808e-06 0.000165526 9.375 9.625 2.85529e+06 210325 32471 9187 0
9.75 3.18699e-05 0.000574809 -2.07558e-06 0.000105156 0.00134975 7.77349e-06 0.000192981 0.00134759 8.77827e-06 -5.45285e-05 6.8692e-06 0.000498469 9.625 9.875 4.79384e+06 520843 68886 16161 0
10 3.31618e-06 0.000308324 4.76866e-08 5.39685e-05 0.000775876 -1.20093e-06 -4.26792e-05 0.000875288 8.70211e-06 -4.26792e-05 2.09995e-06 0.000421896 9.875 10.125 3.84725e+06 543533 72428 15862 0
10.25 2.95505e-05 0.000202596 3.2673e-05 6.50036e-05 0.000425214 7.52735e-05 5.9255e-05 0.000800435 6.8895e-05 -1.01798e-05 2.04864e-06 0.000112965 10.125 10.375 2.41772e+06 453054 66504 14402 0
