#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.000666872 0.000906329 0.000365246 0.00312629 0.00397919 0.00184108 0.0031311 0.00462314 0.00194722 0.00345974 0.00423013 0.00190629 0.00279395 0.00411943 0.00167986 7.2 7.4 576710 443594 133116 23243 15027 4457
7.5 0.000927712 0.0011851 0.000516891 0.00583624 0.00675153 0.00361154 0.00582839 0.00646004 0.00352023 0.00517888 0.00619129 0.00317984 0.00445382 0.00779533 0.00254406 7.4 7.6 468950 351685 117265 21599 13572 4141
7.7 0.0013931 0.0017448 0.000856762 0.0096765 0.0100881 0.00591376 0.0106507 0.0101121 0.00629306 0.00847797 0.00825634 0.00524056 0.01223 0.0105807 0.00751416 7.6 7.8 388316 277622 110694 21705 13074 3909
7.9 0.00227871 0.0024128 0.00139902 0.0146227 0.011521 0.0086572 0.0152224 0.0129901 0.00875971 0.0143072 0.0112617 0.00869649 0.0206015 0.0164085 0.0117823 7.8 8 324691 219874 104817 21528 12284 3932
8.1 0.00375239 0.00359575 0.00214077 0.0211087 0.0147141 0.0114933 0.0221828 0.0150633 0.011673 0.0210519 0.0160388 0.011959 0.0274805 0.0172407 0.0155437 8 8.2 267553 176452 91101 20078 11118 3588
8.3 0.00618253 0.00500561 0.00337553 0.031371 0.0190132 0.0156972 0.0336631 0.0199514 0.0164108 0.0349212 0.0193416 0.0178594 0.0340483 0.0267104 0.0165241 8.2 8.4 214955 140794 74161 17855 9718 3042
8.5 0.0102029 0.00671277 0.00504104 0.049519 0.0208725 0.0224178 0.0532433 0.0229789 0.0236544 0.0499293 0.0263879 0.0220143 0.0567979 0.0336112 0.0246284 8.4 8.6 171745 113309 58436 15336 8120 2586
8.7 0.0156194 0.00922925 0.00651118 0.0689835 0.0270472 0.0258215 0.0687413 0.0243503 0.0256959 0.0769138 0.0285703 0.0319587 0.0774681 0.040887 0.0281408 8.6 8.8 136452 90667 45785 13118 6785 2128
8.9 0.023787 0.0104974 0.00850873 0.095112 0.0305716 0.0299668 0.0932015 0.0285289 0.0296551 0.104733 0.0313237 0.0350965 0.0938338 0.0434316 0.0311787 8.8 9 107079 71657 35422 10945 5829 1740
9.1 0.033264 0.0122876 0.0107606 0.125161 0.0332009 0.0326502 0.114344 0.0288354 0.0321788 0.130192 0.0333321 0.0354553 0.143746 0.0520877 0.0412722 9 9.2 84624 57124 27500 8452 4875 1489
