#Peak halo masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 8.625 8.875 26455 126 272 348
9.00 0 0 0 0 0 0 0 0 0 8.875 9.125 46458 370 1048 1167
9.25 0 0 0 0 0 0 0 0 0 9.125 9.375 215447 2442 6000 6070
9.50 1 0 1 0.5 0.5 0.5 0.833333 0.0897436 0.333333 9.375 9.625 769162 7650 12016 11971
9.75 0.659091 0.0816738 0.159091 0.758621 0.0571688 0.198621 0.888889 -0.036715 0.238889 9.625 9.875 2.08383e+06 22458 25677 24149
10.00 0.923404 0.022121 0.0542454 0.94697 0.0192139 0.0378788 0.947977 0.0156595 0.0237345 9.875 10.125 3.19093e+06 50568 52514 46972
10.25 0.971979 0.00379956 0.0304695 0.965287 0.0130101 0.0146942 0.973714 0.00447887 0.0187143 10.125 10.375 2.36395e+06 51998 52086 45265
10.50 0.966639 0.0133361 0.0168424 0.96014 0.0195813 0.00501168 0.977937 0.00347298 0.0176531 10.375 10.625 1.49580e+06 42408 41661 35870
10.75 0.969033 0.00958312 0.0186893 0.973102 0.00634688 0.0150656 0.97494 0.00722122 0.0114598 10.625 10.875 930094 33778 31090 26680
11.00 0.956377 0.0177344 0.0135097 0.953305 0.0208444 0.00791121 0.974392 0.00432438 0.02011 10.875 11.125 574483 26825 22087 18353
11.25 0.929628 0.0308878 0.00842947 0.933727 0.0269943 0.00800532 0.949572 0.0176921 0.0131539 11.125 11.375 343008 19846 14350 11897
11.50 0.875641 0.0473746 0.00668573 0.875 0.0496022 0.00335729 0.890511 0.0360915 0.00690919 11.375 11.625 203401 12323 9428 7385
11.75 0.778646 0.0789748 -0.00706846 0.783719 0.0650104 -0.00355291 0.823947 0.0340951 0.0136572 11.625 11.875 120224 4199 6260 4721
12.00 0.733051 0.061821 0.00505084 0.648881 0.0730523 -0.0122147 0.674246 0.0494018 0.000369549 11.875 12.125 70595 486 4454 2975
12.25 0.716667 0.0177084 0.0253086 0.520873 0.0541271 -0.00217056 0.527959 0.0367138 0.0104155 12.125 12.375 41235 78 2915 1867
12.50 0.5 0.0925926 -0.0151515 0.361396 0.0508694 0.00734735 0.378436 0.0342789 0.0105941 12.375 12.625 23937 21 1816 1156
12.75 0 0 0 0.28972 0.0348274 0.0212986 0.273196 0.029266 0.0206448 12.625 12.875 13689 5 609 860
13.00 0 0 0 0.136364 0.0441919 0.0113636 0.131332 0.0183029 0.022833 12.875 13.125 7779 1 70 556
13.25 1 0 0 0.25 0 0.05 0.0829016 0.0109322 0.0097945 13.125 13.375 4246 1 5 401
13.50 0 0 0 0 0 0 0.0547945 0.0100203 0.00568738 13.375 13.625 2266 0 1 225
13.75 0 0 0 0 0 0 0.0684932 0.0104542 0.0279526 13.625 13.875 1151 0 0 78
14.00 0 0 0 0 0 0 0 0 0 13.875 14.125 540 0 0 7
14.25 0 0 0 0 0 0 0 0 0 14.125 14.375 246 0 0 1
14.50 0 0 0 0 0 0 0 0 0 14.375 14.625 67 0 0 0
14.75 0 0 0 0 0 0 0 0 0 14.625 14.875 26 0 0 0
15.00 0 0 0 0 0 0 0 0 0 14.875 15.125 2 0 0 0
15.25 0 0 0 0 0 0 0 0 0 15.125 15.375 1 0 0 0
15.50 0 0 0 0 0 0 0 0 0 15.375 15.625 0 0 0 0
15.75 0 0 0 0 0 0 0 0 0 15.625 15.875 0 0 0 0
