#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00059877 0.00203572 0.000492755 0.00073114 0.00193703 0.000543465 0.000687431 0.00157958 0.000512245 0.00063222 0.00287939 0.000897985 7.2 7.4 587593 138431 25104 11526 1331
7.5 0.000904734 0.0033406 0.000795957 0.00115376 0.00354373 0.000954017 0.000945822 0.00313322 0.000883692 0.00199193 0.00607276 0.00169323 7.4 7.6 483457 129604 25455 11100 1304
7.7 0.00181679 0.00462511 0.00154948 0.00186555 0.00511281 0.00148233 0.00209701 0.00543736 0.00182977 0.00259359 0.00928929 0.00199769 7.6 7.8 398120 121810 25480 10825 1377
7.9 0.00323382 0.00660313 0.00252489 0.00335237 0.00612504 0.00262974 0.00439102 0.00854204 0.00332518 0.00655398 0.00973845 0.00607151 7.8 8 322109 107439 24380 10282 1412
8.1 0.00525058 0.00960095 0.00389859 0.00618158 0.0100423 0.00470568 0.00539107 0.0105175 0.00363453 0.0103242 0.0111032 0.00669375 8 8.2 254367 86911 21532 9071 1154
8.3 0.00917087 0.0126182 0.00638291 0.0108469 0.01412 0.00758748 0.0112577 0.0134374 0.00786312 0.0143881 0.021409 0.00747709 8.2 8.4 200112 67307 18555 7725 993
8.5 0.0154864 0.0176343 0.00931951 0.0179092 0.0180798 0.0107835 0.0194154 0.0216682 0.0115752 0.0199138 0.0224887 0.0104147 8.4 8.6 156059 51469 16076 6325 813
8.7 0.0243215 0.0210336 0.0140319 0.0246001 0.0211133 0.0132491 0.0275115 0.0255168 0.0148883 0.0376603 0.0329949 0.020448 8.6 8.8 123316 39573 13353 5377 736
8.9 0.0379659 0.026366 0.0199226 0.035171 0.022877 0.0189671 0.0473115 0.0292756 0.0228039 0.0607984 0.0440775 0.0288426 8.8 9 96071 30189 10872 4438 576
9.1 0.0547204 0.031099 0.0229723 0.0427537 0.0230136 0.0188063 0.0691332 0.035923 0.0238694 0.0852133 0.0411475 0.031202 9 9.2 74009 22501 7975 3798 448
