#Observed stellar masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ(Centrals) Err+ Err- Median_FQ(Sats) Err+ Err- Median_FQ(Sats_MW) Err+ Err- Median_FQ(Sats_Group) Err+ Err- Median_FQ(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Central_Galaxy_Counts Bestfit_Sat_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.00550107 0.00940953 0.00385178 0.0178084 0.030422 0.0119298 0.0183881 0.0302486 0.0130102 0.0174271 0.0318696 0.0120671 0.0214916 0.0347849 0.0142762 7.2 7.4 689367 548805 140562 16094 16927 16298
7.5 0.00687759 0.0107261 0.00462796 0.0237132 0.0319385 0.0148213 0.0235728 0.0314486 0.0157661 0.0256353 0.0365348 0.0168348 0.0297753 0.0357726 0.0188014 7.4 7.6 611658 479329 132329 15658 16329 15645
7.7 0.00873004 0.0124086 0.00560243 0.031377 0.037595 0.0180053 0.0321365 0.035426 0.0189517 0.0362955 0.0375191 0.0220143 0.0346349 0.0424021 0.0200638 7.6 7.8 522394 402826 119568 14644 15093 14597
7.9 0.0119338 0.0141051 0.0072025 0.046162 0.041878 0.0241927 0.0439798 0.041588 0.0243457 0.0468995 0.0442725 0.0256993 0.0518273 0.0476723 0.0260911 7.8 8 434672 329623 105049 13559 13847 13532
8.1 0.0159418 0.0148353 0.00887436 0.0737598 0.051757 0.0327337 0.0672407 0.0559445 0.0318908 0.0738988 0.0540687 0.0343063 0.0769466 0.0511898 0.033503 8 8.2 352549 261982 90567 11977 12363 11995
8.3 0.0209876 0.0167111 0.0106802 0.110842 0.0579532 0.0440763 0.104803 0.0681094 0.0437806 0.108549 0.0624268 0.0453158 0.106445 0.0542837 0.0388695 8.2 8.4 289508 208299 81209 11133 11479 10912
8.5 0.0282525 0.0191813 0.0133596 0.13829 0.0594664 0.0476085 0.132167 0.0679532 0.045946 0.131953 0.0599204 0.0468427 0.140298 0.0641142 0.0436873 8.4 8.6 241285 165658 75627 10469 10550 10361
8.7 0.0365199 0.0213839 0.0147177 0.164416 0.0595712 0.0476936 0.160789 0.072018 0.049804 0.158037 0.0614266 0.0478702 0.168247 0.0615536 0.0482804 8.6 8.8 199449 132790 66659 9609 9275 9178
8.9 0.0499386 0.024224 0.016878 0.201711 0.0556973 0.0502072 0.20333 0.0658324 0.0569284 0.198599 0.0545303 0.0505209 0.203013 0.0612578 0.0530927 8.8 9 161072 106462 54610 8496 7647 7658
9.1 0.0668869 0.0235784 0.0197183 0.238682 0.055317 0.049427 0.234556 0.0646 0.0541727 0.232744 0.0566105 0.0468331 0.2462 0.0559307 0.0504266 9 9.2 129100 85640 43460 7385 6357 6419
9.3 0.0865621 0.0229196 0.023474 0.285137 0.0543225 0.0487945 0.280312 0.0660559 0.0497914 0.271309 0.0596347 0.0476879 0.301266 0.0502343 0.0472943 9.2 9.4 105726 70246 35480 6236 5409 5312
9.5 0.111456 0.0248009 0.0237395 0.335928 0.0473413 0.0461663 0.313524 0.0545799 0.0494061 0.324569 0.048274 0.0428939 0.346469 0.047684 0.0438691 9.4 9.6 87177 58409 28768 4876 4487 4528
9.7 0.14318 0.0226881 0.0252033 0.389924 0.0400913 0.0401957 0.35742 0.0507633 0.0426232 0.383813 0.0407771 0.0403101 0.413607 0.0354269 0.0384815 9.6 9.8 74574 49968 24606 3642 3971 4077
9.9 0.181652 0.0200741 0.0226985 0.445831 0.0259904 0.0274441 0.39987 0.0411936 0.0394996 0.438269 0.0348538 0.0289827 0.463393 0.028657 0.0233482 9.8 10 64242 43262 20980 2514 3545 3548
10.1 0.233687 0.0171364 0.0193176 0.511437 0.0251229 0.0221553 0.449498 0.0461089 0.0367711 0.50304 0.0338785 0.0214803 0.538235 0.0191472 0.0234296 10 10.2 57419 38851 18568 1461 3305 3322
