#Observed stellar masses in Msun
#Fractions of *quenched satellites* that were quenched after infall
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 0.991453 0.00854701 0.00907415 0.986784 0.00531071 0.0133328 0.990868 0.00542873 0.0117009 7.2 7.4 630200 18553 17588 14127
7.5 0.983696 0.00615209 0.00905794 0.989437 0.00780094 0.00729376 0.976821 0.00785315 0.0083527 7.4 7.6 534733 17362 15870 13103
7.7 0.981481 0.0100259 0.0123906 0.994924 0.00507617 0.00867629 0.990476 0.0061568 0.00865799 7.6 7.8 447286 15689 14510 11766
7.9 0.979798 0.0118745 0.0169799 0.984985 0.00656432 0.00937521 0.99241 0.00281686 0.00857151 7.8 8 370025 14131 12627 10551
8.1 0.987097 0.00732911 0.0176264 0.986446 0.00599992 0.00845838 0.99241 0.00446999 0.00722468 8 8.2 308564 13617 11768 9593
8.3 0.979748 0.00892389 0.0129457 0.981547 0.00719446 0.0105644 0.988981 0.00461721 0.00626469 8.2 8.4 259962 13433 11269 9268
8.5 0.976206 0.0100007 0.0134627 0.978866 0.0105386 0.0149993 0.982955 0.005606 0.0064677 8.4 8.6 214755 12471 10098 8301
8.7 0.96631 0.0135056 0.0186151 0.971403 0.00741053 0.0141041 0.976578 0.00746411 0.00722975 8.6 8.8 173947 10963 8679 7116
8.9 0.95933 0.0175627 0.0207854 0.960105 0.0126166 0.0166796 0.968191 0.00748134 0.0100926 8.8 9 139502 9479 7323 6013
9.1 0.94906 0.0181814 0.0217298 0.954143 0.0123471 0.0165926 0.969819 0.00908405 0.0169483 9 9.2 113611 8201 6221 4968
9.3 0.936601 0.0217701 0.022998 0.917289 0.0217618 0.0193607 0.949588 0.0124628 0.0135019 9.2 9.4 93908 6738 5328 4208
9.5 0.922712 0.0232891 0.0244213 0.908667 0.0210208 0.0267389 0.930626 0.0165402 0.0213684 9.4 9.6 79007 5394 4607 3664
9.7 0.914708 0.0234069 0.0264153 0.856051 0.0316405 0.0309587 0.895023 0.0212838 0.0253165 9.6 9.8 69083 4092 4241 3363
9.9 0.903974 0.0178372 0.0226338 0.817197 0.0387933 0.0357232 0.861702 0.0174772 0.0282294 9.8 10 61658 2810 3771 3066
10.1 0.886179 0.0195077 0.0205593 0.763852 0.0269794 0.0266293 0.798973 0.0201155 0.0266436 10 10.2 56072 1705 3719 2869
10.3 0.855556 0.0214498 0.0253668 0.70971 0.0295841 0.0256929 0.71612 0.0245954 0.0228208 10.2 10.4 51379 866 3661 2711
10.5 0.832258 0.0221109 0.0223407 0.649165 0.0234811 0.0253373 0.62664 0.0192077 0.0186299 10.4 10.6 44857 320 3391 2408
10.7 0.80597 0.029324 0.0233614 0.608141 0.0224352 0.0222564 0.535183 0.018096 0.0166878 10.6 10.8 35775 110 2672 2032
10.9 0.8 0.0333333 0.0413793 0.545772 0.0268456 0.023955 0.416876 0.0265795 0.0209886 10.8 11 23243 32 1531 1452
11.1 0.666667 0.0833333 0.0666667 0.540816 0.025423 0.020135 0.325031 0.0157371 0.0186426 11 11.2 11775 6 517 802
11.3 1 0 1 0.54717 0.0437393 0.0578081 0.213992 0.0331992 0.031156 11.2 11.4 4603 0 70 274
11.5 0 0 0 0.384615 0.115385 0.184615 0.0972222 0.0371061 0.0337302 11.4 11.6 1387 0 7 71
11.7 0 0 0 1 0 1 0 0.0833333 0 11.6 11.8 379 0 1 11
11.9 0 0 0 0 0 0 0 0 0 11.8 12 75 0 0 0
12.1 0 0 0 0 0 0 0 0 0 12 12.2 6 0 0 0
12.3 0 0 0 0 0 0 0 0 0 12.2 12.4 0 0 0 0
12.5 0 0 0 0 0 0 0 0 0 12.4 12.6 0 0 0 0
12.7 0 0 0 0 0 0 0 0 0 12.6 12.8 0 0 0 0
12.9 0 0 0 0 0 0 0 0 0 12.8 13 0 0 0 0
13.1 0 0 0 0 0 0 0 0 0 13 13.2 0 0 0 0
