#Observed stellar masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: observed SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(SM_Center) Median_FQ_infall(Sats) Err+ Err- Median_FQ_infall(Sats_MW) Err+ Err- Median_FQ_infall(Sats_Group) Err+ Err- Median_FQ_infall(Sats_Cluster) Err+ Err- SM_Left_Edge SM_Right_Edge Bestfit_Galaxy_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
7.3 2.96452e-05 0.0013275 0.000164191 0.000124264 0.00168055 0.000238427 0.000255284 0.00128729 0.000355537 -0.000252374 0.00237468 0.000403576 7.2 7.4 604237 143123 26079 9216 377
7.5 0.00014197 0.00194252 0.000228479 0.000252191 0.0022417 0.000313175 0.000417964 0.00178185 0.000455394 -0.000193515 0.00249646 0.000412534 7.4 7.6 494858 134865 26443 8842 415
7.7 0.000356086 0.00269467 0.000377102 0.0004234 0.00299827 0.000455915 0.000493653 0.00315338 0.000559173 0.00193169 0.00271028 0.00218454 7.6 7.8 403030 123428 26482 8606 413
7.9 0.00101069 0.00421152 0.00089368 0.00120947 0.0052988 0.00105054 0.0017228 0.00511294 0.00149642 -0.000111518 0.00453048 0.000235226 7.8 8 319685 104804 24639 8131 382
8.1 0.00189728 0.00608155 0.00162279 0.00258938 0.00764262 0.00220559 0.00290304 0.00682414 0.00253578 0.00528582 0.011353 0.00537955 8 8.2 248852 82672 21603 7041 366
8.3 0.00354252 0.00953163 0.00282872 0.00444561 0.0117713 0.0036772 0.0046683 0.0109606 0.00359416 0.00285795 0.0194228 0.00314071 8.2 8.4 191666 62369 18325 6097 312
8.5 0.00710421 0.0145997 0.0055351 0.00872823 0.0160263 0.00636757 0.00781354 0.0158809 0.0064595 0.011164 0.0263775 0.00533649 8.4 8.6 148457 47311 15686 5115 249
8.7 0.0130019 0.0195801 0.00895366 0.0134301 0.0199383 0.00938546 0.0161155 0.0262861 0.0108409 0.0163921 0.0274639 0.00943167 8.6 8.8 113783 35182 12882 4177 214
8.9 0.0235681 0.02375 0.0153036 0.0204083 0.0228785 0.0137359 0.03107 0.0322409 0.0203547 0.0192015 0.0385224 0.0108632 8.8 9 87622 26109 10025 3564 182
9.1 0.0387941 0.0301187 0.0233472 0.028706 0.0261516 0.0164213 0.0519985 0.0396692 0.030176 0.057025 0.0577574 0.0286218 9 9.2 67011 19020 7195 2958 142
