#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 2.99805e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 35351 33355 1996 232 386 141
9.00 0 1.73635e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 63854 57592 6262 800 1296 570
9.25 7.61943e-06 1.14262e-05 1.53841e-09 0 2.25332e-05 0 0 0 0 0 0 0 0 0 0 9.125 9.375 306800 262487 44313 6216 9260 4144
9.50 7.14227e-05 0.000327429 -3.63164e-06 0.000183421 0.000887015 -6.67934e-06 0.000128777 0.0010669 4.44576e-06 0.000232883 0.00103003 0 0.000278836 0.00138337 0 9.375 9.625 1.25565e+06 1.09209e+06 163558 23296 25764 10759
9.75 0.000469735 0.00184816 3.88836e-06 0.000808396 0.00428883 -7.51741e-05 0.000907189 0.00488715 -7.58266e-05 0.00112896 0.00641768 0 0.00130414 0.00618791 -6.01213e-05 9.625 9.875 3.22044e+06 2.81222e+06 408216 54013 46060 18403
10.00 0.000296446 0.00110023 -2.8807e-07 0.000545394 0.00210433 -9.34233e-07 0.000636326 0.00254854 -6.82758e-05 0.000649632 0.00269995 4.85539e-06 0.00102815 0.0031064 0.000136123 9.875 10.125 3.86506e+06 3.30583e+06 559229 75433 60034 23343
10.25 0.000182519 0.000463529 7.52931e-05 0.00126207 0.00244969 0.000578075 0.00136807 0.00287035 0.000701743 0.00208337 0.00337897 0.000927687 0.0032375 0.00450301 0.00195465 10.125 10.375 2.65627e+06 2.15868e+06 497595 70172 53279 20695
10.50 0.000490837 0.000628129 0.000386127 0.0050354 0.0073993 0.00187716 0.00574561 0.00901566 0.00227934 0.0069354 0.00920413 0.00238977 0.0109345 0.0113756 0.005751 10.375 10.625 1.64444e+06 1.255e+06 389443 60742 42247 16736
10.75 0.00153181 0.00143583 0.0011794 0.0156972 0.0155643 0.00536238 0.0155466 0.0177668 0.0043464 0.0201752 0.016512 0.00645 0.0305209 0.0181045 0.0138391 10.625 10.875 1.01092e+06 735079 275846 50429 31276 12516
11.00 0.00553018 0.00336321 0.00369773 0.0410143 0.02652 0.011449 0.0376643 0.0291204 0.00953591 0.0509661 0.0292887 0.0117591 0.0714111 0.0282781 0.027376 10.875 11.125 600138 431270 168868 37967 21426 8178
11.25 0.0173581 0.00625389 0.00967862 0.0966252 0.0392482 0.0179112 0.0845814 0.0410087 0.014193 0.110414 0.0431279 0.0183609 0.146865 0.0346639 0.0450173 11.125 11.375 346214 254002 92212 26507 14020 5168
11.50 0.0507901 0.00732179 0.0224189 0.193506 0.042943 0.0213735 0.149226 0.0453949 0.0168113 0.211557 0.0444749 0.0192493 0.257905 0.0359657 0.0444633 11.375 11.625 199053 149163 49890 15185 9345 3226
11.75 0.117575 0.00292864 0.0370769 0.334461 0.0431825 0.023286 0.244273 0.0451079 0.0192779 0.36255 0.0436836 0.0223418 0.421823 0.0245403 0.0453527 11.625 11.875 113966 86779 27187 4802 6446 2117
12.00 0.236635 0.00194672 0.050136 0.502604 0.0371073 0.0118147 0.429134 0.0426219 0.0061779 0.521369 0.0467362 0.0086922 0.570455 0.0187386 0.0301197 11.875 12.125 64645 50242 14403 508 4469 1320
12.25 0.399393 0.00332314 0.0521446 0.661155 0.037384 0.00769478 0.777778 0.0196906 0.0460705 0.667011 0.0425143 0.00318849 0.676368 0.0276232 0.0187715 12.125 12.375 36024 28646 7378 54 2904 859
12.50 0.581683 0.0277674 0.048375 0.7981 0.0352336 0.0134718 0.909091 0.0909091 -0.013986 0.766219 0.0344496 0.0122837 0.849462 0.029599 0.0133968 12.375 12.625 19851 16062 3789 11 1711 558
12.75 0.748399 0.0339969 0.0499476 0.862014 0.0281535 0.0118397 1 0 0 0.809441 0.0405595 0.016896 0.872549 0.0283944 0.00939113 12.625 12.875 10466 8589 1877 3 572 408
13.00 0.850292 0.037157 0.0308142 0.947368 0.00915331 0.0203518 1 0 0 0.9 0.0183674 0.0346153 0.98 0.00400001 0.0229185 12.875 13.125 5427 4629 798 1 50 250
13.25 0.919257 0.0168394 0.0202936 0.970414 0.00584692 0.00722402 0 0 0 0.833333 0 0 0.964706 0.0116255 0.0109487 13.125 13.375 2654 2316 338 0 6 170
13.50 0.959259 0.00833333 0.0138889 0.96875 0 0.0078125 0 0 0 1 0 0 0.958763 0 0.0103093 13.375 13.625 1208 1080 128 0 1 97
