#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 41169 1845 232 334 96
9 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 74119 5905 877 1249 416
9.25 1.67347e-05 3.9905e-05 4.41469e-08 0.000147326 2.57722e-06 7.201e-06 -6.51999e-06 3.26061e-06 6.51812e-06 -6.51999e-06 0.000319843 6.5174e-06 9.125 9.375 349751 43002 6500 8904 3095
9.5 8.664e-05 0.00068055 1.09504e-05 6.81256e-05 0.000727955 3.22198e-06 -1.19905e-05 0.00108462 -4.73746e-05 0.000265591 0.00125384 -1.20129e-06 9.375 9.625 1.39489e+06 172259 25700 26481 8496
9.75 0.000366386 0.00239321 -1.54208e-05 0.000486081 0.0036343 -6.48914e-05 0.000611503 0.0048069 -8.23053e-05 0.00075924 0.00348937 0.000210452 9.625 9.875 3.41035e+06 433382 58694 47421 14466
10 0.000122195 0.00107996 -1.16363e-05 0.000239815 0.00154479 -3.39186e-05 4.16639e-05 0.00192654 -1.54171e-05 0.000340547 0.00191662 9.49074e-05 9.875 10.125 3.93438e+06 568669 78533 58656 17662
10.25 0.000813395 0.00191137 0.00044097 0.0010055 0.00268036 0.000503182 0.00139883 0.00288568 0.000776677 0.00249495 0.0039026 0.00151879 10.125 10.375 2.68454e+06 502991 72791 51321 15673
