#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 3.5041e-05 7.0082e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 30698 28538 2160 224 447 227
9.00 0 2.07508e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 55035 48189 6846 819 1473 826
9.25 4.55811e-06 9.11317e-06 6.85759e-10 2.19178e-05 2.18602e-05 2.19178e-05 0.000178317 -1.27096e-07 0.000178317 0 0 0 0 0.000178221 0 9.125 9.375 265014 219389 45625 5608 9593 5610
9.50 6.74765e-05 0.000227885 1.39626e-07 0.000160872 0.00063163 0 0.000151507 0.000626173 -4.2291e-05 0.000289723 0.000779664 9.51014e-06 0.000383848 0.000616537 7.78501e-05 9.375 9.625 1.08284e+06 933658 149187 19801 24161 13026
9.75 0.000466581 0.00130674 0 0.000678492 0.00299086 -4.12775e-05 0.000615319 0.00370634 -0.000178017 0.000844749 0.00387494 -9.80217e-06 0.000842535 0.00462732 -8.29016e-05 9.625 9.875 2.94908e+06 2.57619e+06 372886 47130 43800 22551
10.00 0.000342899 0.000787822 2.3714e-05 0.000665885 0.0017726 0.000117108 0.000712251 0.00193868 8.61357e-07 0.000944226 0.00202633 0.000336384 0.0015291 0.00209761 0.000665599 9.875 10.125 3.75008e+06 3.20794e+06 542136 70200 61426 30737
10.25 0.00033103 0.000551961 0.000191188 0.0020154 0.00307467 0.00092413 0.00203666 0.00363847 0.000912147 0.00284204 0.00418531 0.00125434 0.00500998 0.00413947 0.00308089 10.125 10.375 2.60736e+06 2.11763e+06 489730 66776 55242 27545
10.50 0.000816894 0.000947714 0.000587284 0.00720837 0.00849913 0.00240833 0.00725493 0.00993842 0.00200401 0.00891915 0.0107449 0.00301773 0.0141939 0.0104906 0.00713571 10.375 10.625 1.61937e+06 1.23884e+06 380530 56789 43614 21629
10.75 0.00247481 0.00189094 0.00170962 0.0216844 0.0179027 0.0062509 0.0210405 0.0193335 0.00469111 0.0251075 0.0198264 0.00626321 0.0364196 0.0183783 0.0150941 10.625 10.875 997489 728540 268949 46862 32102 16255
11.00 0.00767194 0.00356761 0.00478211 0.0531222 0.0261285 0.0111585 0.0488799 0.029992 0.00903263 0.0636163 0.0290423 0.0120689 0.0839272 0.0252563 0.0253094 10.875 11.125 600572 430530 170042 36293 22227 10664
11.25 0.0226824 0.00597461 0.0114987 0.114672 0.0368669 0.0154409 0.0971164 0.0405936 0.00688306 0.134567 0.0377088 0.0183658 0.160607 0.0301224 0.039015 11.125 11.375 348367 253985 94382 25454 14372 6849
11.50 0.0583781 0.00532281 0.0226666 0.222489 0.0364474 0.0193325 0.174142 0.0409997 0.0108089 0.241291 0.0375121 0.021186 0.302034 0.0242486 0.0463117 11.375 11.625 201821 150142 51679 14804 9789 4228
11.75 0.131232 0.00277609 0.0381274 0.358707 0.0391173 0.015433 0.277007 0.0431814 0.0152986 0.377754 0.0402012 0.0181491 0.442873 0.0234051 0.0399166 11.625 11.875 116797 88172 28625 4758 6626 2757
12.00 0.251342 0.00249323 0.0490311 0.519495 0.0381204 0.00994372 0.429787 0.0659969 -0.0099833 0.531646 0.0448506 0.00372463 0.602226 0.0195441 0.0289232 11.875 12.125 66742 51225 15517 470 4661 1707
12.25 0.414264 0.00836396 0.0465782 0.678045 0.0322897 0.00752908 0.659091 0.0767581 -0.0176767 0.679024 0.0370176 0.0028339 0.736603 0.014508 0.0191516 12.125 12.375 37817 29614 8203 88 3075 1101
12.50 0.585612 0.0265161 0.0493184 0.793241 0.0328259 0.012454 0.823529 0.0336134 0.0140056 0.757303 0.0423787 0.00964904 0.841379 0.0312235 0.0115327 12.375 12.625 21081 16820 4261 17 1780 725
12.75 0.733362 0.0335698 0.0426503 0.887369 0.0244985 0.00707763 1 0 0 0.855219 0.0361839 0.0108104 0.897849 0.0263383 0.00407654 12.625 12.875 11494 9301 2193 6 594 558
13.00 0.860068 0.0250903 0.0353807 0.928497 0.0160011 0.010618 0 0 0 0.862069 0.0545977 0 0.948795 0.0100283 0.00885528 12.875 13.125 5996 5031 965 1 58 332
13.25 0.915866 0.0207453 0.0215136 0.954955 0.0115629 0.00367886 0 0 0 1 0 0 0.981818 0.00460714 0.000865817 13.125 13.375 3047 2603 444 0 2 220
