#Peak halo masses in Msun
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of halos in the bin for the bestfit model.
#Log10(HM) FQ(Centrals) Err+ Err- FQ(Sats) Err+ Err- FQ(Sats_MW) Err+ Err- FQ(Sats_Group) Err+ Err- FQ(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts  Bestfit_Cen_Halo_Counts Bestfit_Sat_Halo_Counts Bestfit_Sat_MW_Counts Bestfit_Sat_GR_Counts Bestfit_Sat_CL_Counts
8.00 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0 0
8.50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0 0
8.75 0 3.08109e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 34509 32456 2053 234 377 175
9.00 0 1.78171e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 8.875 9.125 62420 56126 6294 799 1331 614
9.25 7.7953e-06 1.16922e-05 3.89788e-06 0 2.24638e-05 0 0 0 0 0 0 0 0 0 0 9.125 9.375 300974 256565 44409 6188 9250 4364
9.50 8.11877e-05 0.000314117 0 0.000160785 0.000889251 -2.55202e-05 0.000175454 0.000837974 4.77639e-06 0.000195061 0.000886229 -5.32746e-08 0.000271469 0.00116751 1.39303e-06 9.375 9.625 1.2333e+06 1.07159e+06 161707 22798 25633 11051
9.75 0.000452275 0.00174177 1.02589e-05 0.000784857 0.00415368 -8.4967e-05 0.000752346 0.00462179 -4.75695e-05 0.00102881 0.00619672 -0.000132094 0.00115759 0.00615627 -0.000105834 9.625 9.875 3.18981e+06 2.78592e+06 403895 53167 45684 19005
10.00 0.000287355 0.00103662 -4.61595e-06 0.000546729 0.00206527 7.37607e-06 0.000586065 0.00237126 -2.91163e-05 0.000598593 0.00288523 -3.51805e-05 0.00127682 0.0028539 0.000330866 9.875 10.125 3.85344e+06 3.29558e+06 557863 75077 60141 24279
10.25 0.00020239 0.0004354 9.35328e-05 0.00124215 0.00253105 0.000495675 0.00120313 0.0030693 0.000451966 0.00196873 0.00350321 0.000848672 0.00339393 0.00460643 0.00205752 10.125 10.375 2.65098e+06 2.15426e+06 496720 69818 53334 21509
10.50 0.000504025 0.000713636 0.000393667 0.00519324 0.00740721 0.00199455 0.00579109 0.00877528 0.00233653 0.0071572 0.00915562 0.00274308 0.0121068 0.00969125 0.00638626 10.375 10.625 1.6421e+06 1.25391e+06 388197 60265 42335 17263
10.75 0.00161483 0.00141671 0.00121046 0.0166402 0.015881 0.00605648 0.0166069 0.0173354 0.00481749 0.0201826 0.0184595 0.00641897 0.0323055 0.0181754 0.0158208 10.625 10.875 1.00968e+06 734442 275237 50160 31215 12908
11.00 0.00573295 0.00321517 0.00381711 0.0416457 0.0263466 0.0109677 0.0387506 0.0292833 0.00854584 0.0520026 0.0303746 0.0122937 0.0700532 0.0286726 0.0270515 10.875 11.125 600213 431192 169021 37651 21422 8465
11.25 0.0180485 0.00623244 0.0100137 0.096897 0.0403689 0.0154537 0.0850395 0.040301 0.0128434 0.110095 0.0456533 0.0163061 0.145077 0.0361171 0.0375033 11.125 11.375 346663 254204 92459 26423 14106 5342
11.50 0.0513885 0.00705814 0.0222676 0.197622 0.0422015 0.0214816 0.153143 0.0443724 0.0170535 0.218225 0.0455278 0.0207391 0.262403 0.0329663 0.0428691 11.375 11.625 199469 149333 50136 15097 9339 3346
11.75 0.118859 0.00297551 0.0367224 0.335466 0.0432828 0.0205148 0.249792 0.0489839 0.0161622 0.355441 0.0453856 0.0155234 0.41636 0.0256082 0.044415 11.625 11.875 114428 87078 27350 4800 6423 2176
12.00 0.238878 0.00146084 0.0507233 0.505803 0.0344712 0.0155782 0.42155 0.0314802 0.0240019 0.520805 0.03992 0.0108468 0.569343 0.0224095 0.0314217 11.875 12.125 64888 50327 14561 529 4470 1370
12.25 0.39913 0.00447291 0.0514223 0.662211 0.0327416 0.00832099 0.685185 0.0723906 -0.00231481 0.669391 0.0394302 0.0049718 0.683914 0.0266964 0.0238447 12.125 12.375 36231 28750 7481 54 2937 889
12.50 0.583921 0.0280357 0.0520195 0.799377 0.0316426 0.0142429 0.909091 0.0353535 -0.00757575 0.764123 0.0362945 0.00924283 0.843103 0.0286013 0.0159222 12.375 12.625 20011 16158 3853 11 1717 580
12.75 0.747376 0.035875 0.0470642 0.86911 0.0276709 0.0165426 1 0 0 0.819277 0.0325145 0.0227472 0.891566 0.0194408 0.0222195 12.625 12.875 10579 8669 1910 3 581 415
13.00 0.852784 0.034825 0.0366188 0.935366 0.0200797 0.0163844 1 0 0 0.924528 0.00139761 0.0673854 0.965251 0.0082339 0.00739658 12.875 13.125 5507 4687 820 2 53 259
13.25 0.922061 0.016184 0.0191652 0.952514 0.0131021 0.00806957 0 0 0 0.75 0 0.25 0.953488 0.00581396 0.00642955 13.125 13.375 2706 2348 358 0 4 172
