#Peak halo masses in Msun
#Fractions of satellites that were quenched due to infall (f_q,sat - f_q,cen)
#MW Mass Range: 10^11.75 - 10^12.25 Msun.
#Group Mass Range: 10^12.75 - 10^13.25 Msun.
#Cluster Mass Range: 10^13.75 - 10^14.25 Msun.
#Quenched threshold: true SSFR < 1e-11/yr
#Bestfit_X_Counts is the number of galaxies in the bin for the bestfit model.
#Log10(HM_Center) FQ_infall(Sats) Err+ Err- FQ_infall(Sats_MW) Err+ Err- FQ_infall(Sats_Group) Err+ Err- FQ_infall(Sats_Cluster) Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts Bestfit_Satellite_Counts Bestfit_Sats_MW_Counts Bestfit_Sats_GR_Counts Bestfit_Sats_Cluster_Counts
8 0 0 0 0 0 0 0 0 0 0 0 0 7.875 8.125 0 0 0 0 0
8.25 0 0 0 0 0 0 0 0 0 0 0 0 8.125 8.375 0 0 0 0 0
8.5 0 0 0 0 0 0 0 0 0 0 0 0 8.375 8.625 0 0 0 0 0
8.75 0 0 0 0 0 0 0 0 0 0 0 0 8.625 8.875 39946 1896 236 329 110
9 -1.5077e-05 1.5077e-05 9.09495e-10 -1.5077e-05 1.5077e-05 1.5077e-05 -1.5077e-05 1.5077e-05 9.09495e-10 -1.5077e-05 1.5077e-05 1.5077e-05 8.875 9.125 72257 5931 879 1279 431
9.25 1.96996e-05 9.58496e-06 1.34273e-05 0.00015107 -3.80183e-07 1.71113e-05 -3.34664e-06 7.82165e-11 1.67293e-05 -3.34664e-06 7.82165e-11 1.67294e-05 9.125 9.375 342198 43391 6476 9030 3282
9.5 7.13215e-05 0.000608371 0 3.19083e-05 0.000650591 -9.47183e-06 6.40876e-05 0.000892111 -6.62624e-06 0.000247989 0.000967997 7.01473e-05 9.375 9.625 1.37122e+06 170922 25305 26537 8965
9.75 0.000339201 0.00231222 -4.10858e-05 0.000463668 0.003579 -7.60016e-05 0.000868107 0.00461445 -7.10203e-05 0.000572753 0.00395625 -3.04845e-06 9.625 9.875 3.37709e+06 429297 58094 47366 15154
10 0.000153831 0.0010474 0 0.00023601 0.00150647 -7.57758e-05 9.55604e-05 0.00183453 -6.34883e-06 0.000476411 0.00169773 0.000383298 9.875 10.125 3.92278e+06 566606 78001 59082 18587
10.25 0.000838625 0.00194609 0.000459288 0.000953592 0.00261916 0.000410162 0.00136721 0.00310475 0.000806653 0.00216109 0.00422221 0.00118523 10.125 10.375 2.68033e+06 502256 72572 51924 16550
